,Sim,kcc2_S_change,kcc2_D_change,trpc3_change,tonic_CL_S_change,tonic_CL_D_change,stn_change,noise_change,KS_FR_pval,KS_FR_statistic,KS_CV_pval,KS_CV_statistic,Ttest_FR_pval,Ttest_CV_pval,Rel. Error FR,Rel. Error CV,Avg. Error,Percent Firing,Avg. FR,Avg. CV,Avg. FR Rel. Error,Avg. CV Rel. Error,STD FR,STD CV
22,23,0.33,0.33,0.33,0.33,1.0,1.25,1.5,0.12895083510580713,0.12889493438121868,0.09640948960535292,0.13569611325222297,0.8931925812879995,0.027651171830607855,0.3393536361117408,0.3657522859517871,0.3525529610317639,1.0,23.303030303030305,0.7307445100496138,-0.01079604599426745,-0.07366962456039229,12.678785706008272,0.26049032390278076
23,24,0.33,0.33,0.33,0.33,1.0,1.25,2.0,0.005395915750133459,0.19013073377163153,0.8529037921400134,0.06597143504874178,0.7226933469268595,0.47328029077090383,0.3999596967178015,0.18186856092093,0.29091412881936574,1.0,24.227272727272727,0.7698437020802019,0.02843766089412627,-0.024105421566077753,12.287028704294837,0.2678170282991429
24,25,0.33,0.33,0.33,0.33,1.0,1.5,1.0,0.09853492982674728,0.13521751177611527,1.2608951981420127e-06,0.29534748986120557,0.49066651358559454,1.5441912903318822e-12,0.2773873397314794,0.5001133529811833,0.3887503463563313,1.0,24.883838383838384,0.6021625658941063,0.05630860021375032,-0.23666689510607045,14.362519313281542,0.23621338912294856
25,26,0.33,0.33,0.33,0.33,1.0,1.5,1.5,0.03684590017297383,0.15597370210836545,0.00927162425226843,0.18121363258520365,0.2784493103447627,3.103567787003755e-05,0.3834353510163985,0.345550265749767,0.36449280838308273,1.0,25.63131313131313,0.6800223863107053,0.08803859266993767,-0.1379676702931851,13.729270114308544,0.2428583130996691
26,27,0.33,0.33,0.33,0.33,1.0,1.5,2.0,0.0012498177676562698,0.2124486762890753,0.13352357331907092,0.12808886873724779,0.12457388807139083,0.025078941097980076,0.444041411622459,0.25073679437769214,0.3473891030000756,1.0,26.484848484848484,0.7295232264973777,0.12427081378544887,-0.07521778816053257,13.243152327255839,0.2643092116340532
27,28,0.33,0.33,0.33,0.66,0.33,1.0,1.0,0.2289266299494206,0.11433537368699463,0.04806933361938425,0.15068389631980655,0.08607014065673144,0.00035877054237658435,0.3343157258369229,0.2647421849416861,0.29952895538930446,1.0,20.318181818181817,0.6952320645480154,-0.1375016239780968,-0.11868707802308166,12.075824112968283,0.2499598784925467
28,29,0.33,0.33,0.33,0.66,0.33,1.0,1.5,0.2289266299494206,0.11433537368699463,0.4125320358641493,0.09703015189299478,0.22727115994830333,0.46210867967443325,0.4353258268470239,0.30706063125015737,0.37119322904859064,1.0,21.28787878787879,0.7693044967245902,-0.0963383905214212,-0.024788946782666674,11.693711274836874,0.2707922725920123
29,30,0.33,0.33,0.33,0.66,0.33,1.0,2.0,0.04294457629885294,0.15184538653366583,0.2581461016196312,0.11082294264339151,0.6415244285099923,0.8878359904822111,0.4631920199501247,0.25740648379052367,0.3602992518703242,1.0,22.685,0.7850734065163452,-0.03703117556767058,-0.004799443027547252,11.93475073053476,0.2844877528921039
30,31,0.33,0.33,0.33,0.66,0.33,1.25,1.0,0.39276724735132257,0.09859190407818837,0.0005117895183819291,0.2250182624247462,0.7516828894040946,4.816519999112278e-08,0.39814604901886697,0.3991032519710823,0.39862465049497464,1.0,22.954545454545453,0.645310217658911,-0.02558908301776032,-0.18197065051038375,13.309275817007716,0.2432397322417192
31,32,0.33,0.33,0.33,0.66,0.33,1.25,1.5,0.06650734096252034,0.14385752789742814,0.02564702892997901,0.16300158694173658,0.9179373894780622,0.0034490146740138445,0.37975767651578124,0.19708304995088038,0.2884203632333308,1.0,23.752525252525253,0.7116464761529482,0.008284827847628932,-0.09787930204186322,12.681883550592019,0.25898021210590466
32,33,0.33,0.33,0.33,0.66,0.33,1.25,2.0,0.005395915750133459,0.19013073377163153,0.48191840618064236,0.09179072520718407,0.5640886415363288,0.2901001299323144,0.4403637371218419,0.24675684526058594,0.3435602911912139,1.0,24.646464646464647,0.7605342189816025,0.04623218369050166,-0.03590661453472397,12.301607952147805,0.27759982782872455
33,34,0.33,0.33,0.33,0.66,0.33,1.5,1.0,0.062208110835645584,0.14531852187712538,4.2252846410882234e-05,0.2566815285019774,0.3755028550748247,6.775992527084337e-11,0.3747197662409633,0.459709312577143,0.4172145394090532,1.0,25.262626262626263,0.61620596964625,0.07238798828276419,-0.21886473403435747,14.329869813097408,0.24263837410010541
34,35,0.33,0.33,0.33,0.66,0.33,1.5,1.5,0.0330773487675681,0.15808962442378902,0.023217285234516515,0.16489080329479333,0.21140152001500917,1.3957349663124786e-05,0.3999596967178015,0.3182951711630015,0.3591274339404015,1.0,25.949494949494948,0.6744184469779697,0.10154527864790924,-0.14507152007192833,13.739549738534055,0.25095271744220715
35,36,0.33,0.33,0.33,0.66,0.33,1.5,2.0,0.000737488935651936,0.21992997304718004,0.09159275609139556,0.13685483261543113,0.07945928376374381,0.0014508899401882121,0.46424343182447925,0.2695281997027633,0.3668858157636213,1.0,26.8989898989899,0.7051051240514581,0.14185094474090407,-0.10617146580734205,13.15966054449592,0.25409652107486846
36,37,0.33,0.33,0.33,0.66,0.66,1.0,1.0,0.2953693344622274,0.10723192019950124,0.03263350224647077,0.1583918990402781,0.15381460546574657,0.0004528779172243898,0.4151238066450036,0.34126804201617167,0.37819592433058763,1.0,20.863636363636363,0.6952814547810395,-0.11434730515871677,-0.11862446835243612,12.233176074833125,0.2681426865365834
37,38,0.33,0.33,0.33,0.66,0.66,1.0,1.5,0.1350903190582717,0.1277865941207587,0.10459473005676,0.13383208645054032,0.3315805913714136,0.024185470181293287,0.4201617169198217,0.33557520340562735,0.3778684601627245,1.0,21.732323232323232,0.7289662440676009,-0.077471908520445,-0.07592384853620796,11.728260166017101,0.26755320095072077
38,39,0.33,0.33,0.33,0.66,0.66,1.0,2.0,0.02246518717016217,0.16428927680798006,0.21965644687402014,0.11533665835411472,0.8198688309523573,0.7463244375176189,0.44319201995012475,0.3268827930174564,0.3850374064837906,1.0,23.13,0.7800884484000561,-0.01814111046419309,-0.011118639490753328,12.12984336255007,0.29449676606735936
39,40,0.33,0.33,0.33,0.66,0.66,1.25,1.0,0.2806345768228625,0.10869291417919846,0.0011544631401814343,0.21363258520365752,0.923285251604113,4.257423610124766e-07,0.2737096652308622,0.37890123176906204,0.3263054484999621,1.0,23.373737373737374,0.6548844372910261,-0.00779456022138493,-0.16983386351521862,13.412331020586054,0.2534714040097233
40,41,0.33,0.33,0.33,0.66,0.66,1.25,1.5,0.04081822110625626,0.15395853799843826,0.009543757191675205,0.18070984155772185,0.6959538611673659,0.0003129759326947428,0.4201617169198217,0.3859543061538074,0.40305801153681453,1.0,24.2979797979798,0.6933891719750828,0.03143914666700894,-0.12102322608235849,12.730683365361298,0.2600805432360841
41,42,0.33,0.33,0.33,0.66,0.66,1.25,2.0,0.0012498177676562698,0.2124486762890753,0.21235014234859467,0.11635053779692184,0.405511659419707,0.03174561522865485,0.42016171691982174,0.22484193556512758,0.32250182624247464,1.0,25.13131313131313,0.73223927366973,0.06681380041883937,-0.07177478316730179,12.519597941592234,0.2596069918718585
42,43,0.33,0.33,0.33,0.66,0.66,1.5,1.0,0.052804836380278636,0.14871911131262752,6.424588366020334e-06,0.278117836721328,0.2716050562833379,4.0832815614647625e-12,0.35950527721101283,0.4799113327791632,0.41970830499508804,1.0,25.67676767676768,0.6041375542357418,0.08996811923821939,-0.23416329546647574,14.500489913582394,0.24703316458609184
43,44,0.33,0.33,0.33,0.66,0.66,1.5,1.5,0.006749626107190421,0.18650343837376257,0.0034955899372281786,0.19708304995088038,0.1318621301970046,4.642070453322237e-07,0.4403637371218419,0.33849719136502177,0.38943046424343186,1.0,26.444444444444443,0.6553376950554132,0.12255567905808734,-0.16925929000931966,13.807092469782905,0.253438095158961
44,45,0.33,0.33,0.33,0.66,0.66,1.5,2.0,0.0016059346220209277,0.20882138089120633,0.007362330389712461,0.18509282349681352,0.04665953881089574,3.226357019837364e-05,0.46056575732386207,0.34555026574976694,0.40305801153681453,1.0,27.353535353535353,0.6795276170032621,0.16114621042372063,-0.13859486602577942,13.277012207490095,0.2501832839393666
45,46,0.33,0.33,0.33,0.66,1.0,1.0,1.0,0.2753859932640863,0.10922189475805436,0.009474987709882693,0.1808357893145923,0.17314498804665288,0.00012763479230808454,0.41834806922088713,0.4018741026222322,0.41011108592155965,1.0,20.984848484848484,0.6877098109852324,-0.10920190097663234,-0.12822268434120732,12.230210679292137,0.2557564894836476
46,47,0.33,0.33,0.33,0.66,1.0,1.0,1.5,0.21766528885080993,0.11569560946119549,0.0824916527338894,0.1391722713418474,0.35994604274990005,0.026361580218872593,0.35955565631376113,0.3747197662409632,0.36713771127736217,1.0,21.833333333333332,0.729753524233821,-0.07318407170204133,-0.07492585057396353,11.959316557615345,0.26937069664717744
47,48,0.33,0.33,0.33,0.66,1.0,1.0,2.0,0.017070579398881985,0.16930174563591022,0.26411154481550375,0.11027431421446383,0.8929436800358105,0.6271189962805188,0.46319201995012466,0.35740648379052364,0.4102992518703241,1.0,23.305,0.7757199638693735,-0.010712433176308656,-0.016656361443853733,12.03326535068516,0.2920052418122381
48,49,0.33,0.33,0.33,0.66,1.0,1.25,1.0,0.17798248892150437,0.12093503614700622,0.00010728660695272955,0.24534623038363687,0.9838570868335385,1.6022640216284594e-09,0.29391168543288243,0.4380966774981737,0.36600418146552804,1.0,23.595959595959595,0.6300757061691779,0.001638680779103166,-0.20128272272419392,13.472695314177876,0.2401612505711975
49,50,0.33,0.33,0.33,0.66,1.0,1.25,1.5,0.051521188088722615,0.14922290234010932,0.008115022845835408,0.18345550265749766,0.6767688223832671,2.0764807626339845e-05,0.4201617169198217,0.42635834655784777,0.42326003173883475,1.0,24.348484848484848,0.676028090747892,0.0335830650762107,-0.14303105052722392,12.880071237305067,0.25813681270605804
50,51,0.33,0.33,0.33,0.66,1.0,1.25,2.0,0.0012278411079506006,0.21270057180281618,0.059000434834965566,0.14642686213758532,0.3476377784906438,0.01483406600498168,0.4201617169198216,0.33859794957051814,0.3793798332451699,1.0,25.333333333333332,0.7237676204390202,0.07538947405564671,-0.08251389869930179,12.435896234349785,0.2728321277578476
51,52,0.33,0.33,0.33,0.66,1.0,1.5,1.0,0.059859895122255376,0.14609939796972216,1.390732390086672e-06,0.294339907806242,0.2386518568867679,1.6736595311622095e-11,0.33799340033754,0.5405173933852236,0.4392553968613818,1.0,25.833333333333332,0.6080551277319297,0.096614266306745,-0.22919717218039093,14.683014305343065,0.2573762007181257
52,53,0.33,0.33,0.33,0.66,1.0,1.5,1.5,0.005750907791240781,0.18912315171666794,0.00522572906003059,0.19068490390186152,0.1169002318999072,1.0115603085651444e-06,0.3999093176150533,0.2980931509609814,0.3490012342880173,1.0,26.560606060606062,0.6595382613641909,0.12748669139925173,-0.1639344300721511,13.763748448364721,0.25262415511077596
53,54,0.33,0.33,0.33,0.66,1.0,1.5,2.0,0.000765138408588667,0.21942618201969824,0.014573823042200475,0.17335449255648758,0.04268746008739471,0.00018706604199418116,0.4605153782211139,0.3253482455477467,0.39293181188443027,1.0,27.434343434343436,0.689494840956941,0.1645764798784437,-0.1259598859744409,13.533842068480705,0.2639378680276053
54,55,0.33,0.33,0.33,1.0,0.33,1.0,1.0,0.2953693344622274,0.10723192019950124,0.012921219324009758,0.17547041487191112,0.15193595962727632,9.63022188072244e-06,0.3577420086148265,0.2534068868233456,0.30557444771908604,1.0,20.848484848484848,0.6727885476604496,-0.11499048068147734,-0.14713766661967956,12.351635589860962,0.24590299650740502
55,56,0.33,0.33,0.33,1.0,0.33,1.0,1.5,0.21766528885080993,0.11569560946119549,0.07279635361122251,0.1419179324416232,0.33883483027091243,0.03441578778117414,0.3999596967178015,0.3747197662409632,0.3873397314793824,1.0,21.757575757575758,0.7324355732993221,-0.07639994931584404,-0.07152594337845908,11.858671897542056,0.27202179958172124
56,57,0.33,0.33,0.33,1.0,0.33,1.0,2.0,0.02930067861882781,0.15930174563591024,0.3715982201333324,0.1000997506234414,0.8073270035668526,0.5107013358546966,0.46319201995012477,0.31600997506234413,0.38960099750623445,1.0,23.1,0.7710846084710192,-0.019414597999258883,-0.02253238301829152,12.045123494593154,0.2910168430507518
57,58,0.33,0.33,0.33,1.0,0.33,1.25,1.0,0.08457238465963275,0.1386181012116174,0.00028252242121416246,0.2329025920048364,0.9254417931362389,8.216412237206246e-09,0.25854555530366,0.40933020982896284,0.3339378825663114,1.0,23.37878787878788,0.6345523570857212,-0.007580168380464739,-0.19560788334161391,13.48888261073977,0.26049843955734864
58,59,0.33,0.33,0.33,1.0,0.33,1.25,1.5,0.09540193173879158,0.1358976296632157,0.002637668564004289,0.20141565278722387,0.7222978001201756,4.202375860003881e-05,0.3999596967178015,0.34872414922290235,0.37434192297035196,1.0,24.232323232323232,0.6788460343637505,0.02865205273504646,-0.13945887621493447,12.96933312369216,0.272658550552023
59,60,0.33,0.33,0.33,1.0,0.33,1.25,2.0,0.005395915750133459,0.19013073377163153,0.19038503903575432,0.1192221466535681,0.4079437710865633,0.059950056904348986,0.4403637371218419,0.23320486662132547,0.3367843018715837,1.0,25.12121212121212,0.7385376626730733,0.066385016736999,-0.06379061227050559,12.376274734690563,0.27539997409305367
60,61,0.33,0.33,0.33,1.0,0.33,1.5,1.0,0.11360457957031099,0.13189249099473538,7.081976991956969e-08,0.32340865009194186,0.2784537496965384,1.2205197607607597e-13,0.33058767223355756,0.5405173933852238,0.43555253280939066,1.0,25.646464646464647,0.5920654453015785,0.08868176819269824,-0.2494665390044561,14.48863234743898,0.23912129980831429
61,62,0.33,0.33,0.33,1.0,0.33,1.5,1.5,0.010527162737954555,0.17902214161565783,0.0014944541885115945,0.2099045316002922,0.13477198894909703,1.0384428566075232e-07,0.4201113378170735,0.3789012317690622,0.3995062847930678,1.0,26.424242424242426,0.6476544026135018,0.12169811169440672,-0.1789990377247624,13.859023905672368,0.254027745231
62,63,0.33,0.33,0.33,1.0,0.33,1.5,2.0,0.00035449216325723,0.22990503539131968,0.003643248787817284,0.19642812161515402,0.045039064152731574,1.8207128521665658e-05,0.444041411622459,0.36575228595178716,0.40489684878712306,1.0,27.38888888888889,0.6753416454765192,0.16264695331016196,-0.14390122484561377,13.469110855965239,0.25715102663892186
63,64,0.33,0.33,0.33,1.0,0.66,1.0,1.0,0.25191910817484703,0.11171566034408927,0.019483129105272515,0.16811506587067684,0.2168382419978769,3.299254043970077e-05,0.2971359480087659,0.293810927227386,0.295473437618076,1.0,21.22222222222222,0.6779434089363641,-0.09912548445338366,-0.14060309192854334,12.389353164286067,0.26684987130339005
64,65,0.33,0.33,0.33,1.0,0.66,1.0,1.5,0.12036767790176037,0.13053225522053452,0.0932509881954289,0.1364266102420716,0.4967259943151341,0.007923956976931407,0.4201617169198217,0.2868586110481372,0.35351016398397944,1.0,22.27777777777778,0.7178329798127524,-0.05431758970106499,-0.0900369629219212,11.949435180054932,0.2735175492206678
65,66,0.33,0.33,0.33,1.0,0.66,1.0,2.0,0.012896110154143839,0.17423940149625936,0.18187341243439023,0.1200997506234414,0.9798639375647504,0.20951474180380997,0.4631920199501247,0.2960099750623441,0.37960099750623444,1.0,23.51,0.7551975471205704,-0.002010268353358277,-0.04267166193589043,12.105779611408758,0.28297827326871505
66,67,0.33,0.33,0.33,1.0,0.66,1.25,1.0,0.13103810053890366,0.12851709111060733,1.1805035950421718e-05,0.27136703695307185,0.8581575899398779,8.406493382613244e-12,0.3343157258369229,0.4193052721731026,0.37681049900501273,1.0,23.8989898989899,0.6049546890344046,0.014502191234314316,-0.2331274521937309,13.677744918311756,0.2591336915289642
67,68,0.33,0.33,0.33,1.0,0.66,1.25,1.5,0.05201294741027807,0.14960048857448216,0.006375593418924595,0.18825385515802331,0.5392278126405141,2.579013266692169e-05,0.4170695709705328,0.366532647971907,0.39180110947121993,1.0,24.729591836734695,0.6763581425931713,0.04976089837830023,-0.1426126593582895,13.040589766803333,0.2633955601787054
68,69,0.33,0.33,0.33,1.0,0.66,1.25,2.0,0.002473781003034397,0.20234766618806518,0.11521155881237738,0.1315650268268722,0.2795259508202973,0.09545956952517247,0.4201617169198216,0.3445426836948034,0.38235220030731254,1.0,25.606060606060606,0.7441052966091937,0.08696663346533672,-0.056732785131980094,12.632184469883876,0.2793392846428079
69,70,0.33,0.33,0.33,1.0,0.66,1.5,1.0,0.057875219668357916,0.14682989495957077,1.1938866382788631e-05,0.27124108919620143,0.18381784329568537,1.8108448113559086e-12,0.3430313106123581,0.5160331494496082,0.4295322300309832,1.0,26.126262626262626,0.5978548554142908,0.10904899308011577,-0.2421275766591644,14.734749595021867,0.2645212328682424
70,71,0.33,0.33,0.33,1.0,0.66,1.5,1.5,0.005750907791240781,0.18912315171666794,0.0011544631401814343,0.21363258520365752,0.08154334257300826,1.0389713744724273e-07,0.40363737121841853,0.4150230484395072,0.40933020982896284,1.0,26.904040404040405,0.6438352674472394,0.14206533658182424,-0.18384037537939393,14.060058186237626,0.2819890306333448
71,72,0.33,0.33,0.33,1.0,0.66,1.5,2.0,0.0005433141048491747,0.22416181767802715,0.028862051047056376,0.16075971686944254,0.023706236103924406,0.00021762182212270093,0.46424343182447925,0.2980931509609814,0.38116829139273034,1.0,27.88888888888889,0.6900281149069469,0.18387174556126026,-0.12528387972119162,13.598788485022538,0.26923818231961183
72,73,0.33,0.33,0.33,1.0,1.0,1.0,1.0,0.2753859932640863,0.10922189475805436,0.0005022615887270036,0.22527015793848712,0.2687038144723937,1.1783514675470745e-07,0.3343157258369228,0.3530063729564976,0.3436610493967102,1.0,21.464646464646464,0.6490595056318886,-0.08883467608921482,-0.17721785485078473,12.480945583279759,0.24803669368471004
73,74,0.33,0.33,0.33,1.0,1.0,1.0,1.5,0.0873649028935308,0.13788760422176882,0.03568624905642686,0.15662863044409178,0.5384249965115874,0.004600075595438863,0.42016171691982157,0.3253482455477468,0.37275498123378414,1.0,22.3989898989899,0.7125320524266198,-0.04917218551898056,-0.09675669873689291,11.968177459704075,0.28014286893474616
74,75,0.33,0.33,0.33,1.0,1.0,1.0,2.0,0.02246518717016217,0.16428927680798006,0.0871426001417321,0.1375062344139651,0.8951455610329492,0.1281484176493083,0.44319201995012475,0.3360099750623441,0.38960099750623445,1.0,23.805,0.7475529480082166,0.010512359074789637,-0.052362359941067665,12.270675409283713,0.29470419524345515
75,76,0.33,0.33,0.33,1.0,1.0,1.25,1.0,0.1460204989363726,0.12589737776770196,5.342031965716135e-06,0.2801330008312552,0.7764649227380689,3.442643463502277e-12,0.31411370563490265,0.47421849416861883,0.39416609990176077,1.0,24.1010101010101,0.6028492955185047,0.023077864871121647,-0.2357963603267516,13.852392820682057,0.25063370109109656
76,77,0.33,0.33,0.33,1.0,1.0,1.25,1.5,0.013912598666731052,0.17416055820045845,0.0023698026435161426,0.2030277840751656,0.47362617801372764,5.053437371956855e-07,0.4201617169198217,0.35441698783344666,0.3872893523766342,1.0,24.91919191919192,0.6550794490725168,0.05780934310019166,-0.1695866562707178,13.017995910616333,0.2590571503820729
77,78,0.33,0.33,0.33,1.0,1.0,1.25,2.0,0.001852316845590903,0.20670545857578276,0.062227381072626285,0.14529333232575128,0.2373850126593474,0.0017183056509140883,0.42383939142043875,0.2534068868233456,0.3386231391218922,1.0,25.7979797979798,0.7054807807329414,0.09511352342030381,-0.10569526353690527,12.728104430096032,0.2660617670065053
78,79,0.33,0.33,0.33,1.0,1.0,1.5,1.0,0.03775280419092778,0.15554547973500593,2.5590166358839503e-06,0.28799214085997127,0.1462036386756145,1.9612565357651204e-14,0.3834353510163985,0.5001133529811833,0.4417743519987909,1.0,26.36868686868687,0.5831329953559777,0.11933980144428463,-0.2607897848145984,14.817336600491053,0.25104637342898345
