1.000000	0.022253	0.000037	0.013804	0.041982	0.310587	0.324579	0.317583	0.970000	18.716495	0.209096	-0.180157	0.164386	12.941961	0.162667
2.000000	0.010994	0.003531	0.024407	0.175150	0.312629	0.293651	0.303140	0.930000	18.956522	0.198973	-0.169643	0.108015	13.502144	0.153993
3.000000	0.011272	0.008789	0.006382	0.006431	0.399711	0.270924	0.335317	0.910000	18.130682	0.222299	-0.205818	0.237909	12.495339	0.179508
4.000000	0.000169	0.000000	0.004221	0.000000	0.510132	0.719183	0.614657	0.940000	18.000000	0.284395	-0.211542	0.583704	12.771519	0.182838
5.000000	0.006167	0.000914	0.007174	0.020999	0.410283	0.380607	0.395445	0.940000	18.250000	0.213491	-0.200591	0.188860	12.849780	0.162013
6.000000	0.000844	0.019664	0.005203	0.014557	0.389924	0.271912	0.330918	0.940000	18.054348	0.214330	-0.209161	0.193535	13.011378	0.151094
7.000000	0.001236	0.000000	0.001382	0.000000	0.408688	0.641019	0.524854	0.950000	17.505263	0.261536	-0.233213	0.456407	12.144848	0.161093
8.000000	0.107158	0.000087	0.055919	0.008282	0.288820	0.467564	0.378192	0.940000	19.597826	0.216163	-0.141552	0.203744	12.573315	0.142124
9.000000	0.165136	0.000000	0.095850	0.684674	0.379731	0.194750	0.287241	0.930000	20.032967	0.185721	-0.122491	0.034218	11.978415	0.172086
10.000000	0.005840	0.001413	0.005239	0.023497	0.360471	0.454941	0.407706	0.950000	18.134409	0.211288	-0.205654	0.176593	12.344765	0.146993
11.000000	0.003539	0.000045	0.010970	0.000171	0.472932	0.409440	0.441186	0.970000	18.584211	0.233733	-0.185951	0.301583	12.442426	0.156274
12.000000	0.009277	0.000047	0.056737	0.245295	0.338966	0.208141	0.273554	0.940000	19.553763	0.197128	-0.143482	0.097742	13.728838	0.172994
13.000000	0.016650	0.001827	0.003953	0.075190	0.259489	0.358868	0.309179	0.940000	18.021739	0.204270	-0.210590	0.137512	11.611209	0.143570
14.000000	0.006221	0.000002	0.011086	0.610454	0.355221	0.198914	0.277068	0.980000	18.563158	0.172769	-0.186874	-0.037907	12.795197	0.134792
15.000000	0.037740	0.000598	0.013597	0.022490	0.275794	0.418651	0.347222	0.960000	18.770833	0.210112	-0.177777	0.170048	11.867962	0.135106
16.000000	0.004071	0.004663	0.007577	0.278020	0.289969	0.221486	0.255727	0.980000	18.376289	0.194402	-0.195059	0.082560	12.812894	0.143928
17.000000	0.000109	0.000000	0.000298	0.000001	0.420024	0.502442	0.461233	0.930000	16.642857	0.254059	-0.270989	0.414770	12.608057	0.163038
18.000000	0.008631	0.000015	0.020182	0.000115	0.406957	0.506417	0.456687	0.960000	18.882979	0.235459	-0.172864	0.311193	13.236680	0.156883
19.000000	0.000388	0.000639	0.010040	0.000335	0.381976	0.325909	0.353943	0.940000	18.381720	0.241634	-0.194821	0.345580	13.872964	0.215542
20.000000	0.001127	0.000301	0.040858	0.095158	0.435884	0.304887	0.370385	0.900000	19.224719	0.204105	-0.157895	0.136594	14.172099	0.159849
21.000000	0.100953	0.000163	0.012893	0.000514	0.262897	0.481151	0.372024	0.960000	18.734375	0.231553	-0.179374	0.289442	11.936890	0.169811
22.000000	0.004789	0.001017	0.005432	0.004057	0.390937	0.325909	0.358423	0.940000	18.102151	0.221612	-0.207067	0.234084	12.965330	0.160724
23.000000	0.009022	0.000443	0.062779	0.342456	0.452125	0.196877	0.324501	0.940000	19.666667	0.193363	-0.138536	0.076775	13.117610	0.160125
24.000000	0.009022	0.000024	0.000327	0.004038	0.374296	0.519457	0.446877	0.960000	16.930108	0.220048	-0.258407	0.225375	10.720444	0.148056
25.000000	0.024441	0.000030	0.102324	0.536256	0.280952	0.173016	0.226984	0.910000	20.000000	0.188990	-0.123935	0.052424	13.495678	0.173111
26.000000	0.006284	0.000001	0.016373	0.000016	0.354219	0.619967	0.487093	0.980000	18.763158	0.240971	-0.178113	0.341891	13.280346	0.150856
27.000000	0.024778	0.000041	0.050375	0.245873	0.405107	0.315390	0.360248	0.930000	19.461957	0.196170	-0.147503	0.092409	13.556290	0.153975
28.000000	0.038119	0.000008	0.047278	0.088838	0.278580	0.282415	0.280498	0.910000	19.426966	0.206414	-0.149036	0.149455	12.647678	0.183567
29.000000	0.000250	0.000010	0.003149	0.000901	0.369432	0.454941	0.412186	0.940000	17.779570	0.228721	-0.221197	0.273674	13.243879	0.163996
30.000000	0.004084	0.001658	0.004266	0.132862	0.310134	0.304640	0.307387	0.930000	17.994505	0.200488	-0.211782	0.116450	12.183013	0.143603
