,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,gTON_STN_MEAN_nS_pF,gTON_STN_SIGMA,gTON_STN_THETA,gTON_CL_S_MEAN_nS_pF,gTON_CL_S_SIGMA,gTON_CL_S_THETA,gTON_CL_D_MEAN_nS_pF,gTON_CL_D_SIGMA,gTON_CL_D_THETA,gKCC2_S_nS_pF,gKCC2_D_nS_pF,gTRPC3_nS_pF,gHCN_nS_pF,gCA_nS_pF,gL_nS_pF,gSK_nS_pF,gNAP_nS_pF,gNAF_nS_pF,gKDR_nS_pF,gSD_nS,soma_noise_intensity,soma_noise_intensity_theta,dend_noise_intensity,dend_noise_intensity_theta,Eleak_mV,CL_in_S,CL_in_D,Iapp,Iapp_dend,gpe_stim,gpe_stim_freqs,gpe_poisson,W_gpe,gpe_start_time,gpe_base_length,gpe_stim_length,gpe_post_length,str_stim,str_stim_freqs,str_poisson,W_str,str_start_time,str_base_length,str_stim_length,str_post_length,tausyn,tauexc,tausyn_dend,pre_exp_fr,pre_exp_cv,pre_exp_fr_zscore,pre_exp_cv_zscore,connections,total_weight,sim,rel_error
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,100149.0,49.0,0.0402599498440459,0.005,0.001,0.002001945,0.005,0.001,0.00400389,0.002,0.0004,0.001522,0.00050226,0.05280066,0.0,0.499531,0.046096,0.009387,0.165796,30.4724,38.8417,26.5,0.78696,0.1,0.3148,0.04,-58.2929,8.157867519274872,12.845772150631422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.2963684475656338,5.0,1.0,1.0,1.0,0.0,5.0,15.275528240833555,4.5,0.4096910142616522,-0.3922539140480572,1.4586193589853491,2.0,0.7943830000000001,1002.0,0.0018205478575616
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,143.0,26802.0,2.0,0.0471726060062637,0.005,0.001,0.001594296,0.005,0.001,0.003188592,0.002,0.0004,0.001063,0.0003507899999999,0.02507736,0.0,0.770625,0.032538,0.002688,0.036901,49.5213,18.1453,26.5,0.05136,0.1,0.02056,0.04,-58.0617,8.524387655539691,13.07777201278538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.24301974704645796,5.0,1.0,1.0,1.0,0.0,5.0,11.951801437741452,3.5,0.0490699664132461,-0.552204380981023,-0.1208969605402268,2.0,0.123404,269.0,0.1016783237457326
2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,150.0,78859.0,59.0,0.0518378979289048,0.005,0.001,0.003569742,0.005,0.001,0.007139484,0.002,0.0004,0.004207,0.00138831,0.0311883,0.0,0.533496,0.03053,0.007169,0.115043,12.8204,60.4706,26.5,0.08768,0.1,0.03504,0.04,-55.5179,7.038700231858578,11.927388176219727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.5248301203953291,5.0,1.0,1.0,1.0,0.0,5.0,9.022253408481651,3.0,0.3560571026154536,-0.90280820983851,1.1003922868336986,2.0,0.651833,789.0,0.0776641284698416
3,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,120.0,103267.0,67.0,0.0458456239070341,0.005,0.001,0.002107215,0.005,0.001,0.00421443,0.002,0.0004,0.004999,0.00164967,0.0303831,0.0,0.810504,0.043855,0.008438,0.192658,34.6124,54.8244,26.5,0.07768,0.1,0.03112,0.04,-58.3522,5.705303327195108,10.067806409438864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.8611621250119464,5.0,1.0,1.0,1.0,0.0,5.0,27.45836161207476,3.0,0.2462019474422914,-1.2643904176053913,0.5350486046522148,2.0,0.864421,1033.0,0.0570580155796216
4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,160.0,14010.0,10.0,0.0510732800355308,0.005,0.001,0.001312245,0.005,0.001,0.00262449,0.002,0.0004,0.004365,0.00144045,0.03828594,0.0,0.834204,0.049134,0.010386,0.16971,38.325,35.7532,26.5,0.10824,0.1,0.04328,0.04,-57.6004,5.263351195115657,9.08366960426912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.9883637370889933,5.0,1.0,1.0,1.0,0.0,5.0,24.73454514647408,4.5,0.3642236488056772,-0.5378697235056932,1.0770731141627266,2.0,0.197436,141.0,0.0080457733911297
5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,185.0,81528.0,28.0,0.0455054061050246,0.005,0.001,0.000930369,0.005,0.001,0.001860738,0.002,0.0004,0.00238,0.0007854,0.0373296,0.0,0.548279,0.036129,0.009109,0.134614,32.0256,51.2327,26.5,0.81792,0.1,0.3272,0.04,-59.4177,5.596198662865518,9.849382017168574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.9124993108796963,5.0,1.0,1.0,1.0,0.0,5.0,19.60699067398652,4.0,0.2502248238373493,-0.5753229731691537,0.6737822922654476,2.0,0.622449,816.0,0.0254303052102637
6,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,221.0,104463.0,63.0,0.0502409009863237,0.005,0.001,0.000543411,0.005,0.001,0.001086822,0.002,0.0004,0.000851,0.00028083,0.02997456,0.0,0.7338,0.042583,0.009785,0.183954,38.1829,51.1943,26.5,0.07432,0.1,0.0297599999999999,0.04,-56.615,6.425347436750029,11.219891750748117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.6573917676609783,5.0,1.0,1.0,1.0,0.0,5.0,25.236813558504004,4.0,0.0705989198123984,-1.0087926415777893,-0.8299131407662823,2.0,0.846957,1045.0,0.0061029615368163
7,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,224.0,124005.0,5.0,0.0442388088627268,0.005,0.001,0.001017126,0.005,0.001,0.002034252,0.002,0.0004,0.001786,0.00058938,0.03749922,0.0,0.546054,0.049139,0.009404,0.197402,39.4139,30.6725,26.5,0.11584,0.1,0.04632,0.04,-57.8008,6.206171190943072,10.913990078458353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.6700004436286414,5.0,1.0,1.0,1.0,0.0,5.0,25.917897561172907,4.0,0.391251457272221,-0.5207775555713372,1.3999410852843266,3.0,1.5485,1241.0,0.0353312884318853
8,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,129.0,100410.0,10.0,0.0415221641058103,0.005,0.001,0.000339768,0.005,0.001,0.000679536,0.002,0.0004,0.007674,0.00253242,0.05660325,0.0,0.78543,0.077307,0.009171,0.258877,15.1649,50.7399,26.5,0.12448,0.1,0.04976,0.04,-60.5516,4.230621715577522,5.140263581405279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,1.4710860030197694,5.0,1.0,1.0,1.0,0.0,5.0,38.784417979315485,2.0,0.2510161869900741,-0.5500417121811177,0.8460911995902759,2.0,0.815914,1005.0,0.0018187091584212
9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,122.0,75850.0,50.0,0.0463913940852591,0.005,0.001,0.00075867,0.005,0.001,0.00151734,0.002,0.0004,0.007687,0.00253671,0.0405042,0.0,0.391837,0.04124,0.010711,0.129274,39.0439,48.4102,26.5,0.06536,0.1,0.02616,0.04,-56.399,4.45998795411185,6.298210117238872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,1.3563610483297333,5.0,1.0,1.0,1.0,0.0,5.0,33.63221260685323,8.5,0.4780396929864523,-0.0688713525107662,1.775647028339732,1.0,0.432949,759.0,2.9392843788103915e-05
10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,89.0,74804.0,4.0,0.0396290527881028,0.005,0.001,0.001335477,0.005,0.001,0.002670954,0.002,0.0004,0.004925,0.00162525,0.03184137,0.0,0.655395,0.04531,0.009221,0.16168,41.1366,52.1033,26.5,0.0832,0.1,0.03328,0.04,-55.8911,5.151127433697437,8.785375017429297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.9943596568280446,5.0,1.0,1.0,1.0,0.0,5.0,28.74866445700422,7.0,0.3495862436722388,-0.0164055077626972,1.627848448769258,3.0,0.952438,749.0,0.0177092187246343
11,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,151.0,75615.0,15.0,0.0392534906979565,0.005,0.001,0.0023141249999999,0.005,0.001,0.0046282499999999,0.002,0.0004,0.000687,0.00022671,0.04053357,0.0,0.51575,0.049081,0.008338,0.211983,43.2186,56.8005,26.5,0.09368,0.1,0.03752,0.04,-56.6847,10.84755054794777,14.112668728139637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.11529604621641734,5.0,1.0,1.0,1.0,0.0,5.0,14.683724827990453,9.0,0.3725361130790491,-0.1477942860075781,0.9943932815425996,3.0,0.872954,757.0,0.0084398847678001
12,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,82.0,102829.0,29.0,0.0430887666343563,0.005,0.001,0.000427614,0.005,0.001,0.000855228,0.002,0.0004,0.008546,0.00282018,0.02763024,0.0,0.74875,0.038174,0.008076,0.20181,44.032,46.6504,26.5,0.07736,0.1,0.0309599999999999,0.04,-57.1775,4.255135089060622,5.273259950094092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,1.4651157272036515,5.0,1.0,1.0,1.0,0.0,5.0,28.82329752910197,8.5,0.3493440392379997,0.0012781716040662,1.123857853601901,3.0,1.211377,1029.0,0.0070973463348527
13,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,176.0,108040.0,40.0,0.0407789373007675,0.005,0.001,0.001722435,0.005,0.001,0.00344487,0.002,0.0004,0.001109,0.00036597,0.03449919,0.0,0.755549,0.039465,0.008574,0.162913,31.783,49.2205,26.5,0.0632,0.1,0.0252799999999999,0.04,-57.9872,8.623662380738843,13.136252367628842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.21732058510945634,5.0,1.0,1.0,1.0,0.0,5.0,5.630613855796444,6.5,0.3800633578955626,-0.6332117167401804,1.1360372301741355,2.0,0.8522890000000001,1081.0,0.0106280634382625
14,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,189.0,58548.0,48.0,0.0511748719085675,0.005,0.001,0.000713295,0.005,0.001,0.00142659,0.002,0.0004,0.003412,0.00112596,0.04053621,0.0,0.792789,0.043561,0.006943,0.193692,42.626,38.7329,26.5,0.97864,0.1,0.39144,0.04,-57.2622,4.908867903916344,8.055448406201554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,1.181010648660831,5.0,1.0,1.0,1.0,0.0,5.0,17.38729242417869,9.5,0.3273937893938073,0.1668730430078696,1.1054494725058597,3.0,0.5384329999999999,586.0,0.0244343795076215
15,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,45.0,14965.0,65.0,0.0475967635884787,0.005,0.001,0.002349336,0.005,0.001,0.004698672,0.002,0.0004,0.004877,0.00160941,0.03797607,0.0,0.581415,0.050626,0.010004,0.181358,35.4941,44.8527,26.5,0.89688,0.1,0.3588,0.04,-58.9538,5.914282665523151,10.44933600645994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.7143993464428169,5.0,1.0,1.0,1.0,0.0,5.0,19.05586732874862,7.5,0.1825167668614295,-0.1055090214204873,0.1926688235356071,1.0,0.079759,150.0,0.0023569674724055
16,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,112.0,77711.0,11.0,0.0490069495969325,0.005,0.001,0.001073391,0.005,0.001,0.002146782,0.002,0.0004,0.003257,0.00107481,0.03679137,0.0,0.597808,0.041812,0.010779,0.233088,26.2659,26.644,26.5,1.09792,0.1,0.4392,0.04,-58.3303,5.37183773629192,9.351437859743733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.9385042070859442,5.0,1.0,1.0,1.0,0.0,5.0,22.18300249494704,10.0,0.2318144962539224,0.1431083505599867,0.0676286356217033,1.0,0.235216,778.0,0.0054583486361398
17,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,156.0,71137.0,37.0,0.0543618466671003,0.005,0.001,0.001055604,0.005,0.001,0.002111208,0.002,0.0004,0.000994,0.00032802,0.03207732,0.0,0.747414,0.03819,0.009838,0.194663,36.0366,51.5338,26.5,0.80056,0.1,0.3202399999999999,0.04,-55.9385,7.588278547547444,12.42501656441093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.40698166308704814,5.0,1.0,1.0,1.0,0.0,5.0,8.187422764720571,9.5,0.2824409159624964,0.188819648256702,0.3690583864324014,3.0,0.886979,712.0,0.0082042934133776
18,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,147.0,15971.0,71.0,0.0441719664338172,0.005,0.001,0.002445894,0.005,0.001,0.004891788,0.002,0.0004,0.002966,0.00097878,0.04297557,0.0,0.845157,0.039258,0.009076,0.160524,32.49,37.8645,26.5,0.98096,0.1,0.3923999999999999,0.04,-57.7729,6.972767942464075,11.860072260923758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.546049812422563,5.0,1.0,1.0,1.0,0.0,5.0,20.26744093460286,13.5,0.1779471608211121,0.6892917961675734,-0.0043208840240037,1.0,0.109984,160.0,0.0582987287684869
19,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,104.0,96522.0,22.0,0.0371407279579857,0.005,0.001,0.0015576329999999,0.005,0.001,0.0031152659999999,0.002,0.0004,0.002082,0.00068706,0.02629704,0.0,0.629946,0.032113,0.007646,0.234046,23.5162,49.9998,26.5,0.71592,0.1,0.2864,0.04,-58.5561,6.755091461571435,11.624019254886145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.6034749790681035,5.0,1.0,1.0,1.0,0.0,5.0,18.11474853480157,12.5,0.0615821000056311,0.2432025478893513,-0.4096663836148629,2.0,0.794764,966.0,0.0043308314312584
20,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,78.0,42374.0,74.0,0.0409382594362525,0.005,0.001,0.003569742,0.005,0.001,0.007139484,0.002,0.0004,0.004207,0.00138831,0.04216146,0.0,0.722432,0.048472,0.009166,0.185284,40.1272,49.5612,26.5,0.6419999999999999,0.1,0.2568,0.04,-58.4947,7.038700231858578,11.927388176219727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.5140343549718055,5.0,1.0,1.0,1.0,0.0,5.0,18.03439363789296,13.0,0.2086861067015866,0.3484690264187913,0.3066775540461073,1.0,0.200956,424.0,0.0002921738975285
21,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,216.0,12499.0,99.0,0.0442031180782236,0.005,0.001,0.001629144,0.005,0.001,0.003258288,0.002,0.0004,0.001561,0.00051513,0.02973234,0.0,0.738179,0.040877,0.00875,0.174312,43.957,30.5623,26.5,0.05672,0.1,0.02272,0.04,-56.1126,7.543770613942561,12.388465466856934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.4132943576176732,5.0,1.0,1.0,1.0,0.0,5.0,25.1154116896792,11.5,0.1682809982308427,0.3461069019321245,0.0153514841665969,1.0,0.115171,125.0,0.0807423050556524
22,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,54.0,103198.0,98.0,0.043838005406407,0.005,0.001,0.000391677,0.005,0.001,0.000783354,0.002,0.0004,0.006576,0.00217008,0.03226047,0.0,0.750254,0.040645,0.008536,0.168722,39.2269,51.9269,26.5,0.77864,0.1,0.31144,0.04,-56.4238,4.295543913322242,5.487688526279321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,1.4377607872181026,5.0,1.0,1.0,1.0,0.0,5.0,25.94010173711541,11.0,0.2972297298743744,0.6448681634677028,0.6827794781566494,1.0,0.430372,1032.0,0.0255541008799565
23,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,26.0,61006.0,6.0,0.0431067585321669,0.005,0.001,0.000849783,0.005,0.001,0.001699566,0.002,0.0004,0.001152,0.00038016,0.03551196,0.0,0.49744,0.038593,0.012606,0.205416,34.2086,51.1983,26.5,0.09256,0.1,0.03704,0.04,-54.8263,6.724475345591233,11.588994244435598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.6090486253329349,5.0,1.0,1.0,1.0,0.0,5.0,16.78104359078808,11.5,0.0793573006786904,0.423548662576226,-0.0486815412663126,1.0,0.137736,611.0,0.0383820043228952
24,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,198.0,79301.0,1.0,0.0479782091607232,0.005,0.001,0.000474804,0.005,0.001,0.000949608,0.002,0.0004,0.002118,0.00069894,0.03427809,0.0,1.03845,0.048199,0.006811,0.22498,26.4192,53.4346,26.5,0.78608,0.1,0.3144,0.04,-56.588,4.968555458053117,8.247287203746037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,1.0624121919929588,5.0,1.0,1.0,1.0,0.0,5.0,20.2911974939338,14.0,0.4190266740930285,0.5455811758118222,1.2683512682241371,1.0,0.226099,794.0,0.0031636813669761
25,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,52.0,25210.0,10.0,0.0452742676161114,0.005,0.001,0.000357555,0.005,0.001,0.00071511,0.002,0.0004,0.000322,0.00010626,0.03138267,0.0,0.657397,0.037948,0.008294,0.20169,41.7889,64.0043,26.5,0.06864,0.1,0.02744,0.04,-59.328,7.7036945313966045,12.517106703288896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.3876473340687995,5.0,1.0,1.0,1.0,0.0,5.0,19.8061144986438,12.5,0.1052630673672284,0.1630470373353287,0.19321870668622,2.0,0.168291,253.0,0.0456619291287154
