,Sim,vivo_tonic_scale,vivo_noise_scale,current_noise_scale,gstn_mu,gstn_pct,KS_FR_pval,KS_CV_pval,Ttest_FR_pval,Ttest_CV_pval,Rel. Error FR,Rel. Error CV,Avg. Error,Percent Firing,Avg. FR,Avg. CV,Avg. FR Rel. Error,Avg. CV Rel. Error,STD FR,STD CV
0,1,1.1,2,8,0.01,0.1,0.00043712971998725826,5.681055017693397e-26,7.25875639750056e-05,4.4734380168326734e-30,0.5151917582196467,1.0959394744255302,0.8055656163225884,1.0,18.03030303030303,0.40602850695155523,-0.2654429377363965,-0.4207055619662312,12.044282390080824,0.1823482461826213
1,2,1.1,2,8,0.01,0.2,0.000642933128461588,3.7593425918829785e-27,3.3691187999823316e-05,1.166073863293799e-32,0.4228685258964144,1.138565737051793,0.7807171314741037,1.0,17.78,0.39693468956826017,-0.2756403181301736,-0.4336800150906917,11.753790877840222,0.15876977558098948
2,3,1.1,2,8,0.01,0.30000000000000004,0.0002177391104770874,6.995286235927352e-25,0.00018733273147015071,7.402590647564242e-29,0.4314741035856574,1.0985657370517927,0.7650199203187251,1.0,18.395,0.41677355991590986,-0.25058513228372015,-0.4053752358633609,12.889005974085046,0.16852144208173486
3,4,1.1,2,8,0.01,0.4,0.0002703654785041284,7.730871665710561e-24,6.6185393531348936e-06,1.8580737143894986e-24,0.44070183910821364,0.9949293734154292,0.7178156062618214,0.99,17.171717171717173,0.44254963148953386,-0.30042184546323475,-0.3685996532593978,11.449970582680576,0.16336511513224244
4,5,1.1,2,8,0.01,0.5,2.607846301696966e-07,5.396500168992844e-22,1.2009909666239536e-06,1.2990915543788912e-24,0.5179693596747033,0.9461946030311743,0.7320819813529388,0.98,16.417525773195877,0.4354460707018668,-0.3311477083148571,-0.3787345407958074,12.79108106076042,0.18751609726501556
5,6,1.1,2,8,0.03,0.1,0.3074594951893945,2.2303567067808276e-19,0.8904950654237553,9.713547038899064e-27,0.3350678916985121,0.8483616554191397,0.5917147735588258,0.98,24.78061224489796,0.41957117207252304,0.009565601926535975,-0.4013837891192163,16.012760588542267,0.2096994746151988
6,7,1.1,2,8,0.03,0.2,0.12399947190727009,7.284507490820135e-19,0.8511894597940043,4.663042579281867e-26,0.46452573544207015,0.9141212926073484,0.6893235140247093,0.99,24.227272727272727,0.424199538089224,-0.012977527260922784,-0.3947803446694913,15.996412591400194,0.2140483987657499
7,8,1.1,2,8,0.03,0.30000000000000004,0.34917140222687437,8.046695904939682e-15,0.6859573205832176,4.663827621319294e-18,0.34596308642979107,0.8483616554191397,0.5971623709244653,0.98,23.867346938775512,0.4784095344086341,-0.02764095412552283,-0.3174371315304882,14.484254473570385,0.20079717835187952
8,9,1.1,2,8,0.03,0.4,0.4369291876168126,6.607060547921515e-25,0.6556006606528639,1.5527614348946029e-30,0.27956859430963016,1.0555354340214897,0.66755201416556,0.99,25.30808080808081,0.404033798899716,0.031054744818744293,-0.42355147859560105,16.573025892268234,0.17871587380985932
9,10,1.1,2,8,0.03,0.5,0.22736900081390146,1.6487809543850586e-15,0.7784102136716762,9.870321459656892e-21,0.38029699384281057,0.8131111915972472,0.5967040927200289,0.99,25.025252525252526,0.4597259872065024,0.019532281096962242,-0.3440935726217726,16.30104627883486,0.20794975330400658
10,11,1.1,2,8,0.049999999999999996,0.1,0.0014201476041736162,2.5413582013978257e-14,0.0030359723426562806,5.319507392791563e-24,0.44190249312030233,0.8224832628249885,0.6321928779726455,0.98,29.8659793814433,0.43121253937270343,0.21674416892424422,-0.3847746614036904,19.718706836365918,0.23345424550580965
11,12,1.1,2,8,0.049999999999999996,0.2,0.061688707350061794,1.8071432834633548e-12,0.10888661710499178,1.048891197585546e-20,0.43378003138959315,0.7056219566179724,0.5697009940037828,1.0,27.358585858585858,0.45387117610981054,0.11459260680166382,-0.35244682724794746,18.710451949154468,0.24279596892491928
12,13,1.1,2,8,0.049999999999999996,0.30000000000000004,0.01696645639783808,4.7725309704078016e-11,0.03573863906065851,1.8859311042956107e-17,0.41160610084912874,0.7056219566179724,0.5586140287335506,1.0,28.196969696969695,0.47918149889815886,0.1487484814055176,-0.3163357439986156,17.89910248043578,0.2311210341974487
13,14,1.1,2,8,0.049999999999999996,0.4,0.0045194006478224006,1.1061521717678249e-13,0.005007965311211118,6.680305438955091e-19,0.3790552077404667,0.8279534921538335,0.6035043499471501,0.99,29.448979591836736,0.471042076322492,0.19975553928761908,-0.32794853016058056,17.841062730872576,0.20988350152531302
14,15,1.1,2,8,0.049999999999999996,0.5,0.0006050448517812818,6.845727422783577e-17,0.0016808295933687786,1.866284735531054e-24,0.47734063745019917,0.8375664010624171,0.6574535192563081,0.96,30.177083333333332,0.42582206142213624,0.22941858735053836,-0.39246543641491344,19.25013246256734,0.23965725692254097
15,16,1.1,2,20,0.01,0.1,2.8495442213414454e-05,5.4957493621669255e-15,2.2451969312314442e-06,5.369192372944194e-14,0.481105879512254,0.6514950299810857,0.5663004547466698,1.0,16.81313131313131,0.5145125118289632,-0.3150306833962085,-0.26592780728850646,11.2190282665382,0.16141969390412125
16,17,1.1,2,20,0.01,0.2,0.00022511291677606177,4.900000705610449e-14,3.2207224470906306e-06,1.1917172525145131e-15,0.3698674688999105,0.7259126758273029,0.5478900723636067,1.0,16.994897959183675,0.5002142338568515,-0.30762548486364183,-0.2863276382385371,9.66914271835694,0.16836539567955008
17,18,1.1,2,20,0.01,0.30000000000000004,0.0002728516549658219,5.738413502224456e-14,0.00013143278453756595,8.757579939893762e-16,0.48810817336713747,0.7727071511932069,0.6304076622801722,0.99,18.27777777777778,0.49745707724316035,-0.25536078197983725,-0.29026136570780037,11.898396085404231,0.19053830100607583
18,19,1.1,2,20,0.01,0.4,0.00014120940636996377,6.69357086224712e-12,2.166436509094757e-06,3.6140042886546955e-14,0.4172803734556722,0.7121010905871462,0.5646907320214092,1.0,16.803030303030305,0.5110380729923877,-0.31544219995770056,-0.2708849052726558,11.189329824809645,0.18096748067320578
19,20,1.1,2,20,0.01,0.5,0.00010690180134589644,2.054898631402274e-13,4.197004915435714e-05,3.943946457142196e-14,0.40374501992031864,0.6785657370517926,0.5411553784860557,1.0,17.865,0.5151480419709705,-0.2721774062652167,-0.2650210751990978,11.732615863480744,0.15337692143591636
20,21,1.1,2,20,0.03,0.1,0.823686312802129,1.2226592178991574e-11,0.37968632295747495,1.500164964626512e-13,0.1041548093340922,0.6850963492966906,0.3946255793153914,0.99,23.096938775510203,0.5146660575920697,-0.059027490236477624,-0.26570873841765524,12.70799566785458,0.18482789775934833
21,22,1.1,2,20,0.03,0.2,0.19545441068843378,6.75801622673666e-18,0.9955440110441979,1.840356501132499e-18,0.20884462151394423,0.8585657370517928,0.5337051792828685,1.0,24.555,0.4798345135515977,0.0003741275766921398,-0.31540406617251465,13.34726470105392,0.18452998707014615
22,23,1.1,2,20,0.03,0.30000000000000004,0.3642873873418601,9.72582426188288e-12,0.7159708656794488,3.7376145725503795e-16,0.310199203187251,0.6985657370517927,0.5043824701195219,1.0,23.93,0.4916354983341495,-0.025088459665638652,-0.29856720686137994,16.07311730810175,0.219170537995867
23,24,1.1,2,20,0.03,0.4,0.6006375921312737,7.649240572767179e-12,0.6298601576124083,6.29516586829836e-17,0.21920318725099602,0.6985657370517928,0.45888446215139445,1.0,23.745,0.4900409382561439,-0.03262538548936852,-0.3008422190058093,14.373325119818308,0.1897188041276686
24,25,1.1,2,20,0.03,0.5,0.2734472498596932,2.460957577980149e-18,0.5022574973466102,1.7893387855175745e-23,0.2680112881806108,0.8585657370517928,0.5632885126162018,0.97,23.401041666666668,0.441205405307473,-0.04663829600173122,-0.3705175056697463,15.241906969982374,0.18923399796228935
25,26,1.1,2,20,0.049999999999999996,0.1,0.0020021598352644504,1.9898582979611927e-10,0.000727258124736056,1.07157353506501e-16,0.3466537888848646,0.7056219566179724,0.5261378727514185,0.99,30.434343434343436,0.48399773988855216,0.23989939977604333,-0.3094642520462095,17.84071589821554,0.23633435945005496
26,27,1.1,2,20,0.049999999999999996,0.2,0.004564185884735752,2.952441271286311e-11,0.0006987143325701599,2.5865879696182682e-17,0.35216708921888207,0.7121010905871462,0.5321340899030141,0.99,30.565656565656564,0.47952799568466675,0.24524911507544198,-0.31584138545535073,19.386375313638307,0.23529639258401172
27,28,1.1,2,20,0.049999999999999996,0.30000000000000004,0.008209062040856387,1.3053447766819008e-12,0.0027176308726211853,1.4960797496912933e-20,0.4539820515916133,0.7864300374260533,0.6202060445088333,0.99,29.843434343434343,0.457907202800811,0.21582568092874865,-0.3466884931068145,19.075560341617738,0.226168508328422
28,29,1.1,2,20,0.049999999999999996,0.4,0.040696428325440806,2.699166935495546e-12,0.017404963393913352,2.1195602643268122e-18,0.2665298402350196,0.7727071511932069,0.5196184957141132,0.99,28.717171717171716,0.471974283245324,0.1699415843223667,-0.3266185193947168,18.588603222904997,0.23270825272482254
29,30,1.1,2,20,0.049999999999999996,0.5,0.005711535209063381,2.71825939010654e-12,0.07037055757118689,1.3703861392085757e-17,0.4876494023904383,0.7185657370517927,0.6031075697211155,1.0,27.71,0.47952885663105344,0.12890926797597801,-0.3158401571143729,18.731948643961204,0.2284471144587641
30,31,1.1,2,40,0.01,0.1,0.01697779802853658,0.001667995085884175,0.00010785986996741434,3.009392626094882e-06,0.3133864541832669,0.31856573705179275,0.3159760956175298,1.0,18.265,0.5841673018677008,-0.2558813504301249,-0.16654899087287714,11.195859725809358,0.20686636501792569
31,32,1.1,2,40,0.01,0.2,0.0013884397993883686,2.4506230594573915e-05,0.00024298832105795949,1.3841333220542413e-05,0.27586623204153077,0.4090707875568433,0.342468509799187,1.0,18.550505050505052,0.5925921396429633,-0.24424983481954743,-0.15452899330869466,11.57899852386341,0.19748401965109977
32,33,1.1,2,40,0.01,0.30000000000000004,0.0020891267641564328,9.868444822722108e-05,0.0008923547657386549,7.5277203435787485e-06,0.35035615115296376,0.4008209585898828,0.3755885548714233,1.0,19.171717171717173,0.589801007287502,-0.21894156628777622,-0.1585111951040178,10.513378109510924,0.18974889643081744
33,34,1.1,2,40,0.01,0.4,0.0008062016423810715,0.0018486558191605485,0.00011098011415976377,0.007816588420379855,0.35667431284961154,0.40705863415026755,0.3818664734999395,1.0,18.2979797979798,0.634606715966834,-0.2545377488568528,-0.09458539337897953,10.224480227316388,0.20530493320883922
34,35,1.1,2,40,0.01,0.5,0.0018254379158293018,2.2121919981264957e-07,4.541262937358969e-05,2.723043290468201e-07,0.46654199528416934,0.6034636962354663,0.5350028457598178,1.0,17.903061224489797,0.5716191244827167,-0.27062678666662243,-0.18445189483683389,10.514241596196577,0.1995729186757029
35,36,1.1,2,40,0.03,0.1,0.5668693529847048,3.5334948798990334e-05,0.9825307579106441,1.8267221068425172e-06,0.19561752988047815,0.40151394422310754,0.29856573705179285,1.0,24.51,0.581467945524024,-0.001459178704755602,-0.17040025276555434,12.808977320613852,0.2082738755974885
36,37,1.1,2,40,0.03,0.2,0.9771871595246676,1.9554432949895352e-05,0.9098048340012257,4.5224542927457164e-07,0.20661354581673314,0.37856573705179275,0.2925896414342629,1.0,24.735,0.5736182400694931,0.007707352702483396,-0.18159968983009434,14.853359047703654,0.21803496125699529
37,38,1.1,2,40,0.03,0.30000000000000004,0.38088873814283386,0.0034514775082910678,0.1906221157422509,7.44921479038859e-05,0.1707455890722823,0.3562078217741279,0.2634767054232051,0.99,22.387755102040817,0.6016783589934037,-0.08791973208695904,-0.141565380551591,12.642964207021429,0.20059176856761712
38,39,1.1,2,40,0.03,0.4,0.3141160110548616,4.475433792449221e-05,0.311037982160536,5.955588192002809e-09,0.19026922612579988,0.4898788683649241,0.340074047245362,0.99,26.272727272727273,0.5518323973650515,0.07035457644125077,-0.21268227957561528,16.311096911641883,0.22897716702413526
