1.000000	1.100000	2.000000	8.000000	0.010000	0.100000	0.000004	0.000000	0.000002	0.000000	0.553227	0.938566	0.745896	1.000000	16.790000	0.435819	-0.315973	-0.378202	12.319330	0.184436
2.000000	1.100000	2.000000	8.000000	0.010000	0.200000	0.000002	0.000000	0.000005	0.000000	0.552142	0.966813	0.759478	0.970000	16.927835	0.465551	-0.310358	-0.335782	12.625859	0.177673
3.000000	1.100000	2.000000	8.000000	0.010000	0.300000	0.000000	0.000000	0.000002	0.000000	0.581833	0.978566	0.780199	1.000000	16.590000	0.462030	-0.324121	-0.340806	13.007186	0.173796
4.000000	1.100000	2.000000	8.000000	0.010000	0.400000	0.000419	0.000000	0.000033	0.000000	0.486950	1.154484	0.820717	0.990000	17.617347	0.405226	-0.282267	-0.421851	13.152908	0.158004
5.000000	1.100000	2.000000	8.000000	0.010000	0.500000	0.000002	0.000000	0.000009	0.000000	0.550370	1.134076	0.842223	0.980000	17.117347	0.408570	-0.302637	-0.417079	13.553146	0.172755
6.000000	1.100000	2.000000	8.000000	0.030000	0.100000	0.255468	0.000000	0.697354	0.000000	0.400195	0.705505	0.552850	0.980000	23.882653	0.488620	-0.027017	-0.302870	15.999809	0.224825
7.000000	1.100000	2.000000	8.000000	0.030000	0.200000	0.703191	0.000000	0.990482	0.000000	0.217010	0.889178	0.553094	0.980000	24.566327	0.453294	0.000836	-0.353270	16.742899	0.229369
8.000000	1.100000	2.000000	8.000000	0.030000	0.300000	0.774923	0.000000	0.532140	0.000000	0.197735	0.874355	0.536045	0.970000	23.478947	0.477550	-0.043464	-0.318664	14.900356	0.184907
9.000000	1.100000	2.000000	8.000000	0.030000	0.400000	0.235208	0.000000	0.969071	0.000000	0.370681	1.011627	0.691154	0.980000	24.612245	0.428979	0.002706	-0.387961	16.426946	0.183886
10.000000	1.100000	2.000000	8.000000	0.030000	0.500000	0.055897	0.000000	0.499022	0.000000	0.396292	0.909586	0.652939	0.990000	23.377551	0.454466	-0.047595	-0.351598	17.172008	0.197746
11.000000	1.100000	2.000000	8.000000	0.050000	0.100000	0.106467	0.000000	0.040405	0.000000	0.263109	0.631293	0.447201	0.990000	28.065657	0.507935	0.143399	-0.275312	16.846701	0.201153
12.000000	1.100000	2.000000	8.000000	0.050000	0.200000	0.009603	0.000000	0.011135	0.000000	0.276993	0.893919	0.585456	0.990000	28.868687	0.479032	0.176114	-0.316549	16.018863	0.203164
13.000000	1.100000	2.000000	8.000000	0.050000	0.300000	0.075251	0.000000	0.034782	0.000000	0.279920	0.758566	0.519243	1.000000	28.165000	0.480891	0.147446	-0.313897	17.045829	0.216147
14.000000	1.100000	2.000000	8.000000	0.050000	0.400000	0.184272	0.000000	0.160865	0.000000	0.279569	0.570687	0.425128	0.990000	26.959596	0.530027	0.098338	-0.243792	17.135479	0.210740
15.000000	1.100000	2.000000	8.000000	0.050000	0.500000	0.213164	0.000000	0.285712	0.000000	0.291731	0.807545	0.549638	0.990000	26.387755	0.495254	0.075041	-0.293405	17.006681	0.187309
16.000000	1.100000	2.000000	20.000000	0.010000	0.100000	0.000155	0.000000	0.000002	0.000000	0.417280	0.833313	0.625297	1.000000	16.818182	0.522323	-0.314825	-0.254784	11.062142	0.161822
17.000000	1.100000	2.000000	20.000000	0.010000	0.200000	0.000151	0.000000	0.000086	0.000000	0.411113	0.811197	0.611155	0.970000	17.910526	0.512474	-0.270323	-0.268836	13.183518	0.195761
18.000000	1.100000	2.000000	20.000000	0.010000	0.300000	0.000013	0.000000	0.000013	0.000000	0.501308	0.691899	0.596603	1.000000	17.292929	0.510654	-0.295484	-0.271433	13.087316	0.176589
19.000000	1.100000	2.000000	20.000000	0.010000	0.400000	0.005816	0.000000	0.000157	0.000000	0.375652	0.822483	0.599068	0.980000	18.293814	0.472115	-0.254707	-0.326418	11.894890	0.171966
20.000000	1.100000	2.000000	20.000000	0.010000	0.500000	0.000002	0.000000	0.000007	0.000000	0.443745	0.878566	0.661155	1.000000	17.120000	0.488727	-0.302529	-0.302717	13.013478	0.171978
21.000000	1.100000	2.000000	20.000000	0.030000	0.100000	0.484561	0.000000	0.180643	0.000000	0.192699	0.542239	0.367469	0.990000	22.301020	0.547541	-0.091453	-0.218806	14.348743	0.195873
22.000000	1.100000	2.000000	20.000000	0.030000	0.200000	0.567779	0.000000	0.150948	0.000000	0.161777	0.590889	0.376333	1.000000	22.166667	0.531111	-0.096927	-0.242246	13.568755	0.187758
23.000000	1.100000	2.000000	20.000000	0.030000	0.300000	0.128419	0.000000	0.824192	0.000000	0.326112	0.691899	0.509006	0.960000	24.156250	0.503491	-0.015871	-0.281653	17.739479	0.226470
24.000000	1.100000	2.000000	20.000000	0.030000	0.400000	0.172808	0.000000	0.347883	0.000000	0.363516	0.732303	0.547909	1.000000	22.959596	0.506672	-0.064623	-0.277115	15.524610	0.173340
