,Sim,kcc2_S_change,kcc2_D_change,trpc3_change,tonic_CL_S_change,tonic_CL_D_change,stn_change,noise_change,KS_FR_pval,KS_FR_statistic,KS_CV_pval,KS_CV_statistic,Ttest_FR_pval,Ttest_CV_pval,Rel. Error FR,Rel. Error CV,Avg. Error,Percent Firing,Avg. FR,Avg. CV,Avg. FR Rel. Error,Avg. CV Rel. Error,STD FR,STD CV
0,1,0.33,0.33,0.33,0.33,0.33,1.0,1.0,0.26409677077357047,0.11084533564049061,0.8200900790714412,0.06880757290447351,0.3564878804771433,0.8998240671526639,0.3780345055728027,0.16972873937604968,0.2738816224744262,0.98,21.81122448979592,0.7921834674868096,-0.07412258292402861,0.004213646167911253,12.07470693144213,0.2596152962265877
1,2,0.33,0.33,0.33,0.33,0.33,1.0,1.5,0.039648153778533354,0.1545630872314164,0.015303748678633397,0.17249804780976852,0.8925060315838047,0.045212765233692345,0.44726567419834257,0.34701125972946417,0.39713846696390337,0.99,23.303030303030305,0.8426112705072509,-0.01079604599426745,0.06813859539722325,11.933701150125046,0.2786023443737392
2,3,0.33,0.33,0.33,0.33,0.33,1.0,2.0,0.0034955899372281786,0.19708304995088038,8.919088321887407e-06,0.274490541323459,0.5416469208806722,6.36307762866695e-05,0.4472656741983425,0.5600141061487695,0.5036398901735559,0.99,24.71212121212121,0.9013824686547491,0.04901927762246399,0.1426400734053321,12.529579327604011,0.3196956210286789
3,4,0.33,0.33,0.33,0.33,0.33,1.25,1.0,0.07335095956514351,0.14174160558200458,0.24630047275454925,0.11239577823118971,0.81169929935137,0.10305241313038115,0.42338597949570517,0.19315347993652232,0.30826972971611377,0.99,24.01010101010101,0.7466731449261156,0.019218811734558364,-0.05347764484317417,13.042273884204587,0.2404511481453002
4,5,0.33,0.33,0.33,0.33,0.33,1.25,1.5,0.008926230393379293,0.18186856092093,0.008294771820420042,0.1831028489382604,0.2966702949842955,0.05059809909344128,0.444041411622459,0.3066072193254237,0.37532431547394135,1.0,25.535353535353536,0.8400755018529481,0.0839651476924542,0.06492412098480672,12.686836518005927,0.2533033588805902
5,6,0.33,0.33,0.33,0.33,0.33,1.25,2.0,0.0002129724916725273,0.2359351620947631,4.52997564716419e-05,0.2554364089775561,0.11448751997761572,0.001174909121939085,0.4919201995012469,0.5567082294264339,0.5243142144638404,1.0,26.55,0.8802949734062564,0.1270364685333193,0.11590844953135875,13.143154111551762,0.3269663021684395
6,7,0.33,0.33,0.33,0.33,0.33,1.5,1.0,0.003227340188859686,0.1999382985834383,0.04159797194963686,0.15487055556983828,0.11681638512074594,0.013973353424709433,0.4690336015631026,0.23019770162223302,0.34961565159266783,0.98,26.587628865979383,0.7258996259078315,0.1286337982594329,-0.07981125584779518,13.74435410033718,0.21733074149694553
7,8,0.33,0.33,0.33,0.33,0.33,1.5,1.5,0.00019812289636533657,0.23620947630922692,0.14490131357166058,0.12583541147132168,0.059782675267905906,0.7323551057196793,0.5719201995012468,0.30827930174563595,0.4400997506234414,1.0,27.14,0.7980558120541342,0.1520817233896153,0.011657740612618425,13.492975950471415,0.2861955796686992
8,9,0.33,0.33,0.33,0.33,0.33,1.5,2.0,3.1230487651889313e-06,0.2858762185445477,0.0045782000674984,0.19282601576865915,0.006135105610642249,0.04962071292442601,0.6056575732386207,0.4792060253406887,0.5424317992896547,0.99,28.81313131313131,0.8429481819733684,0.223105452449654,0.06856568218420071,13.626249522647967,0.30501422383879745
9,10,0.33,0.33,0.33,0.33,0.66,1.0,1.0,0.33102882572038866,0.10385652031537318,0.10867615683261354,0.13295045215244716,0.3865052042254511,0.31977095693573243,0.30217385828358395,0.3315952542885211,0.3168845562860525,0.99,21.91919191919192,0.7624861425326015,-0.06953941040639809,-0.03343225304317668,12.487105889213062,0.2672536341780263
