,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,gTON_STN_MEAN_nS_pF,gTON_STN_SIGMA,gTON_STN_THETA,gTON_CL_S_MEAN_nS_pF,gTON_CL_S_SIGMA,gTON_CL_S_THETA,gTON_CL_D_MEAN_nS_pF,gTON_CL_D_SIGMA,gTON_CL_D_THETA,gKCC2_S_nS_pF,gKCC2_D_nS_pF,gTRPC3_nS_pF,gHCN_nS_pF,gCA_nS_pF,gL_nS_pF,gSK_nS_pF,gNAP_nS_pF,gNAF_nS_pF,gKDR_nS_pF,gSD_nS,soma_noise_intensity,soma_noise_intensity_theta,dend_noise_intensity,dend_noise_intensity_theta,Eleak_mV,CL_in_S,CL_in_D,Iapp,Iapp_dend,gpe_stim,gpe_stim_freqs,gpe_poisson,W_gpe,gpe_start_time,gpe_base_length,gpe_stim_length,gpe_post_length,str_stim,str_stim_freqs,str_poisson,W_str,str_start_time,str_base_length,str_stim_length,str_post_length,tausyn,tauexc,tausyn_dend,pre_exp_fr,pre_exp_cv,pre_exp_fr_zscore,pre_exp_cv_zscore,connections,total_weight,sim,rel_error
30,30.0,30.0,30.0,30.0,30.0,30.0,30.0,16.0,60088.0,88.0,0.0251414869801427,0.005,0.001,0.0222343,0.005,0.001,0.0222343,0.002,0.0004,0.002938,0.002938,0.105033,0.0,0.966678,0.016812,0.010501,0.175653,36.6325,30.9438,26.5,0.07064,0.1,0.02824,0.04,-55.9236,12.748394348042831,12.748394348042831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.624442361973258,5.0,1.0,1.0,1.0,0.0,5.0,19.24207718546492,16.0,0.2854619022450324,0.5276431840801881,0.6024260775877389,3.0,0.819856,601.0,0.0837632090945202
31,31.0,31.0,31.0,31.0,31.0,31.0,31.0,225.0,72175.0,75.0,0.011847368941989,0.005,0.001,0.0127368,0.005,0.001,0.0127368,0.002,0.0004,0.001063,0.001063,0.09986,0.0,0.731563,0.036167,0.008542,0.195821,32.9312,60.2685,26.5,0.9412,0.1,0.37648,0.04,-58.3061,13.503659184485208,13.503659184485208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.3370249076272616,5.0,1.0,1.0,1.0,0.0,5.0,31.110531711796067,15.5,0.2485964798722699,1.2079308288681592,0.4460052457902674,1.0,0.324885,722.0,0.0016106008317993
32,32.0,32.0,32.0,32.0,32.0,32.0,32.0,37.0,120711.0,11.0,0.0282678138008726,0.005,0.001,0.0197664,0.005,0.001,0.0197664,0.002,0.0004,0.004309,0.004309,0.144277,0.0,0.670741,0.048581,0.007305,0.192516,35.7342,40.9666,26.5,1.03544,0.1,0.41416,0.04,-58.1817,11.652731283601788,11.652731283601788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.9266880057453608,5.0,1.0,1.0,1.0,0.0,5.0,29.85585500270682,17.5,0.2081639239076635,1.0047330287124872,0.3571344257311782,3.0,1.158579,1208.0,0.0045073253137514
33,33.0,33.0,33.0,33.0,33.0,33.0,33.0,168.0,22510.0,10.0,0.0127735313510025,0.005,0.001,0.0175711,0.005,0.001,0.0175711,0.002,0.0004,0.00376,0.00376,0.117755,0.0,0.784945,0.047659,0.004951,0.221608,42.3168,77.2786,26.5,0.96528,0.1,0.3861599999999999,0.04,-59.6367,11.698265736898277,11.698265736898277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.8831560920601091,5.0,1.0,1.0,1.0,0.0,5.0,37.410067530639424,18.0,0.186832725330805,1.08509837977487,0.3470558812825028,3.0,0.276453,226.0,0.0102339257310967
34,34.0,34.0,34.0,34.0,34.0,34.0,34.0,58.0,95750.0,50.0,0.0212755840925153,0.005,0.001,0.0088015,0.005,0.001,0.0088015,0.002,0.0004,0.001055,0.001055,0.138017,0.0,0.390733,0.041416,0.013887,0.204617,45.5526,110.872,26.5,0.74424,0.1,0.29768,0.04,-56.2134,12.928389373171992,12.928389373171992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.43900076779549596,5.0,1.0,1.0,1.0,0.0,5.0,18.07073336676586,16.5,0.1419474178626409,0.6785160029886479,0.2346507782557349,1.0,0.342883,958.0,0.1789362305263595
35,35.0,35.0,35.0,35.0,35.0,35.0,35.0,174.0,20838.0,38.0,0.0520661310188479,0.005,0.001,0.0052461,0.005,0.001,0.0052461,0.002,0.0004,0.001073,0.001073,0.120055,0.0,0.488331,0.035333,0.005687,0.145345,42.9498,64.2633,26.5,0.1250399999999999,0.1,0.05,0.04,-56.3019,11.80764775200621,11.80764775200621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.8384596901530271,5.0,1.0,1.0,1.0,0.0,5.0,38.12718958457994,20.0,0.1050262684824146,1.0535514261330068,0.3048108901683382,1.0,0.117489,209.0,0.4910047883491287
36,36.0,36.0,36.0,36.0,36.0,36.0,36.0,71.0,21607.0,7.0,0.0322494400159493,0.005,0.001,0.0033263,0.005,0.001,0.0033263,0.002,0.0004,0.001863,0.001863,0.076345,0.0,0.795519,0.039331,0.004874,0.169365,46.1133,54.0193,26.5,0.09,0.1,0.036,0.04,-57.0061,9.024845585869237,9.024845585869237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,1.6390682882730434,5.0,1.0,1.0,1.0,0.0,5.0,40.52467893291031,15.5,0.1431466532866173,0.5018531672878964,-0.0277090807156079,2.0,0.161585,217.0,0.0724591015494246
37,37.0,37.0,37.0,37.0,37.0,37.0,37.0,6.0,133880.0,80.0,0.0413662175817002,0.005,0.001,0.007569,0.005,0.001,0.007569,0.002,0.0004,0.000934,0.000934,0.080924,0.0,0.74922,0.040325,0.004993,0.209732,37.7276,66.9902,26.5,0.0819199999999999,0.1,0.03272,0.04,-57.7179,12.875904846417129,12.875904846417129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.47621528869662766,5.0,1.0,1.0,1.0,0.0,5.0,16.34604679588537,15.5,0.2106031978024833,1.0828414807602111,0.652516487392647,1.0,0.355689,1339.0,0.0356893106077791
38,38.0,38.0,38.0,38.0,38.0,38.0,38.0,136.0,110112.0,12.0,0.0528634106228899,0.005,0.001,0.0037932,0.005,0.001,0.0037932,0.002,0.0004,0.002118,0.002118,0.082425,0.0,0.792463,0.033469,0.007038,0.20253,30.4112,65.3785,26.5,1.07888,0.1,0.4316,0.04,-55.7178,9.033739684839476,9.033739684839476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,1.6328389152682248,5.0,1.0,1.0,1.0,0.0,5.0,47.49151120500962,16.0,0.1615070143926313,1.073567328717819,-0.4329091246901124,1.0,0.347311,1102.0,0.0782184371885927
39,39.0,39.0,39.0,39.0,39.0,39.0,39.0,153.0,11941.0,41.0,0.0348072152564452,0.005,0.001,0.0067773,0.005,0.001,0.0067773,0.002,0.0004,0.002127,0.002127,0.121019,0.0,0.838432,0.045594,0.005488,0.161376,38.2499,51.8679,26.5,0.56,0.1,0.224,0.04,-56.6927,10.694359819648154,10.694359819648154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,1.4134516326545188,5.0,1.0,1.0,1.0,0.0,5.0,34.94465527685789,18.0,0.1816544079224633,1.6644621754098936,-0.0315568059334071,2.0,0.185615,120.0,0.1485121269402699
40,40.0,40.0,40.0,40.0,40.0,40.0,40.0,66.0,94494.0,94.0,0.0211180109244001,0.005,0.001,0.0222314,0.005,0.001,0.0222314,0.002,0.0004,0.00312,0.00312,0.127949,0.0,0.456384,0.028336,0.011368,0.236229,26.1818,19.6531,26.5,0.06904,0.1,0.0276,0.04,-58.023,12.631680135937383,12.631680135937383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.6248003122909729,5.0,1.0,1.0,1.0,0.0,5.0,28.10163365920782,17.5,0.5120054703775305,0.852356115540853,2.115766709662286,2.0,0.6438090000000001,945.0,0.0674162635089778
41,41.0,41.0,41.0,41.0,41.0,41.0,41.0,218.0,44251.0,51.0,0.0119569216782199,0.005,0.001,0.0205233,0.005,0.001,0.0205233,0.002,0.0004,0.003449,0.003449,0.125706,0.0,0.836427,0.031761,0.009391,0.187284,37.5066,51.4729,26.5,0.06888,0.1,0.0276,0.04,-57.6745,12.257472368011392,12.257472368011392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.7683893342232737,5.0,1.0,1.0,1.0,0.0,5.0,22.193777616175776,18.5,0.1820104393419271,1.2784960396933365,-0.007075049278676,1.0,0.237329,443.0,0.1168613417180725
42,42.0,42.0,42.0,42.0,42.0,42.0,42.0,204.0,85041.0,41.0,0.0296887067655026,0.005,0.001,0.0109533,0.005,0.001,0.0109533,0.002,0.0004,0.004607,0.004607,0.097202,0.0,0.790571,0.029749,0.009284,0.232551,30.2355,65.4053,26.5,0.07344,0.1,0.0293599999999999,0.04,-57.9266,9.85963619999843,9.85963619999843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,1.4805272340535551,5.0,1.0,1.0,1.0,0.0,5.0,35.197774475026534,19.5,0.12085780811689,1.2904294823175235,-0.1056412275856198,1.0,0.222095,851.0,0.1144499512073995
43,43.0,43.0,43.0,43.0,43.0,43.0,43.0,165.0,26531.0,31.0,0.04537611800371,0.005,0.001,0.0083288,0.005,0.001,0.0083288,0.002,0.0004,0.005383,0.005383,0.101552,0.0,0.514788,0.045626,0.004177,0.129921,51.8133,60.7931,26.5,0.3122399999999999,0.1,0.12488,0.04,-57.858,8.612817650155025,8.612817650155025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,1.7899286223015314,5.0,1.0,1.0,1.0,0.0,5.0,33.143080336622624,16.5,0.1383732512291215,0.4008556549253069,0.4282487185934217,2.0,0.189808,266.0,0.0884207262460412
44,44.0,44.0,44.0,44.0,44.0,44.0,44.0,251.0,22848.0,48.0,0.0364540962303351,0.005,0.001,0.0175711,0.005,0.001,0.0175711,0.002,0.0004,0.00376,0.00376,0.095252,0.0,0.213598,0.033867,0.007403,0.214067,34.5174,63.0115,26.5,0.10064,0.1,0.04024,0.04,-56.4925,11.698265736898277,11.698265736898277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.8545651790629082,5.0,1.0,1.0,1.0,0.0,5.0,37.78351425678023,20.0,0.251690253962964,1.0956357230866915,0.6935570852055487,3.0,0.334678,229.0,0.0184300069927643
45,45.0,45.0,45.0,45.0,45.0,45.0,45.0,86.0,80365.0,65.0,0.0362203290205801,0.005,0.001,0.0070151,0.005,0.001,0.0070151,0.002,0.0004,0.004405,0.004405,0.097717,0.0,0.634003,0.047309,0.006194,0.236617,30.5806,47.8137,26.5,0.57552,0.1,0.23024,0.04,-54.3827,8.695179321721803,8.695179321721803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,1.770039591604328,5.0,1.0,1.0,1.0,0.0,5.0,43.5341898963775,16.0,0.2746524719487551,1.320252683460153,0.891061521546561,2.0,0.577625,804.0,0.0596327337802593
46,46.0,46.0,46.0,46.0,46.0,46.0,46.0,196.0,29385.0,85.0,0.0354812063354643,0.005,0.001,0.0092887,0.005,0.001,0.0092887,0.002,0.0004,0.00581,0.00581,0.088568,0.0,0.155552,0.063561,0.006196,0.307796,45.8005,30.1618,26.5,1.34048,0.1,0.5362399999999999,0.04,-58.2055,8.706322595755697,8.706322595755697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,1.7669748764660507,5.0,1.0,1.0,1.0,0.0,5.0,43.11385593590877,19.0,0.094734079824588,0.8547044989626471,0.0354665461053231,1.0,0.046283,294.0,0.1168733244910537
47,47.0,47.0,47.0,47.0,47.0,47.0,47.0,226.0,12688.0,88.0,0.0309841991720395,0.005,0.001,0.0043268,0.005,0.001,0.0043268,0.002,0.0004,0.002283,0.002283,0.118767,0.0,0.74727,0.036093,0.009167,0.203949,33.9212,32.176,26.5,0.07776,0.1,0.03112,0.04,-56.8906,9.19834182080615,9.19834182080615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,1.6164434631352784,5.0,1.0,1.0,1.0,0.0,5.0,35.5237837762431,21.0,0.1156120702609139,2.05584541594504,-0.3367058527926537,1.0,0.09284,127.0,0.1747465316701866
48,48.0,48.0,48.0,48.0,48.0,48.0,48.0,94.0,54745.0,45.0,0.0341449584387094,0.005,0.001,0.0111331,0.005,0.001,0.0111331,0.002,0.0004,0.002858,0.002858,0.109628,0.0,0.688839,0.046144,0.007535,0.267334,26.1469,49.9286,26.5,0.5136799999999999,0.1,0.20544,0.04,-57.5881,11.237031282286097,11.237031282286097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,1.1861297917919515,5.0,1.0,1.0,1.0,0.0,5.0,36.02105948017102,20.5,0.1727520956676436,1.2322270814246383,0.3612935028005978,2.0,0.337206,548.0,0.0374540195345945
49,49.0,49.0,49.0,49.0,49.0,49.0,49.0,34.0,66402.0,2.0,0.0268112847494325,0.005,0.001,0.0137518,0.005,0.001,0.0137518,0.002,0.0004,0.003392,0.003392,0.199406,0.0,0.697961,0.043449,0.004988,0.116859,47.9974,33.1802,26.5,0.0519199999999999,0.1,0.02072,0.04,-58.9593,11.34094629156509,11.34094629156509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,1.1247985940897416,5.0,1.0,1.0,1.0,0.0,5.0,36.94640879604584,24.0,0.1685231045542306,1.4327673761885136,0.2504689209474665,1.0,0.220953,665.0,0.3990539296554431
50,50.0,50.0,50.0,50.0,50.0,50.0,50.0,83.0,21315.0,15.0,0.0383190980134602,0.005,0.001,0.0056956,0.005,0.001,0.0056956,0.002,0.0004,0.002108,0.002108,0.10956,0.0,0.648212,0.029583,0.004924,0.195508,34.9521,42.5006,26.5,1.044,0.1,0.4175999999999999,0.04,-58.9818,10.228865196393569,10.228865196393569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,1.4424102992998251,5.0,1.0,1.0,1.0,0.0,5.0,30.101715086706136,24.0,0.1720689016273245,1.7172847256870876,0.0430588727866305,4.0,0.519732,214.0,0.2819163349857607
51,51.0,51.0,51.0,51.0,51.0,51.0,51.0,77.0,29722.0,22.0,0.0124788977460721,0.005,0.001,0.0185977,0.005,0.001,0.0185977,0.002,0.0004,0.001675,0.001675,0.14402,0.0,0.915847,0.04759,0.008535,0.17441,42.1053,59.6534,26.5,1.8436,0.1,0.7374400000000001,0.04,-57.4789,13.394409275025078,13.394409275025078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.3628696676856837,5.0,1.0,1.0,1.0,0.0,5.0,16.441134413706244,21.0,0.0683089680562491,1.0770757018416477,0.0059501599046557,0.0,0.0,298.0,0.7640808248491099
52,52.0,52.0,52.0,52.0,52.0,52.0,52.0,215.0,79985.0,85.0,0.0137709696204642,0.005,0.001,0.0085753,0.005,0.001,0.0085753,0.002,0.0004,0.003257,0.003257,0.143312,0.0,0.708161,0.048404,0.010053,0.232016,54.7636,52.0571,26.5,0.8211999999999999,0.1,0.32848,0.04,-55.5915,10.154616839596626,10.154616839596626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,1.4669693736460518,5.0,1.0,1.0,1.0,0.0,5.0,37.3262736963465,24.0,0.2834478688278812,2.8072082229554622,0.6108692930639612,2.0,0.68435,800.0,0.1650289320120719
53,53.0,53.0,53.0,53.0,53.0,53.0,53.0,114.0,57567.0,67.0,0.0451721703847794,0.005,0.001,0.0100833,0.005,0.001,0.0100833,0.002,0.0004,0.001078,0.001078,0.146692,0.0,0.735958,0.035456,0.007325,0.195859,30.5441,59.2191,26.5,0.39112,0.1,0.1564799999999999,0.04,-58.1047,13.125781628642413,13.125781628642413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.39968951915889256,5.0,1.0,1.0,1.0,0.0,5.0,24.64573576828875,23.0,0.2021068276548624,1.8598470791211923,0.302335044186732,3.0,0.748523,576.0,0.0559030343147575
54,54.0,54.0,54.0,54.0,54.0,54.0,54.0,57.0,42382.0,82.0,0.0312926103195336,0.005,0.001,0.0027144,0.005,0.001,0.0027144,0.002,0.0004,0.007674,0.007674,0.103418,0.0,0.655649,0.037641,0.006003,0.193985,32.3078,38.254,26.5,0.85008,0.1,0.34,0.04,-58.3094,5.461074154606331,5.461074154606331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,2.1753980889619027,5.0,1.0,1.0,1.0,0.0,5.0,35.60277695795929,23.0,0.1472252287223521,1.5398161252864535,-0.093438357472583,3.0,0.542593,424.0,0.2727522749431366
55,55.0,55.0,55.0,55.0,55.0,55.0,55.0,111.0,61528.0,28.0,0.023223058757109,0.005,0.001,0.0079692,0.005,0.001,0.0079692,0.002,0.0004,0.001002,0.001002,0.145005,0.0,0.635799,0.020523,0.010041,0.22912,38.5898,42.7146,26.5,0.42232,0.1,0.16888,0.04,-59.3354,12.841498136679643,12.841498136679643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.5109115877555367,5.0,1.0,1.0,1.0,0.0,5.0,23.956964536257694,21.0,0.3058831061882089,0.8867815666990747,0.673371669790429,3.0,0.656038,616.0,0.020218993987553
56,56.0,56.0,56.0,56.0,56.0,56.0,56.0,240.0,65085.0,85.0,0.043570782659761,0.005,0.001,0.0041499,0.005,0.001,0.0041499,0.002,0.0004,0.001247,0.001247,0.139965,0.0,0.469438,0.039782,0.007304,0.158764,37.1456,53.5085,26.5,0.106,0.1,0.0424,0.04,-56.4363,10.814362672934712,10.814362672934712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,1.3863441224551303,5.0,1.0,1.0,1.0,0.0,5.0,32.46095354807986,21.5,0.2722272051275883,1.047704028535145,0.8072356206235789,1.0,0.146926,651.0,0.0873895049172111
57,57.0,57.0,57.0,57.0,57.0,57.0,57.0,195.0,21076.0,76.0,0.0440171807640549,0.005,0.001,0.0186702,0.005,0.001,0.0186702,0.002,0.0004,0.004363,0.004363,0.145857,0.0,0.945951,0.046435,0.008223,0.176519,54.1795,46.0887,26.5,0.0624,0.1,0.02496,0.04,-56.1827,11.479111452505744,11.479111452505744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,1.007100212760498,5.0,1.0,1.0,1.0,0.0,5.0,21.726941975831974,24.0,0.0978327686381762,1.6552078487902575,-0.0017798802174551,5.0,0.382642,211.0,0.0105463403249596
58,58.0,58.0,58.0,58.0,58.0,58.0,58.0,35.0,130003.0,3.0,0.0256694238649008,0.005,0.001,0.0053795,0.005,0.001,0.0053795,0.002,0.0004,0.001575,0.001575,0.185947,0.0,0.871615,0.072568,0.006097,0.144292,50.1,51.7833,26.5,0.1447999999999999,0.1,0.05792,0.04,-56.2301,10.88548173979191,10.88548173979191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,1.3250784775683315,5.0,1.0,1.0,1.0,0.0,5.0,27.88038620887959,23.0,0.0840764170713814,1.0000627811570215,-0.2432342527365462,1.0,0.336105,1301.0,1.0859205236456748
59,59.0,59.0,59.0,59.0,59.0,59.0,59.0,212.0,62063.0,63.0,0.0162094024910407,0.005,0.001,0.0212251,0.005,0.001,0.0212251,0.002,0.0004,0.000934,0.000934,0.083783,0.0,0.909076,0.022494,0.001273,0.148739,30.1808,29.1558,26.5,0.08152,0.1,0.03256,0.04,-56.528,14.206406321943016,14.206406321943016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.23169474963475684,5.0,1.0,1.0,1.0,0.0,5.0,27.953958763961893,20.5,0.100988636438352,1.291532829213416,0.4635315614324083,2.0,0.283916,621.0,0.0175492678187006
60,60.0,60.0,60.0,60.0,60.0,60.0,60.0,62.0,55193.0,93.0,0.0391318488873234,0.005,0.001,0.013224,0.005,0.001,0.013224,0.002,0.0004,0.004858,0.004858,0.17112,0.0,0.435333,0.040368,0.005809,0.231387,35.1991,31.3488,26.5,0.8248800000000001,0.1,0.33,0.04,-61.3484,10.250198042581689,10.250198042581689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,1.440715280089398,5.0,1.0,1.0,1.0,0.0,5.0,31.264576318193274,23.5,0.1706295830980593,1.606014226894893,0.422252460729568,2.0,0.231447,552.0,0.0132417492355489
61,61.0,61.0,61.0,61.0,61.0,61.0,61.0,229.0,42495.0,95.0,0.0590765346793075,0.005,0.001,0.0078619,0.005,0.001,0.0078619,0.002,0.0004,0.004581,0.004581,0.106529,0.0,0.700664,0.046757,0.008013,0.234018,36.9777,57.7498,26.5,0.0758399999999999,0.1,0.03032,0.04,-57.0463,8.910286929988118,8.910286929988118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,1.6869977418661832,5.0,1.0,1.0,1.0,0.0,5.0,45.7242182033389,21.0,0.1330381136558349,1.5109175141030702,-0.3251509150289795,1.0,0.199903,425.0,0.1451200666466547
62,62.0,62.0,62.0,62.0,62.0,62.0,62.0,84.0,127005.0,5.0,0.0434561226301132,0.005,0.001,0.0056985,0.005,0.001,0.0056985,0.002,0.0004,0.003412,0.003412,0.133348,0.0,0.186576,0.032667,0.01237,0.230148,44.0754,77.2903,26.5,0.0293599999999999,0.1,0.01176,0.04,-57.9234,8.831789307787885,8.831789307787885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,1.734038339985038,5.0,1.0,1.0,1.0,0.0,5.0,37.46315751120186,22.0,0.132859906548268,1.0503925806471106,-0.0416977022472413,3.0,1.0374560000000002,1271.0,0.249125745212017
63,63.0,63.0,63.0,63.0,63.0,63.0,63.0,177.0,119700.0,0.0,0.0246793336082459,0.005,0.001,0.0077285,0.005,0.001,0.0077285,0.002,0.0004,0.005734,0.005734,0.145187,0.0,0.737116,0.039815,0.010007,0.22361,36.4755,60.8161,26.5,0.90496,0.1,0.362,0.04,-58.2973,8.225180847462497,8.225180847462497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,1.88375961296433,5.0,1.0,1.0,1.0,0.0,5.0,32.06430724509271,22.0,0.2942137465696605,1.276581441387966,1.0089290075115644,3.0,1.329068,1198.0,0.0253942215797151
64,64.0,64.0,64.0,64.0,64.0,64.0,64.0,42.0,59725.0,25.0,0.0303138031440883,0.005,0.001,0.0053012,0.005,0.001,0.0053012,0.002,0.0004,0.007051,0.007051,0.134088,0.0,0.492508,0.040485,0.007895,0.16807,59.1693,39.5836,26.5,1.028,0.1,0.4111999999999999,0.04,-58.2088,6.7658332536403325,6.7658332536403325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,2.0593764320327876,5.0,1.0,1.0,1.0,0.0,5.0,39.84764660863433,23.5,0.131857188205383,1.0738652342472674,0.2709895492827482,2.0,0.506871,598.0,0.079956399481668
65,65.0,65.0,65.0,65.0,65.0,65.0,65.0,116.0,88739.0,39.0,0.0058595966600867,0.005,0.001,0.0084013,0.005,0.001,0.0084013,0.002,0.0004,0.00523,0.00523,0.107315,0.0,0.994288,0.015185,0.006955,0.220994,22.6642,50.5146,26.5,0.7028800000000001,0.1,0.2812,0.04,-57.5609,8.719947171096784,8.719947171096784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,1.7476198420670475,5.0,1.0,1.0,1.0,0.0,5.0,41.2535978507431,27.5,0.2910103802419589,2.1657042391067858,0.5813622478856836,1.0,0.328337,888.0,0.9496670296811116
66,66.0,66.0,66.0,66.0,66.0,66.0,66.0,211.0,61711.0,11.0,0.0437859792241932,0.005,0.001,0.019314,0.005,0.001,0.019314,0.002,0.0004,0.001314,0.001314,0.074846,0.0,0.45652,0.039964,0.000834,0.256725,46.8629,32.5446,26.5,1.07112,0.1,0.4284799999999999,0.04,-57.2308,13.767825197596856,13.767825197596856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.32188164242566975,5.0,1.0,1.0,1.0,0.0,5.0,29.19774743410426,26.5,0.246789039136645,1.428812675165071,0.8387447792708133,2.0,0.550327,618.0,0.0844701495898532
67,67.0,67.0,67.0,67.0,67.0,67.0,67.0,10.0,54488.0,88.0,0.0433221059038131,0.005,0.001,0.017574,0.005,0.001,0.017574,0.002,0.0004,0.002618,0.002618,0.102882,0.0,0.743812,0.031797,0.007895,0.229657,53.4148,53.5411,26.5,0.09152,0.1,0.03664,0.04,-56.444,12.511929531206356,12.511929531206356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.6740013714445551,5.0,1.0,1.0,1.0,0.0,5.0,25.302098403109348,27.0,0.1835760483631612,2.6337356897109894,0.5147396170779089,3.0,0.441096,545.0,0.0852800935050192
68,68.0,68.0,68.0,68.0,68.0,68.0,68.0,173.0,97522.0,22.0,0.017592408233836,0.005,0.001,0.0285186,0.005,0.001,0.0285186,0.002,0.0004,0.004207,0.004207,0.139778,0.0,0.632139,0.022363,0.006718,0.175432,37.5578,60.8301,26.5,0.67408,0.1,0.2696,0.04,-58.9984,12.531875838875662,12.531875838875662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.6681448612559913,5.0,1.0,1.0,1.0,0.0,5.0,35.26770212901865,29.0,0.2391638606107662,2.043736652343504,0.4819594231784854,2.0,0.686975,976.0,0.6997135356217953
69,69.0,69.0,69.0,69.0,69.0,69.0,69.0,91.0,16844.0,44.0,0.0149144515912602,0.005,0.001,0.0195083,0.005,0.001,0.0195083,0.002,0.0004,0.004226,0.004226,0.112522,0.0,0.758477,0.04555,0.006091,0.252261,35.8762,36.8033,26.5,0.1037599999999999,0.1,0.04152,0.04,-57.5378,11.668243733649144,11.668243733649144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.8968568363346365,5.0,1.0,1.0,1.0,0.0,5.0,24.903742132253228,30.0,0.0931822640300319,2.068629948068135,-0.192403351206355,1.0,0.054941,169.0,0.4516136338305397
