,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,gTON_STN_MEAN_nS_pF,gTON_STN_SIGMA,gTON_STN_THETA,gTON_CL_S_MEAN_nS_pF,gTON_CL_S_SIGMA,gTON_CL_S_THETA,gTON_CL_D_MEAN_nS_pF,gTON_CL_D_SIGMA,gTON_CL_D_THETA,gKCC2_S_nS_pF,gKCC2_D_nS_pF,gTRPC3_nS_pF,gHCN_nS_pF,gCA_nS_pF,gL_nS_pF,gSK_nS_pF,gNAP_nS_pF,gNAF_nS_pF,gKDR_nS_pF,gSD_nS,soma_noise_intensity,soma_noise_intensity_theta,dend_noise_intensity,dend_noise_intensity_theta,Eleak_mV,CL_in_S,CL_in_D,Iapp,Iapp_dend,gpe_stim,gpe_stim_freqs,gpe_poisson,W_gpe,gpe_start_time,gpe_base_length,gpe_stim_length,gpe_post_length,str_stim,str_stim_freqs,str_poisson,W_str,str_start_time,str_base_length,str_stim_length,str_post_length,tausyn,tauexc,tausyn_dend,pre_exp_fr,pre_exp_cv,pre_exp_fr_zscore,pre_exp_cv_zscore,connections,total_weight,sim,rel_error
25,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,181.0,4182.0,82.0,0.058094064158815,0.005,0.001,0.000354816,0.005,0.001,0.000709632,0.002,0.0004,0.003056,0.00100848,0.02934294,0.0,0.70937,0.037866,0.008004,0.191805,39.1543,56.2533,26.5,0.9104,0.1,0.36416,0.04,-57.9234,4.532294985736295,6.62386670848752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,1.3730712674909138,5.0,1.0,1.0,1.0,0.0,5.0,26.59330211459621,10.5,0.176292471497847,0.5799926735248576,-0.2080246074023296,1.0,0.102979,42.0,0.0207079786065759
26,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,164.0,21758.0,58.0,0.0565564399790673,0.005,0.001,0.000901824,0.005,0.001,0.001803648,0.002,0.0004,0.000745,0.00024585,0.0296736,0.0,0.39715,0.029465,0.011572,0.167639,30.68,25.5915,26.5,0.72,0.1,0.288,0.04,-55.3313,7.932145191666574,12.688731079795772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.48797982349630853,5.0,1.0,1.0,1.0,0.0,5.0,10.113034459094632,12.5,0.1473167305482114,0.159284051568527,0.1393797118326423,1.0,0.065065,218.0,0.0847959576522426
27,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,154.0,78338.0,38.0,0.0657245199778285,0.005,0.001,0.000444444,0.005,0.001,0.000888888,0.002,0.0004,0.002667,0.00088011,0.04149717,0.0,0.940776,0.048429,0.010012,0.17853,37.8195,45.6847,26.5,0.84152,0.1,0.33664,0.04,-58.1594,4.73908321875354,7.4606969684320354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,1.2095728944020485,5.0,1.0,1.0,1.0,0.0,5.0,23.750283391526445,12.5,0.0584414759591098,0.4138199439413568,-0.9554411060123882,0.0,0.0,784.0,0.1349879172091372
28,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,147.0,15971.0,71.0,0.0574545403108514,0.005,0.001,0.002255022,0.005,0.001,0.004510044,0.002,0.0004,0.000823,0.00027159,0.04297557,0.0,0.845157,0.039258,0.009076,0.160524,32.49,37.8645,26.5,0.98096,0.1,0.3923999999999999,0.04,-57.7729,10.26893480010677,13.906713375710062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.14131767381378246,5.0,1.0,1.0,1.0,0.0,5.0,14.808292977661528,13.5,0.1779471608211121,0.6892917961675734,-0.0043208840240037,1.0,0.109984,160.0,0.0582987287684869
29,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,117.0,43588.0,88.0,0.0324078586754821,0.005,0.001,0.004027254,0.005,0.001,0.008054508,0.002,0.0004,0.002409,0.00079497,0.03541197,0.0,0.713701,0.031538,0.009261,0.168477,38.2209,67.9345,26.5,0.8135199999999999,0.1,0.3254399999999999,0.04,-58.4093,8.8345797304927,13.254974645820615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.2829287221918758,5.0,1.0,1.0,1.0,0.0,5.0,22.442104614509223,12.5,0.2725913473417835,0.4052866646416463,0.5846549612211338,3.0,0.484799,436.0,0.0081467649532005
30,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,100.0,51325.0,25.0,0.0497113840327441,0.005,0.001,0.004543308,0.005,0.001,0.009086616,0.002,0.0004,0.004207,0.00138831,0.03210702,0.0,0.836457,0.035442,0.00818,0.234311,47.1377,34.9947,26.5,0.85392,0.1,0.3416,0.04,-57.4764,7.6314581911065265,12.4599168820819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.5280268061875123,5.0,1.0,1.0,1.0,0.0,5.0,18.09641943767196,17.5,0.071393661661821,0.9273051512233712,-0.2150871085656453,2.0,0.359348,514.0,1.4638934538368948
31,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,64.0,111143.0,43.0,0.0471503823449056,0.005,0.001,0.00171864,0.005,0.001,0.00343728,0.002,0.0004,0.000887,0.00029271,0.04473414,0.0,0.925473,0.0365,0.009581,0.188346,40.5837,50.866,26.5,0.77256,0.1,0.30904,0.04,-57.8781,9.262780856354718,13.475352622779512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.23968674790326366,5.0,1.0,1.0,1.0,0.0,5.0,13.511376544633102,17.0,0.2933701528645736,1.156987173353478,0.6452197602342306,3.0,1.17067,1112.0,0.0995130480478412
32,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,174.0,20838.0,38.0,0.0463293020033164,0.005,0.001,0.000720258,0.005,0.001,0.001440516,0.002,0.0004,0.004259,0.00140547,0.03961815,0.0,0.488331,0.035333,0.005687,0.145345,42.9498,64.2633,26.5,0.1250399999999999,0.1,0.05,0.04,-56.3019,4.749061447326628,7.497803120714212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,1.1962139836166155,5.0,1.0,1.0,1.0,0.0,5.0,30.957188490829253,20.0,0.1050262684824146,1.0535514261330068,0.3048108901683382,1.0,0.117489,209.0,0.4910047883491287
33,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,136.0,110112.0,12.0,0.0488009753401231,0.005,0.001,0.000593208,0.005,0.001,0.001186416,0.002,0.0004,0.006092,0.00201036,0.02720025,0.0,0.792463,0.033469,0.007038,0.20253,30.4112,65.3785,26.5,1.07888,0.1,0.4316,0.04,-55.7178,4.454482623412208,6.272665177900573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,1.4426311947667183,5.0,1.0,1.0,1.0,0.0,5.0,25.98307933383682,16.0,0.1615070143926313,1.073567328717819,-0.4329091246901124,1.0,0.347311,1102.0,0.0782184371885927
34,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,6.0,133880.0,80.0,0.0652441692317274,0.005,0.001,0.000907368,0.005,0.001,0.001814736,0.002,0.0004,0.002108,0.00069564,0.02670492,0.0,0.74922,0.040325,0.004993,0.209732,37.7276,66.9902,26.5,0.0819199999999999,0.1,0.03272,0.04,-57.7179,5.736708892034342,10.128106621041674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.9021982834728387,5.0,1.0,1.0,1.0,0.0,5.0,27.97261482517688,15.5,0.2106031978024833,1.0828414807602111,0.652516487392647,1.0,0.355689,1339.0,0.0356893106077791
35,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,153.0,11941.0,41.0,0.0527221379015773,0.005,0.001,0.00098868,0.005,0.001,0.00197736,0.002,0.0004,0.000796,0.00026268,0.03993627,0.0,0.838432,0.045594,0.005488,0.161376,38.2499,51.8679,26.5,0.56,0.1,0.224,0.04,-56.6927,8.001507713707054,12.738244155692758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.47341134438483107,5.0,1.0,1.0,1.0,0.0,5.0,8.532136555349853,18.0,0.1816544079224633,1.6644621754098936,-0.0315568059334071,2.0,0.185615,120.0,0.1485121269402699
36,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,58.0,95750.0,50.0,0.0315949902082647,0.005,0.001,0.003514434,0.005,0.001,0.007028868,0.002,0.0004,0.001404,0.00046332,0.04554561,0.0,0.390733,0.041416,0.013887,0.204617,45.5526,110.872,26.5,0.74424,0.1,0.29768,0.04,-56.2134,10.00891464082089,13.805102272865954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.18821157596278612,5.0,1.0,1.0,1.0,0.0,5.0,9.43560183183202,16.5,0.1419474178626409,0.6785160029886479,0.2346507782557349,1.0,0.342883,958.0,0.1789362305263595
