,Sim,kcc2_S_change,kcc2_D_change,trpc3_change,tonic_CL_S_change,tonic_CL_D_change,stn_change,noise_change,KS_FR_pval,KS_FR_statistic,KS_CV_pval,KS_CV_statistic,Ttest_FR_pval,Ttest_CV_pval,Rel. Error FR,Rel. Error CV,Avg. Error,Percent Firing,Avg. FR,Avg. CV,Avg. FR Rel. Error,Avg. CV Rel. Error,STD FR,STD CV
0,1,0.33,0.33,0.33,0.33,0.33,1.0,1.0,0.1564055990143453,0.12468827930174564,0.003373705718771912,0.19845793679067636,0.12889497991286897,0.01423787331550558,0.27421242811339,0.4845030281439259,0.379357728128658,0.99,20.678571428571427,0.7228694589321232,-0.1222032347581493,-0.08365245571129062,12.122093592330678,0.27684697086935256
1,2,0.33,0.33,0.33,0.33,0.33,1.0,1.5,0.19225048159455752,0.11894506158845311,0.05267109622703213,0.1487946799667498,0.4123884953821497,0.9630455999677789,0.34625557318824146,0.5288294415476459,0.43754250736794364,1.0,22.01010101010101,0.7875750484449479,-0.0656803572698348,-0.0016282294569100108,12.241051111445834,0.31303079753752505
2,3,0.33,0.33,0.33,0.33,0.33,1.0,2.0,0.174301179743082,0.12107231920199502,0.00032725888615596017,0.23069825436408978,0.8178853918609247,0.0037131618567385377,0.3319201995012469,0.4967082294264339,0.4143142144638404,1.0,23.995,0.872069094871102,0.01857778013020704,0.10548089099756576,13.531905815516158,0.3446838600865991
3,4,0.33,0.33,0.33,0.33,0.33,1.25,1.0,0.36083207522029537,0.1016845640999542,0.01134458405213023,0.17850781210239708,0.7691258682593636,0.0008363425042527729,0.3058679831034658,0.3565575856277673,0.3312127843656165,0.99,22.994897959183675,0.6999995254809592,-0.02387613596224486,-0.11264359248857161,13.461300331774815,0.26150678147305023
4,5,0.33,0.33,0.33,0.33,0.33,1.25,1.5,0.0817604090711445,0.13998167845691892,0.17269501798106984,0.12224540689093592,0.6802098152590186,0.9352927136454676,0.3747773423583897,0.36933177260929306,0.3720545574838414,0.99,24.346938775510203,0.7911188731995091,0.03351743492082697,0.0028641101641732046,13.421238150261974,0.3133938121732571
5,6,0.33,0.33,0.33,0.33,0.33,1.25,2.0,0.057875219668357916,0.14682989495957077,0.014373255454677015,0.17360638807022846,0.3129778995932062,0.13876953696600144,0.42383939142043886,0.3983979445326079,0.4111186679765234,1.0,25.48989898989899,0.8306930606220954,0.08203562112417248,0.053030442430415964,13.83378600901909,0.3305420177522972
6,7,0.33,0.33,0.33,0.33,0.33,1.5,1.0,0.09326513619301258,0.13702987429385718,0.0033201432839659647,0.19871240266680237,0.4965516942415331,0.0003240407286792088,0.3031706448165301,0.32571632144129464,0.31444348312891235,0.99,24.877551020408163,0.6914175911879624,0.05604170424852312,-0.12352250612569225,14.823977616343255,0.2801770623012352
7,8,0.33,0.33,0.33,0.33,0.33,1.5,1.5,0.02079046228585874,0.16764211919181637,0.06310210939326437,0.1456053743193038,0.17862160482523715,0.922160476381126,0.3924881673367601,0.39971499821873896,0.39610158277774954,0.99,26.158163265306122,0.7915298553341761,0.11040316195286672,0.003385092846724125,14.330215854003178,0.29530111987176927
8,9,0.33,0.33,0.33,0.33,0.33,1.5,2.0,0.006466682220836304,0.1872339353636112,0.07884465767376295,0.1402050429481851,0.06437040777858484,0.32318611065542524,0.44031335801909377,0.3672132799314844,0.40376331897528905,1.0,27.13131313131313,0.8163575409811517,0.15171296942323254,0.0348579798138776,14.621760775456423,0.3164719983441549
9,10,0.33,0.33,0.33,0.33,0.66,1.0,1.0,0.2268751423975047,0.11458726920073553,0.0007908756457432871,0.2189979596463387,0.1450096012724346,0.0007049459524297117,0.23834353510163983,0.4193052721731026,0.3288244036373712,1.0,20.803030303030305,0.6962547582613223,-0.11692000724975891,-0.1173906574022234,12.298439209057372,0.2933787942868492
