1.000000	1.100000	2.000000	8.000000	0.010000	0.100000	0.000056	0.000000	0.000094	0.000000	0.387105	1.072851	0.729978	0.980000	17.994898	0.413689	-0.266885	-0.409776	13.832544	0.162797
2.000000	1.100000	2.000000	8.000000	0.010000	0.200000	0.000160	0.000000	0.000015	0.000000	0.471126	1.116141	0.793634	1.000000	17.419192	0.438469	-0.290340	-0.374422	12.126794	0.138841
3.000000	1.100000	2.000000	8.000000	0.010000	0.300000	0.000234	0.000000	0.000136	0.000000	0.359894	1.025232	0.692563	0.970000	18.140625	0.417997	-0.260948	-0.403629	13.026556	0.183503
4.000000	1.100000	2.000000	8.000000	0.010000	0.400000	0.000046	0.000000	0.000029	0.000000	0.501308	1.136344	0.818826	1.000000	17.606061	0.427625	-0.282727	-0.389894	13.026250	0.166982
5.000000	1.100000	2.000000	8.000000	0.010000	0.500000	0.000117	0.000000	0.000705	0.000000	0.532869	1.171066	0.851967	0.960000	18.817708	0.402339	-0.233364	-0.425969	13.901461	0.168198
6.000000	1.100000	2.000000	8.000000	0.030000	0.100000	0.081262	0.000000	0.467363	0.000000	0.296591	0.994929	0.645760	0.990000	25.767677	0.413600	0.049779	-0.409903	15.065063	0.221053
7.000000	1.100000	2.000000	8.000000	0.030000	0.200000	0.527234	0.000000	0.830995	0.000000	0.351474	0.818566	0.585020	1.000000	24.190000	0.474762	-0.014496	-0.322641	14.693499	0.191305
8.000000	1.100000	2.000000	8.000000	0.030000	0.300000	0.078955	0.000000	0.516354	0.000000	0.384421	0.644280	0.514351	0.980000	23.428571	0.480024	-0.045517	-0.315133	16.839882	0.233215
9.000000	1.100000	2.000000	8.000000	0.030000	0.400000	0.011464	0.000000	0.417271	0.000000	0.429129	0.925576	0.677352	0.970000	23.144330	0.442544	-0.057097	-0.368608	16.781181	0.195330
10.000000	1.100000	2.000000	8.000000	0.030000	0.500000	0.029687	0.000000	0.917076	0.000000	0.542746	0.983566	0.763156	0.960000	24.729167	0.414593	0.007470	-0.408486	18.104430	0.214347
11.000000	1.100000	2.000000	8.000000	0.050000	0.100000	0.128047	0.000000	0.265237	0.000000	0.341654	0.685096	0.513375	0.990000	26.484694	0.523702	0.078990	-0.252816	17.748161	0.219102
12.000000	1.100000	2.000000	8.000000	0.050000	0.200000	0.196769	0.000000	0.196588	0.000000	0.214422	0.698566	0.456494	1.000000	26.745000	0.493118	0.089595	-0.296452	16.563589	0.188785
13.000000	1.100000	2.000000	8.000000	0.050000	0.300000	0.158459	0.000000	0.255640	0.000000	0.373174	0.530283	0.451728	1.000000	26.479798	0.522479	0.078791	-0.254562	16.125129	0.217333
14.000000	1.100000	2.000000	8.000000	0.050000	0.400000	0.026384	0.000000	0.036906	0.000000	0.422390	0.818566	0.620478	1.000000	28.225000	0.466995	0.149890	-0.333722	19.358897	0.227001
15.000000	1.100000	2.000000	8.000000	0.050000	0.500000	0.028539	0.000000	0.043707	0.000000	0.549137	0.900232	0.724685	0.960000	28.203125	0.414393	0.148999	-0.408772	20.389511	0.240045
16.000000	1.100000	2.000000	20.000000	0.010000	0.100000	0.005675	0.000000	0.000944	0.000000	0.342096	0.760628	0.551362	0.980000	19.020619	0.494656	-0.225097	-0.294258	13.152734	0.206639
17.000000	1.100000	2.000000	20.000000	0.010000	0.200000	0.000061	0.000000	0.000002	0.000000	0.397078	0.813111	0.605095	1.000000	16.757576	0.510595	-0.317294	-0.271518	11.314013	0.185239
18.000000	1.100000	2.000000	20.000000	0.010000	0.300000	0.000003	0.000000	0.000000	0.000000	0.471908	0.591105	0.531507	1.000000	15.673469	0.553133	-0.361461	-0.210826	9.482826	0.162263
19.000000	1.100000	2.000000	20.000000	0.010000	0.400000	0.000707	0.000000	0.000062	0.000000	0.373639	0.698772	0.536206	0.980000	17.850515	0.494093	-0.272768	-0.295061	13.030133	0.226042
20.000000	1.100000	2.000000	20.000000	0.010000	0.500000	0.000350	0.000000	0.000008	0.000000	0.420500	0.691899	0.556199	1.000000	17.202020	0.503551	-0.299187	-0.281566	11.959088	0.191788
21.000000	1.100000	2.000000	20.000000	0.030000	0.100000	0.026286	0.000000	0.319559	0.000000	0.491474	0.758566	0.625020	1.000000	22.885000	0.499040	-0.067662	-0.288002	14.734459	0.188866
22.000000	1.100000	2.000000	20.000000	0.030000	0.200000	0.616424	0.000000	0.763480	0.000000	0.274331	0.787137	0.530734	0.980000	24.035714	0.501333	-0.020782	-0.284732	15.457851	0.222119
23.000000	1.100000	2.000000	20.000000	0.030000	0.300000	0.184836	0.000000	0.191824	0.000000	0.218148	0.725913	0.472030	0.990000	22.341837	0.524694	-0.089790	-0.251402	15.030513	0.206327
24.000000	1.100000	2.000000	20.000000	0.030000	0.400000	0.246507	0.000000	0.493788	0.000000	0.371575	0.644280	0.507927	0.980000	23.377551	0.504313	-0.047595	-0.280480	16.094121	0.233247
25.000000	1.100000	2.000000	20.000000	0.030000	0.500000	0.130723	0.000000	0.746926	0.000000	0.369867	0.787137	0.578502	0.980000	25.107143	0.469123	0.022869	-0.330687	17.748706	0.222309
26.000000	1.100000	2.000000	20.000000	0.050000	0.100000	0.007628	0.000000	0.006839	0.000000	0.398805	0.738566	0.568685	1.000000	29.175000	0.482685	0.188594	-0.311338	16.794996	0.199131
27.000000	1.100000	2.000000	20.000000	0.050000	0.200000	0.001812	0.000000	0.010543	0.000000	0.427157	0.760628	0.593892	0.980000	28.958763	0.473753	0.179784	-0.324081	16.444482	0.225399
28.000000	1.100000	2.000000	20.000000	0.050000	0.300000	0.012323	0.000000	0.007116	0.000000	0.406455	0.691899	0.549177	1.000000	29.247475	0.476960	0.191546	-0.319506	18.193318	0.202281
29.000000	1.100000	2.000000	20.000000	0.050000	0.400000	0.002840	0.000000	0.038067	0.000000	0.574389	0.705622	0.640006	0.990000	28.282828	0.460185	0.152246	-0.343438	20.774907	0.252905
30.000000	1.100000	2.000000	20.000000	0.050000	0.500000	0.032801	0.000000	0.079306	0.000000	0.412491	0.671697	0.542094	1.000000	27.621212	0.484927	0.125292	-0.308138	18.607739	0.229949
31.000000	1.100000	2.000000	40.000000	0.010000	0.100000	0.000802	0.002272	0.000078	0.000051	0.349459	0.397024	0.373242	1.000000	18.071429	0.598771	-0.263767	-0.145713	11.343433	0.209201
32.000000	1.100000	2.000000	40.000000	0.010000	0.200000	0.000550	0.229600	0.000024	0.031489	0.390276	0.197577	0.293926	0.990000	17.719388	0.646532	-0.278110	-0.077571	9.324388	0.221170
33.000000	1.100000	2.000000	40.000000	0.010000	0.300000	0.001083	0.005085	0.000026	0.001820	0.388080	0.294983	0.341532	0.990000	17.739796	0.624052	-0.277278	-0.109645	9.648472	0.178648
34.000000	1.100000	2.000000	40.000000	0.010000	0.400000	0.000507	0.000049	0.000038	0.000023	0.445188	0.348256	0.396722	0.990000	17.747423	0.591707	-0.276968	-0.155792	11.541749	0.236414
35.000000	1.100000	2.000000	40.000000	0.010000	0.500000	0.009322	0.001396	0.000798	0.000176	0.391414	0.233759	0.312586	0.990000	19.030612	0.606225	-0.224690	-0.135079	11.915480	0.213367
36.000000	1.100000	2.000000	40.000000	0.030000	0.100000	0.704738	0.000177	0.372677	0.000917	0.231235	0.429880	0.330558	1.000000	23.090000	0.618803	-0.059310	-0.117133	12.600671	0.199881
37.000000	1.100000	2.000000	40.000000	0.030000	0.200000	0.985789	0.000008	0.657268	0.000000	0.197971	0.457716	0.327843	0.980000	23.804124	0.574169	-0.030217	-0.180814	13.670187	0.186098
38.000000	1.100000	2.000000	40.000000	0.030000	0.300000	0.776091	0.000031	0.978801	0.000001	0.199203	0.401514	0.300359	1.000000	24.590000	0.575794	0.001800	-0.178496	14.443403	0.201809
39.000000	1.100000	2.000000	40.000000	0.030000	0.400000	0.585461	0.001120	0.751891	0.000000	0.260916	0.358566	0.309741	0.980000	25.086735	0.572342	0.022037	-0.183420	16.304035	0.218420
40.000000	1.100000	2.000000	40.000000	0.030000	0.500000	0.847736	0.000002	0.985856	0.000000	0.235180	0.500302	0.367741	0.990000	24.575758	0.555259	0.001220	-0.207793	15.508936	0.204307
41.000000	1.100000	2.000000	40.000000	0.050000	0.100000	0.000797	0.000000	0.020765	0.000000	0.414343	0.678566	0.546454	1.000000	28.405000	0.542372	0.157224	-0.226180	14.589670	0.175982
42.000000	1.100000	2.000000	40.000000	0.050000	0.200000	0.145073	0.000001	0.045125	0.000000	0.235221	0.419494	0.327357	1.000000	27.954545	0.559157	0.138872	-0.202232	16.027453	0.198805
