,Sim,vivo_tonic_scale,vivo_noise_scale,current_noise_scale,gstn_mu,gstn_pct,KS_FR_pval,KS_CV_pval,Ttest_FR_pval,Ttest_CV_pval,Rel. Error FR,Rel. Error CV,Avg. Error,Percent Firing,Avg. FR,Avg. CV,Avg. FR Rel. Error,Avg. CV Rel. Error,STD FR,STD CV
14,15,1.1,2,8,0.049999999999999996,0.5,0.028539449638404796,9.811946359666664e-17,0.043707215140163846,3.306569901048091e-26,0.5491367861885791,0.9002324037184595,0.7246845949535192,0.96,28.203125,0.41439306959599237,0.148999249310177,-0.4087715609452497,20.389511463847658,0.2400448774722596
15,16,1.1,2,20,0.01,0.1,0.005674815165941353,3.551587255618339e-12,0.0009435418253221726,1.244741270601418e-15,0.34209553538423615,0.760627592721896,0.551361564053066,0.98,19.02061855670103,0.4946557673318839,-0.2250973449550464,-0.29425808816208104,13.1527343254528,0.20663861945467127
16,17,1.1,2,20,0.01,0.2,6.135586702789445e-05,6.885794697241903e-15,1.9403571236631617e-06,3.669324063347617e-14,0.39707835325365204,0.8131111915972472,0.6050947724254496,1.0,16.757575757575758,0.510594587668648,-0.3172940244844156,-0.27151764060279526,11.31401286247906,0.185238964531122
17,18,1.1,2,20,0.01,0.30000000000000004,3.3430319258206492e-06,2.7413322126857793e-11,4.7638445521504566e-08,2.1535158794473173e-09,0.4719082852264412,0.5911049678835676,0.5315066265550044,1.0,15.673469387755102,0.5531334581708934,-0.36146066931885557,-0.21082601264986003,9.482826055779201,0.16226283744273845
18,19,1.1,2,20,0.01,0.4,0.0007070987567725335,8.863208828807495e-11,6.248386206111831e-05,2.35361315523434e-15,0.3736394627674867,0.698771922618803,0.5362056926931449,0.98,17.850515463917525,0.49409293300381024,-0.2727675082870802,-0.2950611027046694,13.030132593508018,0.22604163737929736
19,20,1.1,2,20,0.01,0.5,0.0003503393595608907,2.952441271286311e-11,7.911950334546968e-06,5.792866499344469e-15,0.4204998189061934,0.6918990703851261,0.5561994446456597,1.0,17.2020202020202,0.5035514123472578,-0.29918729577875824,-0.2815663741767284,11.959088338940465,0.19178804718680442
20,21,1.1,2,20,0.03,0.1,0.026286032164413668,8.020091385800732e-17,0.31955936057727424,1.0094042513078288e-15,0.49147410358565735,0.7585657370517929,0.6250199203187251,1.0,22.885,0.49904049200244094,-0.06766190553481566,-0.28800225496200915,14.734458761691927,0.18886633618957874
21,22,1.1,2,20,0.03,0.2,0.6164237893547886,6.741004909867762e-14,0.7634799919980061,1.2655909948720836e-14,0.27433124644280016,0.7871371656232213,0.5307342060330107,0.98,24.035714285714285,0.5013328075798488,-0.02078164490922159,-0.28473173173155786,15.457850855187615,0.2221194414180291
22,23,1.1,2,20,0.03,0.30000000000000004,0.1848359314087315,1.3453193914272155e-10,0.19182357539419367,4.701036069673924e-12,0.21814781689568255,0.725912675827303,0.47203024636149277,0.99,22.341836734693878,0.524693615242628,-0.08979045278231396,-0.25140208685359533,15.030512662983918,0.20632729517619416
23,24,1.1,2,20,0.03,0.4,0.2465067401641593,8.950756957043919e-10,0.49378795448430235,4.607048780307069e-14,0.37157492479063337,0.6442800227660784,0.5079274737783559,0.98,23.377551020408163,0.5043130591517189,-0.04759530820930869,-0.28047970723089455,16.094120682196692,0.2332469227903455
24,25,1.1,2,20,0.03,0.5,0.13072325945112204,1.314423306654133e-13,0.7469261818240691,6.771022005481593e-19,0.36986746889991057,0.7871371656232213,0.578502317261566,0.98,25.107142857142858,0.4691225518598209,0.02286850464905983,-0.3306871798510758,17.748706477731076,0.2223086895398019
25,26,1.1,2,20,0.049999999999999996,0.1,0.007627896084805694,4.4009552056713614e-12,0.006838640357198532,9.088668551838992e-18,0.3988047808764941,0.7385657370517927,0.5686852589641435,1.0,29.175,0.4826846292736443,0.1885935724720014,-0.31133771083719525,16.79499553438464,0.19913104118797467
26,27,1.1,2,20,0.049999999999999996,0.2,0.001812186864397119,4.229538325049694e-14,0.010543434763444182,4.7690741089091234e-18,0.42715734998151733,0.7606275927218958,0.5938924713517066,0.98,28.95876288659794,0.4737525002873156,0.17978404228795372,-0.3240814777229962,16.44448174655709,0.22539901783078642
27,28,1.1,2,20,0.049999999999999996,0.30000000000000004,0.0123233271364132,2.2569416299077995e-12,0.007115526160706363,2.2705523069378573e-18,0.40645498812829484,0.6918990703851262,0.5491770292567105,1.0,29.247474747474747,0.47695974689280873,0.191546203800708,-0.3195055918229785,18.193318472929647,0.20228098185570892
28,29,1.1,2,20,0.049999999999999996,0.4,0.002839882204997576,4.8403386447397894e-11,0.03806719954689472,1.5148670552477182e-19,0.5743893114411042,0.7056219566179724,0.6400056340295384,0.99,28.282828282828284,0.46018543862560174,0.15224637217820153,-0.3434380579298873,20.774907360544358,0.2529050939235054
29,30,1.1,2,20,0.049999999999999996,0.5,0.03280132255548649,2.4714318083079977e-10,0.07930588578370658,1.0474865051423933e-16,0.41249144834802204,0.6716970501831059,0.5420942492655639,1.0,27.62121212121212,0.4849271468736995,0.1252920374004614,-0.30813823604499846,18.607738548364697,0.22994893958688453
30,31,1.1,2,40,0.01,0.1,0.0008018278838284337,0.0022718666701656066,7.842507077856185e-05,5.0513697759899246e-05,0.3494593056346044,0.3970241483047402,0.3732417269696723,1.0,18.071428571428573,0.5987711570604941,-0.26376747745032103,-0.14571318269144543,11.343432874917323,0.20920081281598485
31,32,1.1,2,40,0.01,0.2,0.0005503714614837911,0.22959974516303286,2.3687277930314104e-05,0.031489243599152936,0.39027563216521666,0.19757703878364094,0.2939263354744288,0.99,17.71938775510204,0.6465324149146512,-0.2781096694480421,-0.07757060020102191,9.324388234714746,0.2211698448945276
32,33,1.1,2,40,0.01,0.30000000000000004,0.0010831132633507675,0.005084727344496326,2.615416648387182e-05,0.0018200788169065495,0.38808033173428724,0.2949833319782095,0.34153183185624836,0.99,17.739795918367346,0.6240515937200003,-0.2772782380278844,-0.10964473898075727,9.648471802395237,0.17864834988394462
33,34,1.1,2,40,0.01,0.4,0.000506854322601972,4.888417580402215e-05,3.818049294709586e-05,2.3235129211939217e-05,0.4451883188893908,0.34825645870127725,0.39672238879533406,0.99,17.74742268041237,0.5917069584223011,-0.27696752267756775,-0.1557919109339409,11.5417493428642,0.2364137281274458
34,35,1.1,2,40,0.01,0.5,0.009321789691732267,0.0013960644846676214,0.000798071469229582,0.00017638972005033042,0.39141393609236524,0.2337588421822911,0.31258638913732817,0.99,19.03061224489796,0.6062246248401374,-0.22469020070290732,-0.1350790711576796,11.915479626401826,0.21336696883331002
35,36,1.1,2,40,0.03,0.1,0.7047382005972915,0.0001772907278467885,0.37267725968348087,0.0009170094485805362,0.23123505976095615,0.4298804780876494,0.3305577689243028,1.0,23.09,0.6188030388659291,-0.05931017691933123,-0.11713302756794589,12.600670617074316,0.19988134788451892
36,37,1.1,2,40,0.03,0.2,0.9857885749101529,7.934283034795586e-06,0.6572676257562411,4.1540811121409326e-07,0.1979710025875878,0.4577155296340411,0.32784326611081444,0.98,23.804123711340207,0.5741686096201022,-0.030216677236423916,-0.18081445920201675,13.670186670765016,0.1860983075052789
37,38,1.1,2,40,0.03,0.30000000000000004,0.7760914123060842,3.054250665374456e-05,0.9788009525754999,5.30094783458224e-07,0.19920318725099603,0.40151394422310754,0.3003585657370518,1.0,24.59,0.5757938628849467,0.00180003246226267,-0.1784956560623323,14.443403338548707,0.20180914962955207
38,39,1.1,2,40,0.03,0.4,0.5854606789680219,0.001120431822998162,0.7518907158986872,4.39636847848962e-07,0.2609155215871209,0.3585657370517928,0.30974062931945684,0.98,25.086734693877553,0.5723424089803995,0.022037073228902134,-0.18341996067593108,16.304035044292903,0.21841982709121607
39,40,1.1,2,40,0.03,0.5,0.8477364396675843,1.5938128632787239e-06,0.9858557596326633,7.3402697058008926e-09,0.23518049016056988,0.5003018230109862,0.36774115658577805,0.99,24.575757575757574,0.5552591235478954,0.0012197941105585959,-0.20779325482883068,15.508935781430768,0.20430721534917506
40,41,1.1,2,40,0.049999999999999996,0.1,0.0007966158451500695,1.1383236047160617e-10,0.020765285412287147,1.401289335359531e-10,0.4143426294820718,0.6785657370517926,0.5464541832669322,1.0,28.405,0.5423719737953279,0.15722366498944987,-0.2261797819961494,14.589670147059527,0.175982493974459
41,42,1.1,2,40,0.049999999999999996,0.2,0.14507303765438254,1.197193954534285e-06,0.04512515606648865,1.5851514923232874e-08,0.23522073322870143,0.4194937422029055,0.32735723771580344,1.0,27.954545454545453,0.5591573230381033,0.13887208392970446,-0.2022315633604705,16.027452917279483,0.19880503726585522
42,43,1.1,2,40,0.049999999999999996,0.30000000000000004,0.031137025250901243,5.058044346775148e-07,0.07329880600245217,1.1733861315459566e-06,0.3439840637450199,0.5105179282868524,0.42725099601593614,1.0,27.535,0.5818489819788236,0.12177974354812537,-0.16985661532341817,14.674340700692484,0.17380330917993445
43,44,1.1,2,40,0.049999999999999996,0.4,0.006709004099275456,1.2543341017332703e-08,0.03490209336603288,1.0144131448172135e-11,0.5135015493581231,0.570686949173005,0.542094249265564,0.99,28.267676767676768,0.5276101571938734,0.1516290973359632,-0.24724095899749093,19.10488238556385,0.21282314215664144
44,45,1.1,2,40,0.049999999999999996,0.5,0.004330799145902762,6.524714661856957e-07,0.002342728778051761,4.922775816892889e-10,0.4340165112744897,0.5750605824126176,0.5045385468435537,0.98,29.97422680412371,0.5387431513478282,0.22115418403425605,-0.23135714423662737,19.20284707386835,0.23799690180319674
45,46,1.1,2,80,0.01,0.1,0.004557871273503285,0.13122947988036074,0.0064641231377989845,0.20417119693130162,0.370558171354984,0.2750613706789005,0.32280977101694225,1.0,20.13131313131313,0.7334272326087526,-0.17984749294601585,0.04640513973429566,10.960347691018264,0.24700487127092477
46,47,1.1,2,80,0.01,0.2,0.010172579589234948,0.1931132094096929,0.007181927347192972,0.10197866655167494,0.3064476786730628,0.2827059110496788,0.2945767948613708,1.0,20.209183673469386,0.7421134884881609,-0.17667503618879787,0.05879811124277086,9.775261223449336,0.2179108893056585
47,48,1.1,2,80,0.01,0.30000000000000004,0.05487614232138471,0.023068900433502782,0.002874433032492074,0.14603373962179933,0.24934605014286285,0.27107730693388066,0.26021167853837174,1.0,19.69191919191919,0.7387330160814851,-0.19774846337092727,0.05397507830398367,11.416076532128253,0.2672286111160187
48,49,1.1,2,80,0.01,0.4,0.07478529431275877,0.07751506007996244,0.00874508134624575,0.38885399958425926,0.252565495593384,0.4633586864662562,0.35796209102982013,0.99,20.292929292929294,0.7229269976042464,-0.1732632279621404,0.03142410359516636,11.064094740616783,0.24461698025371076
49,50,1.1,2,80,0.01,0.5,0.014045683896035135,0.36185743984730945,0.00032845428084310474,0.7264625103094928,0.3099521107489234,0.2995291561028613,0.30474063342589236,1.0,18.707070707070706,0.6919469298506384,-0.2378713281164182,-0.012776194246767366,11.021102371353285,0.2468920535776139
50,51,1.1,2,80,0.03,0.1,0.11922772940067297,0.9668354649149253,0.7058124890566978,0.6297626936186229,0.3279407622037104,0.23489878868364925,0.2814197754436798,1.0,25.161616161616163,0.6888858001646062,0.025087754677107155,-0.01714361025539285,12.033586894589568,0.2097116539333521
51,52,1.1,2,80,0.03,0.2,0.42287752144501445,0.5110526101796219,0.4777364751058566,0.3645042846510609,0.3163105155137029,0.17429272807758864,0.24530162179564574,1.0,25.72222222222222,0.6780449161668683,0.047926923839925,-0.032610661695719745,13.662272431444974,0.22543797003994884
52,53,1.1,2,80,0.03,0.30000000000000004,0.006764661799108892,0.5703401115229566,0.36850202667956666,0.7321003826151107,0.4556175298804781,0.3217529880478088,0.3886852589641434,1.0,26.02,0.6923518735506907,0.06005843207271551,-0.01219844753898487,12.998253728866814,0.21886704807811966
53,54,1.1,2,80,0.03,0.4,0.04949482344398334,0.7090779938541468,0.7746836403145032,0.7005879150264832,0.3877419614471407,0.117670731216548,0.25270634633184436,1.0,25.015151515151516,0.7105172400702228,0.019120764535470014,0.013718687857780028,12.584753992742616,0.21444961460074433
54,55,1.1,2,80,0.03,0.5,0.17982942210467115,0.6965832078244815,0.3777502887195153,0.3379740651338201,0.20398406374501993,0.17689243027888446,0.1904382470119522,1.0,26.01,0.6763141325504418,0.0596510306768383,-0.03508002851423107,14.25113679676116,0.25501566155053906
55,56,1.1,2,80,0.049999999999999996,0.1,0.0019098219973085835,0.0724888830403196,0.0013511852024572935,0.002948092070193674,0.3905187331482152,0.36661435067809567,0.3785665419131554,1.0,29.994949494949495,0.6247353772754606,0.2219984293511319,-0.10866916213402035,15.729804263536353,0.24313405209386074
56,57,1.1,2,80,0.049999999999999996,0.2,0.00016116117003306296,0.08555872098709298,0.00018859413562502363,0.025340249832661504,0.44645906171233435,0.27368078705585813,0.36006992438409624,0.99,30.857142857142858,0.6446113939202643,0.2571243072785031,-0.08031138504332161,14.63640973039216,0.21485534579133692
57,58,1.1,2,80,0.049999999999999996,0.30000000000000004,0.007627896084805694,0.8043696648249038,0.003782785286549551,0.2369414833626604,0.3362549800796813,0.11681274900398404,0.22653386454183266,1.0,29.445,0.6706657109357248,0.19959341016068827,-0.04313882037010854,15.730050063493122,0.24994885468223005
58,59,1.1,2,80,0.049999999999999996,0.4,0.002874295223756557,0.5537060313658319,0.006276852642338255,0.09008418247840357,0.36383757897702124,0.10390760191556998,0.2338725904462956,1.0,29.13131313131313,0.6578818380786526,0.18681376334354755,-0.061377998939696914,14.600848504917957,0.2338967191756091
59,60,1.1,2,80,0.049999999999999996,0.5,0.003588209452739565,0.6306046178439274,0.032070247831676675,0.3232736425838687,0.35092283925522394,0.1318806407024961,0.24140173997886002,0.99,28.158163265306122,0.6755494585081119,0.14716750196264194,-0.03617101452148544,14.723921418308647,0.24448712631924033
60,61,1.1,5,8,0.01,0.1,0.0030764429514032613,2.580181695811137e-23,0.0001423275149843381,3.808101059262914e-28,0.353575596603485,1.0353334138194694,0.6944545052114772,0.99,18.252525252525253,0.417521428681381,-0.2563895733835678,-0.40430822650613785,12.896709653463008,0.18107796542666474
61,62,1.1,5,8,0.01,0.2,0.00031522946649088134,4.205401566074157e-23,0.00011980743393961897,1.863522343448734e-26,0.44904916416807,1.0080502731342669,0.7285497186511685,0.99,18.087628865979383,0.42258805632740987,-0.2631074751889587,-0.39707949954563687,13.48921109728838,0.19571463498070307
62,63,1.1,5,8,0.01,0.30000000000000004,8.318139969101602e-05,4.747775717632107e-22,0.00034643248940758155,1.3526703562649339e-27,0.4828685258964144,1.0185657370517927,0.7507171314741035,1.0,18.58,0.41809813777863036,-0.24304820645999028,-0.4034854163667505,14.198542178688628,0.20317431174148892
63,64,1.1,5,8,0.01,0.4,6.610603906018427e-05,2.7472075775804574e-19,5.854005498197498e-06,5.820663031677448e-26,0.46406042496679956,0.9835657370517928,0.7238130810092962,0.97,16.96875,0.4266148337466085,-0.308690756370719,-0.39133436164964164,12.29664006022919,0.18230179095651416
64,65,1.1,5,8,0.01,0.5,2.3341662376826885e-06,8.737696043119154e-27,4.758579205601287e-05,1.990700094318294e-37,0.509553622245711,1.1136677778681192,0.811610700056915,0.98,17.698979591836736,0.3618592651109864,-0.27894110086819984,-0.4837232951853001,14.13180300250553,0.19075091729523996
65,66,1.1,5,8,0.03,0.1,0.4012111987617176,5.037590233322893e-14,0.9836289000764582,7.469970560837372e-19,0.26756972111553784,0.7785657370517927,0.5230677290836653,1.0,24.58,0.4739543711958849,0.0013926310663853136,-0.32379346175236146,14.622195457591175,0.20624100898670578
66,67,1.1,5,8,0.03,0.2,0.7949678728224735,2.9204621681610913e-18,0.7915407333012983,5.18465963106091e-19,0.31337277154010224,0.9141212926073482,0.6137470320737253,1.0,24.106060606060606,0.47817471784408416,-0.017915725998829356,-0.3177721521693671,14.084390802557106,0.16025155231866922
67,68,1.1,5,8,0.03,0.30000000000000004,0.010763102447976175,3.183596070502604e-20,0.7590075587733786,2.723540097929715e-28,0.35165460606553384,0.9504024717456703,0.6510285389056021,0.99,24.010204081632654,0.41048175313312163,-0.02182093418441867,-0.4143519668368027,18.06041160398316,0.20777843825614564
68,69,1.1,5,8,0.03,0.4,0.20076800617530455,1.034047882315575e-18,0.8624172494105168,9.91759500812819e-27,0.4200697211155378,0.9418990703851261,0.680984395750332,0.97,24.84375,0.4195356591420966,0.012137842882648978,-0.40143445660369603,15.970238025908275,0.19610786841913203
69,70,1.1,5,8,0.03,0.5,0.07692073083344358,5.9300648600626774e-18,0.7266626818678033,2.5617665507194684e-20,0.4065387932804863,0.9255760463301433,0.6660574198053149,0.98,23.943298969072163,0.4629830141488535,-0.02454665780926581,-0.33944666345178354,16.587145110935637,0.19110159344697564
70,71,1.1,5,8,0.049999999999999996,0.1,1.8770839566845507e-05,2.191968586229438e-15,0.000750229426991812,3.0953971003763904e-21,0.610781364338564,0.8483616554191398,0.7295715098788519,0.98,30.520408163265305,0.43949706529431815,0.24340568884590033,-0.37295485144953217,18.930986148853858,0.2908617334285214
71,72,1.1,5,8,0.049999999999999996,0.2,0.016016495005878057,1.6023947935287784e-12,0.043125380208997297,8.351270477881944e-17,0.29156102861282146,0.7121010905871462,0.5018310595999839,1.0,28.09090909090909,0.4826041811489526,0.14442755750984937,-0.3114524888648122,18.58224465303562,0.23991310309149344
72,73,1.1,5,8,0.049999999999999996,0.30000000000000004,0.012123844120516423,3.1511571709160016e-16,0.010658021045335938,9.198079852191439e-19,0.38597126644935403,0.8131111915972472,0.5995412290233006,0.99,28.98989898989899,0.4724463110600996,0.18105253148265651,-0.3259450615388886,17.897573307374028,0.21368212416929527
73,74,1.1,5,8,0.049999999999999996,0.4,0.0004047089074110488,2.8066056959513564e-15,0.001834236253960442,2.8453694154020536e-21,0.46252104982133324,0.8476609027806301,0.6550909763009817,0.98,30.170103092783506,0.4457288165611043,0.22913421137618253,-0.36406380368748464,20.143542440475247,0.2538346072232273
74,75,1.1,5,8,0.049999999999999996,0.5,0.0015223060513526094,1.6184394647359924e-21,0.0001793093696386033,6.061826076317389e-27,0.45127822045152727,1.046065737051793,0.7486719787516601,0.96,31.296875,0.41615365063707827,0.2750390561597144,-0.4062596811453162,19.537434437536614,0.20749762191243454
75,76,1.1,5,20,0.01,0.1,0.0013232236568374277,1.5549056203055206e-15,0.00020025799768345106,4.337164237148158e-20,0.3818326693227092,0.8585657370517925,0.6201992031872509,1.0,18.395,0.46804332672859233,-0.25058513228372015,-0.3322269464073722,13.357263005571163,0.18902075289498363
76,77,1.1,5,20,0.01,0.2,0.0008421797885895141,1.450542308674143e-11,2.3629724954121904e-05,3.1861533831430077e-15,0.38009577850215304,0.6918990703851261,0.5359974244436396,1.0,17.6010101010101,0.5036718504651807,-0.2829323915998157,-0.28139454108953005,11.98609880804683,0.17428997345162864
77,78,1.1,5,20,0.01,0.30000000000000004,0.010960879509110228,1.6487809543850586e-15,0.0005618761740876183,6.998939013714353e-18,0.33337357640146487,0.8131111915972472,0.573242383999356,1.0,18.853535353535353,0.48048716308136125,-0.23190433797478108,-0.3144729092805615,12.747994994906621,0.20201547717074753
78,79,1.1,5,20,0.01,0.4,0.0004956796727367726,1.9454162475627493e-12,4.176879698861149e-05,3.71940268839278e-14,0.46654199528416956,0.7463208390926092,0.6064314171883893,1.0,17.744897959183675,0.5053487029420803,-0.2770703801728449,-0.27900211962985405,12.666492213299927,0.22031030052861958
79,80,1.1,5,20,0.01,0.5,0.0002560439377152858,1.0217857290767859e-12,5.3452413643422434e-05,7.056041855456309e-16,0.4002977987041732,0.7727071511932068,0.58650247494869,1.0,17.88888888888889,0.4955924018835427,-0.27120416959728755,-0.2929217603502239,12.389217280604864,0.19938620169456364
80,81,1.1,5,20,0.03,0.1,0.30672555294260023,1.8649895828120555e-12,0.8362234793611726,1.4872423928050773e-16,0.1675697211155379,0.7585657370517926,0.4630677290836653,1.0,24.89,0.49012316734022526,0.01402207433858148,-0.30072490002392166,14.565469439740003,0.20893468515605257
81,82,1.1,5,20,0.03,0.2,0.27695211583561447,4.2502975635932145e-12,0.6179638207395585,5.671116559390201e-17,0.40756972111553785,0.6785657370517928,0.5430677290836653,1.0,23.7,0.4837070411898303,-0.0344586917708164,-0.30987900159317494,16.247307469239324,0.23084625992388924
82,83,1.1,5,20,0.03,0.30000000000000004,0.8999568519289628,1.4660271793184898e-12,0.8088175511556772,1.0251580341371681e-13,0.2031059435726482,0.6850963492966906,0.4441011464346694,0.98,24.137755102040817,0.5142047172987744,-0.01662448780843282,-0.2663669480294714,14.979540572953487,0.177060208888394
83,84,1.1,5,20,0.03,0.4,0.1293441159271533,8.060070912275016e-15,0.1715807177811008,1.6291083462178327e-15,0.27216386977343154,0.8333132117992674,0.5527385407863494,1.0,22.242424242424242,0.503114978251811,-0.09384053159414298,-0.28218904928385036,15.213524624385567,0.15972481699406316
84,85,1.1,5,20,0.03,0.5,0.235207597016463,5.605481275944579e-13,0.6941619522354687,3.766943534819076e-18,0.42710789495080903,0.7055045125619969,0.566306203756403,0.98,25.224489795918366,0.4731474522112455,0.027649235314966762,-0.32494472003039476,17.073987024211924,0.2306682153702043
85,86,1.1,5,20,0.049999999999999996,0.1,0.006410543891184839,1.99697713349725e-09,0.035624122759532646,5.203833195668287e-13,0.4624701195219123,0.6385657370517928,0.5505179282868525,1.0,28.21,0.5117629773293042,0.14927933776984265,-0.26985066003299235,18.469729288757858,0.2539402012648937
86,87,1.1,5,20,0.049999999999999996,0.2,0.04623700093435946,2.4928078949994462e-09,0.00916510370639836,6.565883035684131e-14,0.27888446215139445,0.6385657370517928,0.4587250996015936,1.0,29.025,0.5067769011496579,0.1824825515338419,-0.2769644615248329,17.18071229606037,0.23639962954760105
87,88,1.1,5,20,0.049999999999999996,0.30000000000000004,0.0015121386849485095,6.149544841993546e-13,0.008079761421494434,3.1761357649371254e-18,0.4998406374501993,0.7985657370517927,0.649203187250996,1.0,29.205,0.47553952120104226,0.18981577665963317,-0.3215318752732958,19.08560910738769,0.22457307136993435
88,89,1.1,5,20,0.049999999999999996,0.4,0.01008663569262701,2.780963400594852e-11,0.009936667352669966,1.7947369448481172e-14,0.3624701195219124,0.6585657370517928,0.5105179282868526,1.0,29.02,0.5057006041374684,0.1822788508359033,-0.27850005043585513,17.99623849586352,0.21149784751529227
89,90,1.1,5,20,0.049999999999999996,0.5,0.0013227793644247617,6.445527976634032e-10,0.0011112412801491836,1.4511656722347502e-16,0.39683689484486306,0.6514950299810855,0.5241659624129743,0.99,30.17676767676768,0.4877748555543691,0.22940572745799184,-0.30407531491604134,17.09455479658656,0.21819837105275997
90,91,1.1,5,40,0.01,0.1,0.004131240705128855,0.0006124838768295993,0.0006665204424880337,3.1215048124073396e-05,0.3032766891617204,0.3789739003170989,0.34112529473940967,0.99,18.95408163265306,0.5958105107849345,-0.22780806852849886,-0.1499372356607649,11.800226289488352,0.21089049967299878
91,92,1.1,5,40,0.01,0.2,0.011984007173275033,0.012870681345647015,0.00026466403250280667,6.599899319015383e-05,0.2933864541832669,0.2615139442231075,0.2774501992031872,1.0,18.595,0.6006540968624234,-0.24243710436617433,-0.143026729558882,11.928263704328472,0.21785165281270116
92,93,1.1,5,40,0.01,0.30000000000000004,2.918826514542035e-05,0.0040839618793661586,1.7370487935989185e-06,0.0029415061501203463,0.4407018391082136,0.21747354018270354,0.32908768964545854,1.0,16.732323232323232,0.6276889886476239,-0.31832281588814615,-0.10445514609644285,11.135826506206396,0.18494673886860372
