,Sim,kcc2_S_change,kcc2_D_change,trpc3_change,tonic_CL_S_change,tonic_CL_D_change,stn_change,noise_change,KS_FR_pval,KS_FR_statistic,KS_CV_pval,KS_CV_statistic,Ttest_FR_pval,Ttest_CV_pval,Rel. Error FR,Rel. Error CV,Avg. Error,Percent Firing,Avg. FR,Avg. CV,Avg. FR Rel. Error,Avg. CV Rel. Error,STD FR,STD CV
21,22,0.33,0.33,0.33,0.33,1.0,1.25,1.0,0.24612546943947028,0.11164588528678304,0.2434366985773718,0.11187032418952618,0.8961763787927906,0.006772449672961521,0.3431920199501247,0.3915710723192019,0.36738154613466334,1.0,23.805,0.7183411273209075,0.010512359074789637,-0.0893928082747983,13.373274655072333,0.2490973398071068
22,23,0.33,0.33,0.33,0.33,1.0,1.25,1.5,0.025877009174058194,0.16164588528678303,0.2889833326923858,0.10750623441396509,0.32250754343071175,0.30808374716037257,0.42319201995012473,0.3515710723192019,0.38738154613466336,1.0,25.435,0.7619116041317325,0.07970518181337002,-0.034160568295993676,13.33072672437628,0.2684161651332304
23,24,0.33,0.33,0.33,0.33,1.0,1.25,2.0,0.002996354951897158,0.19860349127182045,0.13353350264662248,0.12795511221945138,0.09111185205320714,0.29313303928522594,0.4919201995012469,0.3508229426433914,0.42137157107231915,1.0,26.78,0.817129488615113,0.13679987296882454,0.03583654144759909,13.760145348069548,0.2857307163539215
24,25,0.33,0.33,0.33,0.33,1.0,1.5,1.0,0.0046573434200842655,0.192498551600796,0.013611249408372258,0.1745384014710698,0.16893438704776031,3.4204379349517503e-05,0.35950527721101283,0.2721982921484168,0.3158517846797148,0.99,26.2020202020202,0.6793596107456327,0.11226487069391848,-0.13880783964045024,14.179925914795426,0.2553731004287103
25,26,0.33,0.33,0.33,0.33,1.0,1.5,1.5,0.0010058580725600052,0.21406483790523692,0.40223883872254584,0.09750623441396508,0.04206226513733073,0.03595639214222069,0.4671820448877806,0.17251870324189528,0.31985037406483796,1.0,27.45,0.733971302622319,0.16524109458529615,-0.06957917169453799,14.09884747062681,0.25588363301799427
26,27,0.33,0.33,0.33,0.33,1.0,1.5,2.0,0.00015679447583730053,0.23890274314214463,0.5382515104038363,0.08755610972568578,0.006794534668036282,0.740351605031744,0.4519201995012469,0.2908229426433914,0.37137157107231916,1.0,28.765,0.7799741054877161,0.2210622982056847,-0.011263586611751341,14.42176393510863,0.2832795664860694
27,28,0.33,0.33,0.33,0.66,0.33,1.0,1.0,0.3426512895606014,0.10216957605985037,0.04599958948021798,0.15104738154613467,0.4357825543459706,0.0007025228789991041,0.3278304239401496,0.24274314214463838,0.28528678304239397,1.0,22.09,0.7006291694054358,-0.0622886783464775,-0.11184542256059762,12.470040096166493,0.24663557870644412
28,29,0.33,0.33,0.33,0.66,0.33,1.0,1.5,0.15226301969773606,0.12406483790523691,0.4954002468774196,0.09064837905236908,0.9926581227061351,0.8661525343452285,0.3631920199501247,0.21221945137157108,0.2877057356608479,1.0,23.54,0.7843662336395897,-0.0007367808182924823,-0.005695892754389723,12.706431442383813,0.2774637664183035
29,30,0.33,0.33,0.33,0.66,0.33,1.0,2.0,0.011367299428181292,0.1764837905236908,0.1336574208118355,0.12793017456359101,0.41322811133980775,0.08573839572918625,0.47192019950124686,0.32603491271820434,0.39897755610972563,1.0,25.11,0.8350596366304521,0.06590906685015617,0.05856574503971245,13.327899309343541,0.28463079600035507
30,31,0.33,0.33,0.33,0.66,0.33,1.25,1.0,0.025877009174058194,0.16164588528678303,0.04624406232544736,0.15099750623441396,0.6644672988611864,0.0007627241209806403,0.3831920199501247,0.23102244389027432,0.3071072319201995,1.0,24.38,0.7001027021954698,0.03492087016355264,-0.11251280023029972,13.296826689101428,0.26023065529422057
31,32,0.33,0.33,0.33,0.66,0.33,1.25,1.5,0.008756289410115066,0.182145645986045,0.5293542998087444,0.088415325323056,0.22305024970128773,0.16232386326668805,0.4642434318244793,0.265245975969168,0.3647447038968237,1.0,25.883838383838384,0.7525788450241753,0.09875818471594691,-0.045991267164198615,13.476659261952463,0.244558789665327
32,33,0.33,0.33,0.33,0.66,0.33,1.25,2.0,0.0014458342216131118,0.208927680798005,0.2552488453524228,0.11102244389027431,0.06087862265667606,0.5291412762716705,0.44718204488778057,0.32603491271820445,0.38660847880299254,1.0,27.14,0.8057093828367006,0.1520817233896153,0.021359811581289728,13.944547321444322,0.28170422318133
33,34,0.33,0.33,0.33,0.66,0.33,1.5,1.0,0.0020060417776791577,0.2040648379052369,0.0005832456115805604,0.22174563591022445,0.1292456869433534,1.5059290862180867e-07,0.3671820448877806,0.3227431421446383,0.34496259351620945,1.0,26.47,0.6514140167498306,0.1236405017731435,-0.17423315207455475,14.464062361591226,0.24335912688864303
34,35,0.33,0.33,0.33,0.66,0.33,1.5,1.5,0.001203099694630877,0.2115211970074813,0.061651410316953675,0.14503740648379052,0.03024729831920669,0.007223552981269717,0.4671820448877806,0.291571072319202,0.3793765586034913,1.0,27.715,0.717394056306293,0.17649023447837828,-0.09059336556461797,14.281326093889179,0.2716131545539481
35,36,0.33,0.33,0.33,0.66,0.33,1.5,2.0,3.691078227562373e-05,0.25648379052369075,0.2889833326923858,0.10750623441396509,0.003950404471870014,0.38229106179937966,0.4919201995012469,0.3425436408977555,0.41723192019950117,1.0,29.105,0.7654602516119019,0.23549515693643155,-0.02966211513295189,14.420175969800091,0.2817993372025367
36,37,0.33,0.33,0.33,0.66,0.66,1.0,1.0,0.3151648036872171,0.10463840399002494,0.05483746278257778,0.14688279301745635,0.525341208665796,0.0009460894435354115,0.3278304239401496,0.3524189526184538,0.3401246882793017,1.0,22.36,0.7028673537105447,-0.05082729053088444,-0.10900818180251966,12.623604873410764,0.24580298902063208
37,38,0.33,0.33,0.33,0.66,0.66,1.0,1.5,0.08312696033056963,0.13899594448222877,0.8227215458961341,0.06833925287790625,0.8404566222543297,0.5827592805452422,0.36323333081437825,0.25048489886395126,0.3068591148391647,1.0,23.939393939393938,0.7745246581227342,0.01621732596167569,-0.018171594204171443,12.88807152026549,0.25086157621599253
38,39,0.33,0.33,0.33,0.66,0.66,1.0,2.0,0.011367299428181292,0.1764837905236908,0.07564247239378068,0.1408229426433915,0.326907419400998,0.30556356252915645,0.39192019950124696,0.3460349127182044,0.3689775561097257,1.0,25.42,0.8162850082122526,0.0790684380458372,0.03476603344120983,13.44688067917612,0.28109896471286117
39,40,0.33,0.33,0.33,0.66,0.66,1.25,1.0,0.056170928358015,0.14648379052369076,0.00331003019045392,0.19650872817955112,0.5536306975928261,2.3319397703981984e-06,0.34319201995012466,0.29241895261845385,0.3178054862842893,1.0,24.685,0.6649061683801716,0.047867993436722586,-0.15712978733716748,13.691357675555773,0.24946588221930407
40,41,0.33,0.33,0.33,0.66,0.66,1.25,1.5,0.01505571654730163,0.17154613466334165,0.3715982201333324,0.1000997506234414,0.1655276941344021,0.0516918595249859,0.4119201995012468,0.271571072319202,0.34174563591022444,1.0,26.2,0.7380837634014822,0.11217911395755044,-0.06436599898485287,13.71531990148243,0.25323899519846726
41,42,0.33,0.33,0.33,0.66,0.66,1.25,2.0,0.00027988085760731067,0.23144638403990025,0.3305835710047937,0.10356608478802992,0.042407309263944065,0.9111648804786616,0.42718204488778067,0.332219451371571,0.3797007481296758,1.0,27.44,0.7918412094693514,0.16481659874027427,0.0037797818097819254,14.00665556083964,0.28001391786389407
42,43,0.33,0.33,0.33,0.66,0.66,1.5,1.0,0.0033184944594160356,0.19648379052369078,0.015645991421672025,0.1712219451371571,0.10466929706569225,8.679009945316669e-07,0.38718204488778063,0.30189526184538645,0.3445386533665835,1.0,26.675,0.6586598604930909,0.13234266659609387,-0.1650479374574578,14.52418242105214,0.25727095613028533
43,44,0.33,0.33,0.33,0.66,0.66,1.5,1.5,0.0003515680777126144,0.2287281795511222,0.06933076368506194,0.14254364089775562,0.018581180427497592,0.0032057589400579043,0.5271820448877804,0.27157107231920197,0.3993765586034912,1.0,28.08,0.711197867662357,0.19198433282167995,-0.09844798188249107,14.378233549362037,0.2608891669885447
44,45,0.33,0.33,0.33,0.66,0.66,1.5,2.0,3.691078227562373e-05,0.25648379052369075,0.3148684812360444,0.10516209476309227,0.002554882063686943,0.42997023664393996,0.5271820448877806,0.33082294264339146,0.4290024937655861,1.0,29.37,0.7677765970904592,0.24674429682951368,-0.026725793139025254,14.480611174947002,0.27922906396758423
45,46,0.33,0.33,0.33,0.66,1.0,1.0,1.0,0.44165826042629586,0.09476309226932668,0.07669688150295377,0.14075921307841507,0.6045415629387505,0.0015649243835274818,0.2819718380815638,0.2200559208040505,0.2510138794428072,0.99,22.575757575757574,0.7068332066540026,-0.04166847108677418,-0.10398085693653843,12.736720879783514,0.2389500139307481
46,47,0.33,0.33,0.33,0.66,1.0,1.0,1.5,0.051521188088722615,0.14922290234010932,0.459730071886224,0.09342804604649992,0.8136129216743184,0.12907323187579348,0.35955565631376113,0.19416106199148594,0.2768583591526235,1.0,24.005050505050505,0.7488433351009159,0.019004419893638172,-0.05072659703952844,12.952612729198723,0.26086971175792995
47,48,0.33,0.33,0.33,0.66,1.0,1.0,2.0,0.011367299428181292,0.1764837905236908,0.283092144780483,0.10825436408977557,0.30678890469178494,0.5228911694382349,0.4319201995012469,0.24603491271820443,0.3389775561097257,1.0,25.5,0.805931335756508,0.08246440480601286,0.02164117083710017,13.493146408454923,0.2796462542441579
48,49,0.33,0.33,0.33,0.66,1.0,1.25,1.0,0.008756289410115066,0.182145645986045,0.02531307217746851,0.16325348245547747,0.46629869510891575,1.760362463474471e-06,0.3393536361117409,0.27789113075896116,0.30862238343535103,0.99,24.949494949494948,0.6626177150840895,0.059095694145712654,-0.16003075172592737,13.615850639376628,0.2518045183808953
49,50,0.33,0.33,0.33,0.66,1.0,1.25,1.5,0.007220862889792447,0.1840648379052369,0.024195622340215283,0.16354114713216958,0.15159901794212985,0.021955743890189377,0.42718204488778055,0.26189526184538653,0.3445386533665835,1.0,26.29,0.728841993183607,0.11599957656274812,-0.07608135552590943,13.711159688370639,0.25649228868370844
50,51,0.33,0.33,0.33,0.66,1.0,1.25,2.0,0.0008475998860958084,0.21648379052369077,0.2785671125314424,0.10855361596009976,0.029479429341129227,0.8670329208591225,0.44718204488778057,0.35221945137157096,0.39970074812967576,1.0,27.73,0.7843829112236501,0.17712697824591125,-0.005674751367089972,14.167642711474624,0.2804643148140036
51,52,0.33,0.33,0.33,0.66,1.0,1.5,1.0,0.004543911930752062,0.19154613466334164,0.0005247498854571905,0.22361596009975063,0.09176507844137191,3.459866520970567e-07,0.3519201995012469,0.38274314214463845,0.3673316708229427,1.0,26.8,0.6558118113377273,0.13764886465886844,-0.16865827514330553,14.604793733565703,0.24151621876205792
52,53,0.33,0.33,0.33,0.66,1.0,1.5,1.5,0.00048777035819697794,0.2240648379052369,0.13433319358368312,0.1275561097256858,0.02157486565475594,0.009097975973536206,0.44718204488778057,0.23157107231920201,0.3393765586034913,1.0,27.975,0.7204039329857954,0.18752712644894945,-0.08677788675334228,14.45395707064332,0.2576547265509347
53,54,0.33,0.33,0.33,0.66,1.0,1.5,2.0,2.407462488796542e-05,0.2614463840399002,0.09567884953710323,0.1356857855361596,0.001811463875065625,0.010156633283149606,0.5671820448877805,0.2401995012468828,0.40369077306733164,1.0,29.59,0.720195416693788,0.25608320541999685,-0.08704221302935827,14.816271460796067,0.276161351360362
54,55,0.33,0.33,0.33,1.0,0.33,1.0,1.0,0.4057242942116087,0.09688279301745636,0.2003670076976232,0.11760598503740648,0.47560022660276147,0.01244510668043566,0.3631920199501247,0.25157107231920195,0.3073815461346633,1.0,22.21,0.7229139843997424,-0.057194728206213866,-0.08359601287447266,12.82150147213656,0.2636003730274392
55,56,0.33,0.33,0.33,1.0,0.33,1.0,1.5,0.09949031711551014,0.1340648379052369,0.3149695293210014,0.10503740648379052,0.8540845596487996,0.35130123725022144,0.3319201995012469,0.25331670822942637,0.29261845386533664,1.0,23.905,0.7643596549121459,0.014757317525009354,-0.031057289698168105,12.944244860168553,0.26242973489498506
56,57,0.33,0.33,0.33,1.0,0.33,1.0,2.0,0.011367299428181292,0.1764837905236908,0.11135453078401353,0.1315211970074813,0.3472759437142634,0.22093169692740375,0.39192019950124696,0.3060349127182044,0.3489775561097257,1.0,25.345,0.8217088848916133,0.07588471920817234,0.04164162628061307,13.564603753888278,0.28347601381487914
57,58,0.33,0.33,0.33,1.0,0.33,1.25,1.0,0.09914123509178432,0.13411471321695762,0.0027759024770458774,0.19922693266832917,0.6468250839849236,1.2021692271121528e-05,0.34319201995012466,0.25157107231920195,0.2973815461346633,1.0,24.43,0.6744096258158169,0.0370433493886625,-0.14508270224344857,13.745912119608505,0.2469864261111964
58,59,0.33,0.33,0.33,1.0,0.33,1.25,1.5,0.00557096273363118,0.18962694274414973,0.25407023195578277,0.11148895438172246,0.1801548955858003,0.015252624343339655,0.3999093176150533,0.3008640016121312,0.3503866596135923,1.0,26.12121212121212,0.7255572713157168,0.10883460123919558,-0.08024524262906513,13.659660234525653,0.2476432607484896
59,60,0.33,0.33,0.33,1.0,0.33,1.25,2.0,0.0012983506453547304,0.211072319201995,0.33923784473860086,0.10301745635910224,0.03903341234144766,0.7955865942510704,0.46718204488778065,0.3860349127182044,0.4266084788029925,1.0,27.505,0.7957895439166414,0.16757582173291696,0.008784899303816728,13.981325938551034,0.2809448593139377
60,61,0.33,0.33,0.33,1.0,0.33,1.5,1.0,0.002380132000084107,0.2015211970074813,0.00453463552786537,0.191571072319202,0.10024607840289414,3.0319601677839825e-07,0.4071820448877806,0.3110224438902743,0.35910224438902744,1.0,26.71,0.6537409878829763,0.13382840205367075,-0.17128336043909292,14.346285233467235,0.25281486491684196
61,62,0.33,0.33,0.33,1.0,0.33,1.5,1.5,0.00048777035819697794,0.2240648379052369,0.06165141057568682,0.14501246882793017,0.02507334030935527,0.008992844964678238,0.4671820448877806,0.2607980049875312,0.36399002493765586,1.0,27.865,0.7192911381412793,0.1828576721537077,-0.08818852433177289,14.480133804630396,0.2728901131973678
62,63,0.33,0.33,0.33,1.0,0.33,1.5,2.0,1.5486781884700736e-05,0.26648379052369076,0.2645470694938546,0.11009975062344139,0.0029579819478019126,0.08965112455225344,0.5071820448877805,0.27082294264339146,0.389002493765586,1.0,29.28,0.7439067114316142,0.242923834224316,-0.056984522202288564,14.425380410928511,0.2692955375726215
63,64,0.33,0.33,0.33,1.0,0.66,1.0,1.0,0.4053398486151197,0.0969077306733167,0.06184323077616146,0.1443640897755611,0.6030776320765108,8.485291812571678e-05,0.32319201995012464,0.29241895261845385,0.3078054862842893,1.0,22.575,0.6855823121550836,-0.041700629862912175,-0.13091961433927912,12.868250658112002,0.2543524323803334
64,65,0.33,0.33,0.33,1.0,0.66,1.0,1.5,0.03443432831942673,0.15638403990024938,0.3905716016453971,0.0984788029925187,0.762376356976719,0.22208245966996176,0.3831920199501247,0.1568079800498753,0.27,1.0,24.13,0.7562610065251008,0.024308474038003496,-0.041323564569553065,13.149642580693971,0.27821835738867545
65,66,0.33,0.33,0.33,1.0,0.66,1.0,2.0,0.005400585802515522,0.18890274314214464,0.3073820625559495,0.1058354114713217,0.29313929695840524,0.5652982644500268,0.411920199501247,0.3082793017456359,0.36009975062344146,1.0,25.555,0.8042828131765976,0.08479913195363366,0.01955141645733011,13.455091043913454,0.2835822097066522
66,67,0.33,0.33,0.33,1.0,0.66,1.25,1.0,0.022765271393307047,0.1640648379052369,0.017029293380728873,0.1701995012468828,0.5082414881350397,4.886540878118462e-06,0.3031920199501247,0.27241895261845384,0.28780548628428926,1.0,24.82,0.6681782898876045,0.05359868734451919,-0.15298187311710912,13.95000358422893,0.256772806801689
67,68,0.33,0.33,0.33,1.0,0.66,1.25,1.5,0.007220862889792447,0.1840648379052369,0.17068146991803912,0.1213715710723192,0.16571229899642603,0.006021798415714439,0.4271820448877806,0.3018952618453866,0.36453865336658364,1.0,26.2,0.7164931577996271,0.11217911395755044,-0.09173539214221924,13.761358944522884,0.261392701610813
68,69,0.33,0.33,0.33,1.0,0.66,1.25,2.0,0.0007148014246804596,0.21890274314214464,0.40220322156416455,0.09760598503740649,0.028707631740133896,0.7209952618342996,0.4871820448877806,0.30603491271820443,0.39660847880299255,1.0,27.75,0.7792967357065446,0.17797596993595516,-0.012122256358940325,14.163950720049828,0.28191264119196097
69,70,0.33,0.33,0.33,1.0,0.66,1.5,1.0,0.0012123896537604324,0.21144638403990024,0.0027697990281070296,0.20032418952618453,0.08415325463606393,2.826327198315505e-07,0.40718204488778054,0.3324189526184539,0.3698004987531172,1.0,26.88,0.6516614474778345,0.1410448314190441,-0.17391949580206137,14.637301663899668,0.266143620115158
70,71,0.33,0.33,0.33,1.0,0.66,1.5,1.5,0.00034613858040392697,0.22880299251870323,0.06165012574989255,0.1451371571072319,0.01674907042482047,0.0010002548101476223,0.4671820448877806,0.33157107231920196,0.3993765586034913,1.0,28.165,0.7007069407000063,0.19559254750436672,-0.1117468355558277,14.618319841897014,0.27695550483781517
71,72,0.33,0.33,0.33,1.0,0.66,1.5,2.0,2.4361108254544336e-05,0.26134663341645886,0.061651410316953675,0.14503740648379052,0.0021217127119539164,0.2099392598289559,0.5471820448877804,0.4108229426433915,0.47900249376558596,1.0,29.49,0.7553477709752954,0.25183824696977714,-0.04248123023529796,14.673271618831295,0.2793824887231567
72,73,0.33,0.33,0.33,1.0,1.0,1.0,1.0,0.3176759593263719,0.1043640897755611,0.03215306087835114,0.15835411471321695,0.6730657510276783,0.00011929271478712637,0.3631920199501247,0.2501745635910224,0.3066832917705735,1.0,22.76,0.6870055965634444,-0.033847456730005714,-0.12911538377411935,12.902612138633014,0.2625084114264403
73,74,0.33,0.33,0.33,1.0,1.0,1.0,1.5,0.08265400305139523,0.1391218922390992,0.2753200563659208,0.10924708430942845,0.7132183875083564,0.023915078010878676,0.3797576765157813,0.17259880601526487,0.2761782412655231,1.0,24.257575757575758,0.7291118835071315,0.029724011939647414,-0.07573922828269412,13.311604194996965,0.26296768327739506
74,75,0.33,0.33,0.33,1.0,1.0,1.0,2.0,0.011367299428181292,0.1764837905236908,0.36108466447678,0.10094763092269327,0.23109511144484637,0.6618378024820892,0.411920199501247,0.26603491271820445,0.3389775561097257,1.0,25.84,0.8006073568665844,0.09689726353675969,0.014892213717188765,13.764606786973612,0.28501437160492826
75,76,0.33,0.33,0.33,1.0,1.0,1.25,1.0,0.013035017519987908,0.1740648379052369,0.026542268149930385,0.1613715710723192,0.49988757361919334,6.344013437628951e-06,0.3384538653366584,0.3018952618453865,0.3201745635910225,1.0,24.845,0.6684193135126506,0.05465992695707404,-0.15267633882706896,13.950751771858032,0.26765700768912576
76,77,0.33,0.33,0.33,1.0,1.0,1.25,1.5,0.002399093111271188,0.20144638403990026,0.09739839823045827,0.13503740648379053,0.11690716347454151,0.009214335048679375,0.42718204488778055,0.25157107231920195,0.33937655860349125,1.0,26.555,0.7195883915576888,0.12724871645583025,-0.08781171018532842,14.027810770038212,0.27179020801523746
77,78,0.33,0.33,0.33,1.0,1.0,1.25,2.0,0.0008475998860958084,0.21648379052369077,0.43431569037531637,0.09503740648379053,0.02860414570458922,0.6023232309725783,0.4671820448877806,0.31082294264339144,0.38900249376558604,1.0,27.76,0.7749522726891834,0.1784004657809772,-0.017629527371735745,14.341283066727328,0.27854187494670946
78,79,0.33,0.33,0.33,1.0,1.0,1.5,1.0,0.0015102346960356812,0.20970301518929949,0.0006762249199683805,0.22116426106451045,0.05341742686336361,1.4608723912071474e-07,0.4201113378170735,0.40791959495201385,0.4140154663845437,0.99,27.292929292929294,0.6469248072136294,0.1585735083326785,-0.17992391142738784,14.695909226206439,0.27229596811976603
79,80,0.33,0.33,0.33,1.0,1.0,1.5,1.5,0.00027988085760731067,0.23144638403990025,0.03324367448678368,0.15758104738154613,0.014181748786667106,0.001707997453970994,0.4871820448877806,0.3615960099750623,0.4243890274314215,1.0,28.285,0.7053519670643528,0.20068649764463034,-0.10585855455359366,14.679110156954339,0.2709787439834783
80,81,0.33,0.33,0.33,1.0,1.0,1.5,2.0,1.022975453879035e-05,0.27124688279301745,0.14891718416550168,0.12503740648379053,0.002159771805136276,0.047226576629647916,0.5871820448877805,0.34219451371571064,0.46468827930174555,1.0,29.495,0.735777956510015,0.25205049489228826,-0.06728896170860843,14.931593183582253,0.27899975598905835
