,Sim,kcc2_S_change,kcc2_D_change,trpc3_change,tonic_CL_S_change,tonic_CL_D_change,stn_change,noise_change,KS_FR_pval,KS_FR_statistic,KS_CV_pval,KS_CV_statistic,Ttest_FR_pval,Ttest_CV_pval,Rel. Error FR,Rel. Error CV,Avg. Error,Percent Firing,Avg. FR,Avg. CV,Avg. FR Rel. Error,Avg. CV Rel. Error,STD FR,STD CV
10,11,0.33,0.33,0.33,0.33,0.66,1.0,1.5,0.2202959625213866,0.11468827930174563,0.0032590362291511125,0.19783042394014963,0.30817727966231645,0.0011429434597846969,0.3631920199501247,0.335860349127182,0.34952618453865336,1.0,21.645,0.8767775701704436,-0.08117874344995499,0.11144960322434813,12.064471600530212,0.28607937018309015
11,12,0.33,0.33,0.33,0.33,0.66,1.0,2.0,0.2003943426758433,0.1171571072319202,2.828871370075891e-05,0.2608229426433915,0.7473345844907107,2.3870978449979577e-07,0.3431920199501247,0.41586034912718206,0.3795261845386534,1.0,22.95,0.9340745950594644,-0.02578203567458846,0.18408234127039336,12.64545372851445,0.31669980487601523
12,13,0.33,0.33,0.33,0.33,0.66,1.25,1.0,0.26739009923242635,0.10930174563591022,0.04513329484585482,0.15122194513715712,0.4849076859280763,0.022057108312394647,0.3478304239401496,0.2879800498753117,0.31790523690773065,1.0,22.235,0.728830097102959,-0.05613348859365901,-0.07609643562668525,13.094742265504884,0.25751714959975724
13,14,0.33,0.33,0.33,0.33,0.66,1.25,1.5,0.2111013602447447,0.11652686465654047,0.6212681731388691,0.08219350613365577,0.9434450500041908,0.14780534676249468,0.3999596967178015,0.14499105770926218,0.2724753772135319,1.0,23.69191919191919,0.8268525628325434,0.005712125756586642,0.04816202438505956,12.835538391966729,0.2563382542792054
14,15,0.33,0.33,0.33,0.33,0.66,1.25,2.0,0.0458761687867288,0.15107231920199501,0.0052465406260580345,0.19022443890274315,0.47832149049907624,0.0007018614880911301,0.4421945137157108,0.28523690773067334,0.3637157107231921,1.0,24.9,0.88076243564297,0.05699465410469485,0.11650102937736993,13.115639519291463,0.2889788621379371
15,16,0.33,0.33,0.33,0.33,0.66,1.5,1.0,0.09838040891443971,0.13423940149625935,0.05345631115427184,0.14825436408977555,0.6927629810717435,0.011122665886261263,0.29845386533665835,0.2810473815461346,0.28975062344139646,1.0,24.31,0.7221336662502492,0.03194939924839887,-0.08458518541623188,13.76567833417591,0.259352484005843
16,17,0.33,0.33,0.33,0.33,0.66,1.5,1.5,0.026135771232598536,0.1615211970074813,0.36321354084911417,0.10082294264339152,0.27535414705052624,0.9243374742582511,0.3831920199501247,0.23167082294264335,0.307431421446384,1.0,25.63,0.7863589073770766,0.08798285079129838,-0.003169874171985914,13.442027376850561,0.2646489570872241
17,18,0.33,0.33,0.33,0.33,0.66,1.5,2.0,0.005087398564245734,0.19079800498753116,0.14749202364630534,0.1255361596009975,0.08829976929924929,0.035059671990784656,0.4319201995012468,0.23670822942643394,0.33431421446384035,1.0,26.8,0.8452002397764469,0.13764886465886844,0.07142050972179759,13.484250071843078,0.27797981312350295
18,19,0.33,0.33,0.33,0.33,1.0,1.0,1.0,0.1493824227052821,0.12443890274314215,0.005119017162064347,0.19074812967581048,0.0826125036111672,0.08760702698873624,0.24319201995012468,0.3716708229426433,0.307431421446384,1.0,20.29,0.7438737715510573,-0.13869793045043138,-0.0570262785364158,12.307351461626503,0.26335856529712753
19,20,0.33,0.33,0.33,0.33,1.0,1.0,1.5,0.18195005448085305,0.11960099750623442,0.16471512225794785,0.12266832917705736,0.3602696028204476,0.0664442468751425,0.3319201995012469,0.25670822942643395,0.29431421446384043,1.0,21.84,0.838518520855467,-0.07290107447202664,0.06295040955473233,12.113191156751387,0.2907302151021775
20,21,0.33,0.33,0.33,0.33,1.0,1.0,2.0,0.20755532106074975,0.1169550870299,0.008115022845835408,0.18345550265749766,0.834635223299232,8.202057280646051e-05,0.35451774603894304,0.3023249955918285,0.3284213708153858,1.0,23.161616161616163,0.897009671304243,-0.016799017540032643,0.13709688429380443,12.764341959962131,0.2958867650247878
21,22,0.33,0.33,0.33,0.33,1.0,1.25,1.0,0.26739009923242635,0.10930174563591022,0.0032590362291511125,0.19783042394014963,0.5978200767699685,0.0014208900122778267,0.38783042394014966,0.321645885286783,0.35473815461346636,1.0,22.56,0.7039631898005133,-0.04233737363044515,-0.10761904203796362,12.947640711728141,0.27034808065027477
22,23,0.33,0.33,0.33,0.33,1.0,1.25,1.5,0.20159306623069911,0.11688279301745635,0.5365271660111256,0.08780548628428927,0.8893234635841349,0.44966944762060934,0.39192019950124696,0.1868827930174563,0.28940149625935163,1.0,23.82,0.8087788853248173,0.011149102842322609,0.02525087521998469,12.771945818864092,0.2651367164808119
23,24,0.33,0.33,0.33,0.33,1.0,1.25,2.0,0.047260250011318894,0.1507730673316708,0.03767976934503304,0.1553865336658354,0.4097726426099194,0.020850096546943024,0.46219451371571074,0.2767082294264339,0.36945137157107233,1.0,25.12,0.850792094907597,0.06633356269517819,0.07850904092771865,13.222730429075535,0.28023764304933146
24,25,0.33,0.33,0.33,0.33,1.0,1.5,1.0,0.04336942241708368,0.15164588528678305,0.0026931511949513393,0.20077306733167083,0.570215474570517,0.0014041430096197734,0.31845386533665837,0.3210473815461346,0.3197506234413965,1.0,24.64,0.7062303976484121,0.045957762134123815,-0.10474500950256882,13.86976567934729,0.24036862737381623
25,26,0.33,0.33,0.33,0.33,1.0,1.5,1.5,0.014941042696613598,0.17164588528678304,0.2581461016196312,0.11082294264339151,0.25194101302667726,0.5400077336973237,0.3831920199501247,0.1810473815461347,0.2821197007481297,1.0,25.735,0.7728413473717393,0.09244005716402903,-0.020305447908860637,13.475432275070064,0.2568032343747164
26,27,0.33,0.33,0.33,0.33,1.0,1.5,2.0,0.0018806298402058474,0.2059351620947631,0.1201363815470239,0.13047381546134662,0.063804088060142,0.03925061310577511,0.4309226932668329,0.3567082294264339,0.39381546134663337,1.0,27.09,0.8444232366718087,0.14995924416450543,0.07043553950616324,13.646314520778127,0.28643211538305213
27,28,0.33,0.33,0.33,0.66,0.33,1.0,1.0,0.2010618399157865,0.1169576059850374,0.017016634904153175,0.17032418952618453,0.13328742068288893,0.058127065497720176,0.36319201995012473,0.261645885286783,0.31241895261845387,1.0,20.735,0.7390282386897142,-0.11980786534695388,-0.06316873217503172,12.202756860644238,0.26156876540364266
28,29,0.33,0.33,0.33,0.66,0.33,1.0,1.5,0.2416991725815916,0.11216957605985037,0.12055168229499443,0.13037406483790523,0.47080879466474046,0.09376567488676689,0.42319201995012473,0.33670822942643397,0.3799501246882794,1.0,22.205,0.8344067710060274,-0.05740697612872495,0.05773813805715179,12.010431923956773,0.29551601533493504
29,30,0.33,0.33,0.33,0.66,0.33,1.0,2.0,0.1918103597262567,0.11860349127182045,0.003253752722715132,0.19793017456359102,0.9736125138685635,0.0002868201622876465,0.38319201995012475,0.4167082294264339,0.3999501246882793,1.0,23.495,0.8884065706009259,-0.00264701212089125,0.1261911389958925,12.642882384962695,0.30009678193993833
30,31,0.33,0.33,0.33,0.66,0.33,1.25,1.0,0.3176759593263719,0.1043640897755611,0.004934627335983584,0.19099750623441397,0.7344542311998283,0.01118810778501852,0.36783042394014964,0.30339152119700746,0.3356109725685785,1.0,22.915,0.7222066522290862,-0.027267771132165348,-0.08449266453068557,13.136981198129197,0.2590566246235613
31,32,0.33,0.33,0.33,0.66,0.33,1.25,1.5,0.09812985706376257,0.13428927680798006,0.7500614266626765,0.07334164588528679,0.7237213919103398,0.4407815032854582,0.4231920199501248,0.16748129675810472,0.29533665835411477,1.0,24.225,0.8090630107620187,0.028341184565712274,0.02561104764590795,12.847057055995352,0.25949191006527356
32,33,0.33,0.33,0.33,0.66,0.33,1.25,2.0,0.027525255003365258,0.16107231920199502,0.042679645914549584,0.15291770573566085,0.30362265070040145,0.004066121801266056,0.411920199501247,0.29586034912718207,0.3538902743142145,1.0,25.505,0.86553843323045,0.0826766527285238,0.09720227902545057,13.062827986312918,0.2744202282303853
33,34,0.33,0.33,0.33,0.66,0.33,1.5,1.0,0.0383187464231512,0.1541147132169576,0.002996354951897158,0.19860349127182045,0.4770504289619282,0.00037645208168568317,0.3031920199501247,0.3227431421446383,0.3129675810473815,1.0,24.91,0.697642457865068,0.05741914994971688,-0.11563153601676433,13.603010696165759,0.22945408349955104
34,35,0.33,0.33,0.33,0.66,0.33,1.5,1.5,0.007220862889792447,0.1840648379052369,0.3110661595740921,0.1055860349127182,0.16289248318521696,0.3717117157379567,0.3831920199501247,0.18104738154613467,0.2821197007481297,1.0,26.215,0.7655422737406034,0.1128158577250834,-0.029558139546095666,13.651969638114496,0.2551110254604121
35,36,0.33,0.33,0.33,0.66,0.33,1.5,2.0,0.0018612688804832264,0.20668026902440867,0.3859511066818756,0.09917126375979243,0.03576298372178578,0.41461440617987744,0.439003501347641,0.2460011587193632,0.3425023300335021,1.0,27.585858585858585,0.8105984400614753,0.17100823510604912,0.027557439004127035,13.839454725209125,0.2729007387444274
36,37,0.33,0.33,0.33,0.66,0.66,1.0,1.0,0.28898708253674016,0.10723192019950124,0.019540076520919485,0.16778054862842892,0.20227520600117332,0.027188331293188282,0.3231920199501247,0.3262344139650873,0.324713216957606,1.0,21.16,0.7300451642386845,-0.10176679193352031,-0.07455615228477618,12.248240689992992,0.2737579360915576
37,38,0.33,0.33,0.33,0.66,0.66,1.0,1.5,0.2417887417982974,0.11211970074812967,0.08703006087889659,0.13780548628428926,0.5901975991075918,0.36532356494716856,0.42319201995012473,0.4268827930174564,0.42503740648379057,1.0,22.545,0.8137414173542779,-0.042974117397977976,0.031541643189858484,12.303474102870295,0.30759201821676996
38,39,0.33,0.33,0.33,0.66,0.66,1.0,2.0,0.1438896298974024,0.1259351620947631,0.006122699216412786,0.1877057356608479,0.8557726556858753,0.0035164244142494635,0.44319201995012475,0.3367082294264339,0.38995012468827933,1.0,23.9,0.8688148636847345,0.014545069602498264,0.10135565549435221,12.641993513682879,0.30055348264676507
39,40,0.33,0.33,0.33,0.66,0.66,1.25,1.0,0.31944269305359374,0.10423940149625935,0.0007580982664444375,0.21860349127182044,0.9149255954935815,0.00011428731407525642,0.3278304239401496,0.33102244389027424,0.3294264339152119,1.0,23.355,0.6858435634892968,-0.008589953951198796,-0.13058843833565872,13.172944811240955,0.2714385150808903
40,41,0.33,0.33,0.33,0.66,0.66,1.25,1.5,0.0458761687867288,0.15107231920199501,0.7134149077187371,0.0758354114713217,0.5704405477947656,0.8467347847747364,0.431920199501247,0.1268827930174564,0.2794014962593517,1.0,24.63,0.783769176062794,0.04553326628910179,-0.006452754505201513,12.936889116012399,0.2648635875846819
41,42,0.33,0.33,0.33,0.66,0.66,1.25,2.0,0.00923938152831733,0.18087281795511223,0.03767976934503304,0.1553865336658354,0.2270651333143035,0.03955239366544311,0.4031920199501247,0.3268827930174564,0.36503740648379057,1.0,25.845,0.8445375588806148,0.09710951145927063,0.07058046038226697,13.069945485731761,0.2900439852392121
42,43,0.33,0.33,0.33,0.66,0.66,1.5,1.0,0.013912598666731052,0.17416055820045845,0.0016829377838168433,0.20816645255548,0.35078310821926384,4.1493781276537704e-05,0.33562558250837554,0.31829517116300154,0.32696037683568857,1.0,25.343434343434343,0.6836709172260081,0.07581825773748709,-0.13334259960692568,13.779403174363134,0.22290548914991365
43,44,0.33,0.33,0.33,0.66,0.66,1.5,1.5,0.012737258510622585,0.17574749993702612,0.24530082493277536,0.11249653643668606,0.10546364171270818,0.3555436022638617,0.359505277211013,0.2669588654626061,0.3132320713368095,1.0,26.661616161616163,0.7645247837592416,0.1317745282176554,-0.030847963641218702,13.868033929320669,0.2606060973665982
44,45,0.33,0.33,0.33,0.66,0.66,1.5,2.0,0.0007977870709089285,0.21889720144084235,0.17105408520591062,0.121992997304718,0.0232352740400115,0.3619584187061027,0.47940754175168143,0.19637774251240586,0.3378926421320436,1.0,27.914141414141415,0.8128717973464517,0.18494370476586122,0.030439266891082402,13.854226719676708,0.26062961435353543
45,46,0.33,0.33,0.33,0.66,1.0,1.0,1.0,0.29033791260041136,0.10695760598503741,0.04736013199194364,0.15074812967581047,0.22718625063319903,0.03968964878680594,0.3231920199501248,0.2810473815461346,0.3021197007481297,1.0,21.285,0.7344081152206209,-0.09646059387074574,-0.06902544495062549,12.350152833062431,0.2680403058668901
46,47,0.33,0.33,0.33,0.66,1.0,1.0,1.5,0.20159306623069911,0.11688279301745635,0.19958059608615858,0.11788029925187032,0.706586198683548,0.5612348207946136,0.4231920199501248,0.3268827930174563,0.3750374064837906,1.0,22.85,0.804520319090481,-0.030026994124808026,0.019852491510718998,12.266927080569118,0.28848752061109506
47,48,0.33,0.33,0.33,0.66,1.0,1.0,2.0,0.11790810913170635,0.13079800498753116,0.01104813549437966,0.17802992518703242,0.7839601554006798,0.004327833842998309,0.42319201995012473,0.31670822942643395,0.36995012468827937,1.0,24.075,0.8671845350154357,0.021973746890382697,0.09928896467758648,12.812957308911944,0.30275594816355306
48,49,0.33,0.33,0.33,0.66,1.0,1.25,1.0,0.2844679412715684,0.10831507090858712,0.0001629216467735301,0.24008161414645204,0.9484776231753621,9.123650743828115e-06,0.3021738582835839,0.44973425023300334,0.37595405425829365,1.0,23.434343434343436,0.6719924202444268,-0.00522185813034264,-0.1481468798235284,13.233651332841763,0.25042674484224525
49,50,0.33,0.33,0.33,0.66,1.0,1.25,1.5,0.031254965983236606,0.15860349127182044,0.6475488148228892,0.08032418952618454,0.49746534716061364,0.802611764384174,0.39192019950124685,0.16244389027431422,0.27718204488778053,1.0,24.84,0.7822532909958834,0.05444767903456311,-0.008374370560940661,12.92998066510542,0.2685017264956489
50,51,0.33,0.33,0.33,0.66,1.0,1.25,2.0,0.0051036189873642415,0.19077306733167082,0.08577869436354513,0.13815461346633418,0.17332175585575063,0.09561393501273131,0.4309226932668329,0.2767082294264339,0.35381546134663344,1.0,26.14,0.8335816402941242,0.1096321388874187,0.056692158742039034,13.217427888965386,0.28280470096267024
51,52,0.33,0.33,0.33,0.66,1.0,1.5,1.0,0.022765271393307047,0.1640648379052369,0.002594819124245828,0.20099750623441395,0.2779886137668023,0.00016310315014760165,0.33845386533665844,0.3210473815461346,0.3297506234413965,1.0,25.625,0.6901093515141224,0.08777060286878743,-0.12518089990295223,13.768328693054942,0.25153961026960453
52,53,0.33,0.33,0.33,0.66,1.0,1.5,1.5,0.004733326483933013,0.1922466560870551,0.11821019687823356,0.13098566714526813,0.08668240823491732,0.05577797662944786,0.4201617169198217,0.1856973727297917,0.3029295448248067,1.0,26.833333333333332,0.7392818267787357,0.13906385080894157,-0.06284727050617253,13.55981883613077,0.2416820522629008
53,54,0.33,0.33,0.33,0.66,1.0,1.5,2.0,0.00021799954443337287,0.23635356054308673,0.5095905539229673,0.08982594020000503,0.019112435017714965,0.583360001699097,0.45547746794629596,0.14499105770926218,0.3002342628277791,1.0,28.055555555555557,0.8032093592395583,0.1909466763116264,0.018190649493172954,13.830665841551191,0.2537144704389716
54,55,0.33,0.33,0.33,1.0,0.33,1.0,1.0,0.28898708253674016,0.10723192019950124,0.012830241561949968,0.17536159600997506,0.21847701890044405,0.00627567786507042,0.3631920199501247,0.3516708229426434,0.35743142144638407,1.0,21.245,0.7166220656867011,-0.09815857725083356,-0.09157198168919749,12.18903092948738,0.2647562909703392
55,56,0.33,0.33,0.33,1.0,0.33,1.0,1.5,0.22187778708174882,0.1143640897755611,0.26411154481550375,0.11027431421446383,0.6445191688202433,0.5700206134151101,0.4431920199501247,0.3468827930174564,0.39503740648379054,1.0,22.69,0.8041660035442942,-0.03681892764515949,0.019403342391691017,12.313768716359748,0.2882160541422525
56,57,0.33,0.33,0.33,1.0,0.33,1.0,2.0,0.10555750037756362,0.13334164588528677,0.00448483119944909,0.19281795511221944,0.7919631310096488,0.0013495700470791939,0.44319201995012475,0.315860349127182,0.3795261845386534,1.0,24.055,0.8760015209797719,0.021124755200338782,0.11046584224049119,12.73182920871938,0.29210788075575783
57,58,0.33,0.33,0.33,1.0,0.33,1.25,1.0,0.16762740265313789,0.12164588528678304,0.022358663912894455,0.16536159600997508,0.9505529726417599,0.004729271548652706,0.3031920199501247,0.2810473815461347,0.29211970074812965,1.0,23.44,0.7142057557925066,-0.00498173926851205,-0.09463502386150975,13.071970012205506,0.2643098020144325
58,59,0.33,0.33,0.33,1.0,0.33,1.25,1.5,0.009040523262091194,0.1810224438902743,0.2638188317529291,0.11032418952618454,0.45832788314110695,0.6022715439519524,0.3831920199501247,0.22688279301745634,0.3050374064837905,1.0,24.96,0.7750115305203389,0.059541629174826735,-0.017554409011998433,12.977996763753643,0.27402364516888755
59,60,0.33,0.33,0.33,1.0,0.33,1.25,2.0,0.004322854792927556,0.1933416458852868,0.1998546210385641,0.11783042394014963,0.18219087671125894,0.10563864725330764,0.42319201995012473,0.21625935162094767,0.3197256857855362,1.0,26.09,0.8325509372952768,0.10750965966230884,0.055385585127378345,13.319230458250956,0.28908599722604356
60,61,0.33,0.33,0.33,1.0,0.33,1.5,1.0,0.018632866581984674,0.16892113151464772,0.007704989775995857,0.1843371369555908,0.3179627918193664,3.160508179676795e-05,0.29522154210433516,0.3586992115670419,0.3269603768356885,1.0,25.474747474747474,0.681660149636324,0.0813924456014119,-0.1358915549129976,14.089965936358615,0.2269650691762394
61,62,0.33,0.33,0.33,1.0,0.33,1.5,1.5,0.0038562089018310377,0.1941147132169576,0.10701435546344311,0.133142144638404,0.08439387894959395,0.15612946813404496,0.41092269326683295,0.26244389027431414,0.33668329177057355,1.0,26.845,0.7516292247534809,0.1395590959614672,-0.04719505602580446,13.624921100688987,0.26047145348808476
62,63,0.33,0.33,0.33,1.0,0.33,1.5,2.0,0.0009692907535506863,0.21615154034106654,0.314832983953984,0.10539308294919267,0.024202154929179105,0.8953571245272673,0.472001813647699,0.22353207889367485,0.34776694627068694,1.0,27.88888888888889,0.7923336217664524,0.18387174556126026,0.004403989671451164,13.973921518450572,0.2640212588110219
63,64,0.33,0.33,0.33,1.0,0.66,1.0,1.0,0.31497425177016714,0.10473815461346633,0.0049957763617968914,0.19092269326683292,0.28606886471202286,0.0009690493950867011,0.3031920199501247,0.32104738154613466,0.31211970074812967,1.0,21.55,0.7010688297347908,-0.08521145397766361,-0.11128808588224254,12.370630541730684,0.26991103574986147
64,65,0.33,0.33,0.33,1.0,0.66,1.0,1.5,0.14310523709382003,0.12600997506234413,0.1340459613870838,0.12783042394014962,0.8221493670706986,0.8580671709858733,0.44319201995012475,0.3868827930174564,0.41503740648379056,1.0,23.135,0.7937023985250299,-0.017928862541681995,0.006139123457923283,12.267407020230477,0.29329904181596667
65,66,0.33,0.33,0.33,1.0,0.66,1.0,2.0,0.047157156968528686,0.15079800498753118,0.04772315079694104,0.15064837905236908,0.6439896761074644,0.024247143634732966,0.44319201995012475,0.3268827930174564,0.3850374064837906,1.0,24.43,0.8504145175505472,0.0370433493886625,0.0780304039073876,12.818350127844068,0.2995040472531142
66,67,0.33,0.33,0.33,1.0,0.66,1.25,1.0,0.16762740265313789,0.12164588528678304,0.0009596504816096282,0.2158354114713217,0.8795172126398545,6.15114845930537e-05,0.3078304239401497,0.3327680798004987,0.3202992518703242,1.0,23.845,0.683576680297661,0.012210342454877463,-0.13346205931960983,13.365383458771394,0.2539325714556509
67,68,0.33,0.33,0.33,1.0,0.66,1.25,1.5,0.01597717111897867,0.171072319201995,0.26411154481550375,0.11027431421446383,0.36018907710205983,0.2016105740872336,0.36319201995012473,0.22104738154613468,0.2921197007481297,1.0,25.29,0.7551936367619259,0.07354999206055153,-0.042676618913249136,13.090870864843179,0.26514235963961014
68,69,0.33,0.33,0.33,1.0,0.66,1.25,2.0,0.0026838283188596514,0.20079800498753117,0.1077354860755844,0.13301745635910225,0.12527672404899534,0.35399822221202315,0.4319201995012468,0.3468827930174564,0.3894014962593516,1.0,26.47,0.8139790804042455,0.1236405017731435,0.03184291743725543,13.372886748940934,0.29367588756569424
69,70,0.33,0.33,0.33,1.0,0.66,1.5,1.0,0.02148988484298154,0.16630141817174235,0.0005220810038563035,0.22474117735963123,0.24684345376453923,6.964596626050017e-07,0.3191012368069725,0.43950729237512276,0.3793042645910476,1.0,25.782828282828284,0.6606945799977126,0.09447034789754324,-0.16246861943767194,14.167497589920819,0.2257563887918359
70,71,0.33,0.33,0.33,1.0,0.66,1.5,1.5,0.004909489592640142,0.1917176755081992,0.12411826421697578,0.1298521373334341,0.06396827470738456,0.02731007276332111,0.4605153782211139,0.20731000780876094,0.3339126930149374,1.0,27.106060606060606,0.7311543215422246,0.15064101021863158,-0.0731501258456037,13.728108878139928,0.2505289981832013
71,72,0.33,0.33,0.33,1.0,0.66,1.5,2.0,2.846193305905204e-05,0.2607980049875312,0.2848299552153504,0.10812967581047382,0.009519260507448259,0.6773194989307485,0.4671820448877806,0.2268827930174564,0.3470324189526185,1.0,28.525,0.8000027438297928,0.21087439792515747,0.014125774265828644,14.023796739827628,0.281962873547194
72,73,0.33,0.33,0.33,1.0,1.0,1.0,1.0,0.28898708253674016,0.10723192019950124,0.0068839081319751255,0.18583541147132168,0.329330520424864,0.0007991389286695344,0.28319201995012466,0.32104738154613466,0.30211970074812966,1.0,21.72,0.698754525456314,-0.07799502461229027,-0.11422182034302876,12.495063025051135,0.2798531054293557
73,74,0.33,0.33,0.33,1.0,1.0,1.0,1.5,0.14257425514106783,0.12605985037406484,0.037510780660550164,0.15551122194513717,0.9016734629233105,0.8408892032655619,0.42319201995012473,0.4268827930174563,0.4250374064837905,1.0,23.325,0.7834786824799247,-0.00986344148626474,-0.006820999529257601,12.375252522676051,0.2829389434905597
74,75,0.33,0.33,0.33,1.0,1.0,1.0,2.0,0.0458761687867288,0.15107231920199501,0.048188176634545235,0.15047381546134664,0.548998568617659,0.06273160832732264,0.46319201995012477,0.2860349127182045,0.37461346633416465,1.0,24.69,0.8393664263852346,0.04808024135923368,0.06402525943307581,12.912741769275803,0.29371906183116414
75,76,0.33,0.33,0.33,1.0,1.0,1.25,1.0,0.174301179743082,0.12107231920199502,0.0022774286422880667,0.2032917705735661,0.7790600391350204,3.904372766487455e-06,0.2831920199501247,0.3927680798004987,0.3379800498753117,1.0,24.09,0.6668905738939064,0.022610490657915667,-0.15461424999233328,13.418341924395875,0.25699083222124797
76,77,0.33,0.33,0.33,1.0,1.0,1.25,1.5,0.02109238442909015,0.16605985037406484,0.18180377140149737,0.12019950124688279,0.34185399295246344,0.28393516976849326,0.3631920199501247,0.24688279301745633,0.3050374064837905,1.0,25.36,0.760180625024297,0.0765214629757053,-0.036354848929535555,13.25444830990713,0.2809327492837471
77,78,0.33,0.33,0.33,1.0,1.0,1.25,2.0,0.0006754605441527404,0.22079800498753116,0.04772315079694104,0.15064837905236908,0.09155797744389364,0.16307367765620753,0.49092269326683285,0.30603491271820443,0.39847880299251864,1.0,26.77,0.8262959644984327,0.1363753771238025,0.04745645090935761,13.577632341465135,0.28337431151630044
78,79,0.33,0.33,0.33,1.0,1.0,1.5,1.0,0.014524178751560965,0.17340487165923574,0.0017581632708166626,0.20746114511700547,0.19458504444527297,7.163694180981795e-06,0.37970729741303305,0.3384971913650217,0.3591022443890274,1.0,26.055555555555557,0.6732748001741611,0.10604750730723325,-0.14652126722510286,14.375183598105341,0.22489589799851653
79,80,0.33,0.33,0.33,1.0,1.0,1.5,1.5,0.0018931949865430178,0.20642837351066778,0.22014691185009347,0.11541852439608051,0.04941800036194928,0.024417482503546667,0.4605153782211139,0.226101413133832,0.34330839567747296,1.0,27.333333333333332,0.7306202348875083,0.16028864306003987,-0.07382716232631166,14.030450290476617,0.23914583885137045
80,81,0.33,0.33,0.33,1.0,1.0,1.5,2.0,6.496019558266649e-05,0.25087281795511224,0.2367924464679041,0.11324189526184539,0.008672751824204593,0.8224704997412489,0.5061845386533665,0.20104738154613466,0.3536159600997506,1.0,28.59,0.7948459392435694,0.21363362091780028,0.007588736131801951,14.09616614544536,0.27831794372568947
