,Sim,kcc2_S_change,kcc2_D_change,trpc3_change,tonic_CL_S_change,tonic_CL_D_change,stn_change,noise_change,KS_FR_pval,KS_FR_statistic,KS_CV_pval,KS_CV_statistic,Ttest_FR_pval,Ttest_CV_pval,Rel. Error FR,Rel. Error CV,Avg. Error,Percent Firing,Avg. FR,Avg. CV,Avg. FR Rel. Error,Avg. CV Rel. Error,STD FR,STD CV
0,1,0.33,0.33,0.33,0.33,0.33,1.0,1.0,0.31502457352043545,0.10468827930174564,0.7967553940343667,0.07,0.21099809355952226,0.3123079149005685,0.22319201995012466,0.18663341645885284,0.20491271820448875,1.0,21.185,0.7615858600055939,-0.10070555232096545,-0.034573498772396086,13.225856304980786,0.28957910897547084
1,2,0.33,0.33,0.33,0.33,0.33,1.0,1.5,0.19020555176561743,0.11872817955112219,0.15864922543818782,0.12349127182044888,0.6696571049113615,0.2257369994832166,0.4319201995012469,0.267431421446384,0.34967581047381546,1.0,22.75,0.8214185309958991,-0.03427195257502775,0.04127355833138001,13.061297791567268,0.28501074218238487
2,3,0.33,0.33,0.33,0.33,0.33,1.0,2.0,0.07398166313608368,0.141072319201995,0.0031774184355417576,0.19825436408977556,0.8280311756571455,0.0014023826849030503,0.4319201995012469,0.3660349127182045,0.3989775561097257,1.0,23.97,0.8770165065074592,0.017516540517652036,0.1117524915577259,13.475499990723906,0.30701953946803046
3,4,0.33,0.33,0.33,0.33,0.33,1.25,1.0,0.47689147795010317,0.09214337892642133,0.3620708540650104,0.10113604876697146,0.965714638032914,0.060319658410629154,0.21814151489961967,0.21008085845991084,0.21411118667976525,0.99,23.474747474747474,0.7385085615353247,-0.0035067234029812636,-0.06382750241129435,14.244682462995955,0.2774886262558231
4,5,0.33,0.33,0.33,0.33,0.33,1.25,1.5,0.11380120112776804,0.13124688279301747,0.36108466447678,0.10094763092269327,0.5803109399794404,0.5733297376566184,0.3519201995012469,0.26663341645885286,0.30927680798004986,1.0,24.615,0.8043673780571371,0.04489652252156882,0.019658615370851715,14.187821361999172,0.30968070985285234
5,6,0.33,0.33,0.33,0.33,0.33,1.25,2.0,0.006759877132810253,0.18596009975062344,0.046483871571228796,0.15094763092269325,0.23461879132938743,0.026799035892404652,0.37192019950124694,0.27725685785536164,0.3245885286783043,1.0,25.835,0.8488718586752051,0.09668501561424875,0.07607484795654798,14.320100383726366,0.291604788199426
6,7,0.33,0.33,0.33,0.33,0.33,1.5,1.0,0.174301179743082,0.12107231920199502,0.0874380665379422,0.13688279301745637,0.38211428412536186,0.0008065548044446484,0.28718204488778054,0.24274314214463835,0.26496259351620943,1.0,25.245,0.7004712985737158,0.07163976075795277,-0.11204554797352512,15.113155692971603,0.2607463133867154
7,8,0.33,0.33,0.33,0.33,0.33,1.5,1.5,0.011866772609819144,0.17615960099750624,0.6471648933151551,0.08034912718204489,0.12428005330296585,0.31065236954773146,0.4071820448877806,0.1522693266832917,0.27972568578553614,1.0,26.515,0.761563990312471,0.1255507330757424,-0.034601221951650496,14.688338061196713,0.2869428938593294
8,9,0.33,0.33,0.33,0.33,0.33,1.5,2.0,0.0003221265820774183,0.23079800498753117,0.19972493516577128,0.11785536159600997,0.029827438398956418,0.1728785320610308,0.46618453865336656,0.2660349127182044,0.3661097256857855,1.0,27.74,0.82548245384439,0.17755147409093314,0.04642520179394201,14.629504434532292,0.28452077805556114
9,10,0.33,0.33,0.33,0.33,0.66,1.0,1.0,0.41101999493832336,0.09713091009849115,0.7726709133319722,0.07196654827577521,0.3050954124697728,0.38682873971672693,0.23834353510163991,0.2380412604851508,0.23819239779339535,0.99,21.606060606060606,0.7654613955196035,-0.08283170454344961,-0.02966066505507093,13.116662378666415,0.28776499638193936
