,Sim,kcc2_S_change,kcc2_D_change,trpc3_change,tonic_CL_S_change,tonic_CL_D_change,stn_change,noise_change,KS_FR_pval,KS_FR_statistic,KS_CV_pval,KS_CV_statistic,Ttest_FR_pval,Ttest_CV_pval,Rel. Error FR,Rel. Error CV,Avg. Error,Percent Firing,Avg. FR,Avg. CV,Avg. FR Rel. Error,Avg. CV Rel. Error,STD FR,STD CV
0,1,0.33,0.33,0.33,0.33,0.33,1.0,1.0,0.15876036646208014,0.12380664500365249,0.02430757972575111,0.16403435854807427,0.035045453051147535,0.0335568953851138,0.22136577747550318,0.3315448751857728,0.27645532633063796,1.0,19.575757575757574,0.7330404699761861,-0.16901722459336394,-0.07075914436994708,12.104002935076545,0.25555791732954136
1,2,0.33,0.33,0.33,0.33,0.33,1.0,1.5,0.2417887417982974,0.11211970074812967,0.5722557443859372,0.08536159600997506,0.23668235908558383,0.9264884299597842,0.2878304239401497,0.28688279301745634,0.287356608478803,1.0,21.33,0.7863555189702136,-0.09455036256814697,-0.0031741694956706774,12.392380723654354,0.2954783980744361
2,3,0.33,0.33,0.33,0.33,0.33,1.0,2.0,0.16980464875563622,0.12144638403990025,0.011105718209034379,0.17788029925187032,0.6159997102555208,0.010641198036191216,0.3165586034912718,0.3860349127182045,0.35129675810473815,1.0,22.61,0.8607071379397141,-0.040214894405335294,0.09107787368407738,12.852933517294797,0.32720464509176717
3,4,0.33,0.33,0.33,0.33,0.33,1.25,1.0,0.3907594451476791,0.0987430413864329,4.180476566222956e-05,0.2568074762588478,0.36879521459342113,5.585791018904694e-06,0.30217385828358395,0.43950729237512276,0.37084057532935333,0.99,21.848484848484848,0.6700733957801195,-0.07254089617928076,-0.15057953669340884,13.05919981180003,0.24225641143055346
4,5,0.33,0.33,0.33,0.33,0.33,1.25,1.5,0.20599124981420905,0.11648379052369078,0.36151408748101693,0.10092269326683292,0.8523467495950832,0.681684217986577,0.3165586034912718,0.23625935162094763,0.2764089775561097,1.0,23.205,0.7779918456370659,-0.014957391626528373,-0.013776404000618131,13.107649484175262,0.271091506264293
5,6,0.33,0.33,0.33,0.33,0.33,1.25,2.0,0.025233455346333984,0.16330386155822565,0.2693684388357252,0.10990201264515478,0.5686843745279037,0.09126575193947588,0.3430313106123581,0.1920955187788106,0.2675634146955843,1.0,24.646464646464647,0.8342416067152648,0.04623218369050166,0.057528767069936336,13.616918421553944,0.28046114829622293
6,7,0.33,0.33,0.33,0.33,0.33,1.5,1.0,0.4365357054187433,0.09448877805486285,0.00025955111049103023,0.23341645885286783,0.9842755036929446,1.9293810228560513e-05,0.3068329177057356,0.35102244389027415,0.3289276807980049,1.0,23.595,0.6773321061251149,0.0015979463293283177,-0.14137801169169464,14.05039056396654,0.24557715697969634
7,8,0.33,0.33,0.33,0.33,0.33,1.5,1.5,0.043793307574468185,0.1515211970074813,0.3905716016453971,0.0984788029925187,0.4468537127043001,0.33940023259383645,0.37192019950124694,0.23167082294264335,0.30179551122194515,1.0,25.005,0.7636943675392783,0.061451860477425506,-0.03190064314579341,13.644137019247497,0.26462701233015
8,9,0.33,0.33,0.33,0.33,0.33,1.5,2.0,0.0025714347045909347,0.2018186856092093,0.17105408520591062,0.121992997304718,0.15411441671750417,0.16079977806566656,0.5046474722285196,0.21229753898083076,0.35847250560467514,1.0,26.292929292929294,0.8263786843098503,0.11612392383048191,0.04756131091571135,14.009738694491407,0.27634708869594793
9,10,0.33,0.33,0.33,0.33,0.66,1.0,1.0,0.1820620982829427,0.11955112219451372,0.0004789841690581754,0.2256359102244389,0.0539116029749962,0.00024043583860072028,0.3278304239401497,0.3910224438902742,0.35942643391521195,1.0,19.94,0.6916139191907584,-0.15355528502620008,-0.12327363036947618,11.911397902849187,0.2635632817575953
