,Sim,vivo_tonic_scale,vivo_noise_scale,current_noise_scale,gstn_mu,gstn_pct,KS_FR_pval,KS_CV_pval,Ttest_FR_pval,Ttest_CV_pval,Rel. Error FR,Rel. Error CV,Avg. Error,Percent Firing,Avg. FR,Avg. CV,Avg. FR Rel. Error,Avg. CV Rel. Error,STD FR,STD CV
0,1,1.1,2,8,0.01,0.1,0.00015194297503694036,1.76339631936458e-22,4.591243435777759e-05,1.5929223468733565e-29,0.4339309428950863,1.004399070385126,0.7191650066401062,0.97,17.703125,0.403621944498533,-0.2787722163609803,-0.42413908503160314,12.930619773791781,0.1907026246769856
1,2,1.1,2,8,0.01,0.2,0.0001453968187811751,2.627590250260008e-24,4.137834945869815e-06,1.769818910749197e-23,0.4265823304719267,1.0905244999383907,0.7585534152051587,0.99,16.927835051546392,0.44690476965073095,-0.31035763708194375,-0.36238603212084286,11.595410950320504,0.15852472916241042
2,3,1.1,2,8,0.01,0.30000000000000004,0.0015076878797312693,1.1825119745868577e-24,0.00034039676445069917,2.653833908887188e-31,0.4257256687535571,1.0728514513375071,0.7492885600455321,0.99,18.647959183673468,0.40056060550366906,-0.240279539830865,-0.4285067996681327,11.956171914767573,0.16543611616390994
3,4,1.1,2,8,0.01,0.4,6.774655629382567e-05,6.392118701005462e-20,1.1568763109270402e-06,5.130032804339378e-22,0.48914545898040485,0.9912187982762826,0.7401821286283436,1.0,16.505102040816325,0.4543830631602285,-0.3275798389474277,-0.3517165008887591,11.933167399029527,0.18024872132926814
4,5,1.1,2,8,0.01,0.5,0.0002665450803954896,2.326831648641298e-25,0.00041150580338516606,1.907905309662279e-34,0.46406042496679945,1.108565737051793,0.7863130810092962,0.96,18.572916666666668,0.37515733228302744,-0.24333678244873658,-0.4647504984050928,13.847566566960019,0.1910907671608951
5,6,1.1,2,8,0.03,0.1,0.7215303270506238,6.768316435166045e-15,0.6562373513285295,1.6047593673821554e-18,0.22023904382470116,0.8585657370517928,0.539402390438247,1.0,23.81,0.4758163579459371,-0.029977276416166206,-0.32113690303904313,13.86953135473582,0.20934793460569373
6,7,1.1,2,8,0.03,0.2,0.17424809641954414,5.119845648712796e-19,0.6635157121358906,2.6095368461513195e-22,0.14161535675479897,0.8939192724053282,0.5177673145800636,1.0,25.272727272727273,0.4512274041333106,0.0296144368535215,-0.3562187850666597,14.489333019496181,0.19567809625666233
7,8,1.1,2,8,0.03,0.30000000000000004,0.19358987560475305,1.1058514605349332e-20,0.6907398770135631,6.010883102237279e-26,0.30603359756848897,1.0080502731342669,0.6570419353513779,0.99,23.8659793814433,0.42516928627990647,-0.02769666860213139,-0.3933967725223694,15.8000579836985,0.19892895143685457
8,9,1.1,2,8,0.03,0.4,0.12807988946844623,1.5734718962652214e-15,0.33475423589453934,1.4505214695938372e-19,0.4065387932804863,0.8843389329280814,0.6454388631042839,0.98,22.90721649484536,0.4663119611759186,-0.06675680243366565,-0.3346971434937724,15.22059949388098,0.20353004757337917
9,10,1.1,2,8,0.03,0.5,0.9916874104630665,3.3728297876326677e-12,0.6539941913504239,1.108190653950879e-15,0.2425852146967685,0.7323031107891665,0.48744416274296753,0.99,23.7979797979798,0.4979873008649538,-0.030466981124341833,-0.2895048779495265,14.352685876809947,0.19241515529089065
10,11,1.1,2,8,0.049999999999999996,0.1,0.008166790708714513,4.05571374637835e-18,0.003347736838158634,2.2775133340162074e-22,0.3564328544408227,0.8535152320012879,0.6049740432210553,1.0,29.5,0.4537400320101268,0.2018341178380134,-0.352633934917057,15.160754758536426,0.1768213214202236
11,12,1.1,2,8,0.049999999999999996,0.2,0.07057675496957519,5.196269102748073e-11,0.11743977486985745,2.3611326356279015e-16,0.35984063745019923,0.7185657370517927,0.5392031872509959,1.0,27.235,0.48657396280233234,0.10955770167180656,-0.30578866873238547,17.273311060708654,0.2421897406534147
12,13,1.1,2,8,0.049999999999999996,0.30000000000000004,0.2953315814506912,2.8665911878907654e-09,0.1492254599070941,3.258032751642277e-10,0.23976095617529883,0.5785657370517927,0.40916334661354575,1.0,26.985,0.5409470741655353,0.09937266677487425,-0.22821273391002495,15.93195766376499,0.22192956369420658
13,14,1.1,2,8,0.049999999999999996,0.4,0.021088058881344397,1.2720763328158969e-16,0.011714426633919115,6.853742392008754e-22,0.39984063745019927,0.8785657370517928,0.639203187250996,1.0,28.905,0.45125583943671393,0.1775937347833145,-0.35617821546914785,17.711817382753242,0.218493065007202
14,15,1.1,2,8,0.049999999999999996,0.5,0.0006980814087273975,1.2512110204073384e-10,0.008019473297339982,7.805033449227132e-16,0.4876494023904383,0.6985657370517927,0.5931075697211154,1.0,29.155,0.4885626434172585,0.18777876968024682,-0.30295135164866216,18.125768259580063,0.2546524462304964
15,16,1.1,2,20,0.01,0.1,0.0008910725017187136,4.050347546412899e-13,6.065246697861755e-05,1.8942155078106272e-16,0.30864297910399213,0.6850963492966907,0.4968696642003414,1.0,17.933673469387756,0.48985995308419583,-0.26937963953638583,-0.3011004365981239,11.972254863041575,0.20315042265690697
16,17,1.1,2,20,0.01,0.2,4.406744991673179e-05,2.263165498788193e-08,3.829635438299636e-06,4.85937163732527e-10,0.43109195869582884,0.6238718595007723,0.5274819090983005,0.99,17.025510204081634,0.5416361760585763,-0.3063783377334052,-0.22722956921335308,10.16505931424607,0.21817498707929953
17,18,1.1,2,20,0.01,0.30000000000000004,0.002029870804869568,4.260963696835206e-13,0.0001070182922816468,4.220944247558097e-18,0.31734287340434186,0.8075453288885275,0.5624441011464347,0.99,18.147959183673468,0.4788314607900934,-0.26064960962472966,-0.31683515506367754,12.19990991595912,0.19567009177063455
18,19,1.1,2,20,0.01,0.4,5.27255586510636e-05,5.088200273951924e-16,4.634671574970183e-06,3.328092164733717e-14,0.498088454263753,0.8131111915972472,0.6555998229305001,1.0,17.075757575757574,0.5132215402286077,-0.3043312527974109,-0.26776967960767034,10.99618015319104,0.15824109725712548
19,20,1.1,2,20,0.01,0.5,0.002193449825883894,6.502191743756508e-14,9.958270186313422e-05,4.158227533822775e-17,0.4002977987041732,0.772707151193207,0.5865024749486901,0.99,18.116161616161616,0.488895848166685,-0.26194504696371274,-0.3024759572988457,12.729078355162248,0.18123273670359638
20,21,1.1,2,20,0.03,0.1,0.8820309346291414,6.299336215433055e-11,0.4586747527391115,1.723092713736834e-13,0.19767395066199858,0.6514950299810857,0.4245844903215421,1.0,23.303030303030305,0.516695786704118,-0.05063129263746035,-0.26281285607148036,14.834068449918233,0.17856573093062966
21,22,1.1,2,20,0.03,0.2,0.6916575314009261,7.754120001960992e-12,0.7609222971912484,3.1014769998255607e-12,0.2829490120326773,0.7121010905871462,0.49752505130991176,0.99,24.035353535353536,0.5235061194446183,-0.0207963419292748,-0.25309632678797894,14.883767261863369,0.20979959891752223
22,23,1.1,2,20,0.03,0.30000000000000004,0.8680527557266415,6.64540082284943e-10,0.4324095875451087,8.569419320227409e-14,0.1284961165439253,0.590888969375025,0.35969254295947517,0.99,23.242424242424242,0.5131476732548402,-0.05310039200641371,-0.26787506808735895,13.84936340956946,0.18840273149527645
23,24,1.1,2,20,0.03,0.4,0.621530284717077,3.413603357940542e-14,0.6552653356986244,6.105388297464635e-16,0.2520318725099602,0.6585657370517927,0.4552988047808764,1.0,23.795,0.49669541940108336,-0.03058837850998202,-0.2913480484013696,15.493885084122704,0.19435409620608304
24,25,1.1,2,20,0.03,0.5,0.9675688442905657,9.339819013555715e-09,0.382244271914697,2.4108761857752484e-11,0.10117107328262702,0.6312930097790656,0.36623204153084626,1.0,23.09090909090909,0.5321540225060438,-0.059273140428796965,-0.24075807452645312,14.13309098497973,0.20207715491104974
25,26,1.1,2,20,0.049999999999999996,0.1,0.12606454579659201,1.0049311892517907e-05,0.04663859796244605,1.129311420961642e-08,0.24938629321099443,0.46967684816290384,0.35953157068694913,0.99,27.934343434343436,0.5564996700444802,0.13804905080672014,-0.206023325690137,16.12179753879985,0.21099107805767162
26,27,1.1,2,20,0.049999999999999996,0.2,0.0006080079166001059,4.671576770844769e-13,0.0018986179502930298,4.465499137649604e-18,0.4397609561752988,0.7785657370517928,0.6091633466135458,1.0,29.85,0.47678860156167197,0.21609316669371867,-0.319749770585616,16.522635988243525,0.22343339307565846
27,28,1.1,2,20,0.049999999999999996,0.30000000000000004,0.002412644493350903,1.00607647232083e-11,0.04134431674516564,1.863933147403127e-15,0.42398406374501996,0.7385657370517927,0.5812749003984063,1.0,27.935,0.500593182111127,0.138075799383217,-0.2857869801018644,14.192366786410222,0.1924247624646369
28,29,1.1,2,20,0.049999999999999996,0.4,0.005850451464516895,6.662582347861631e-11,0.1380228486509687,3.043854686100808e-15,0.316285876900561,0.6850963492966906,0.5006911130986258,0.99,27.056122448979593,0.4982636690441914,0.10227020527412406,-0.2891105742335538,15.227841488312436,0.2089449888573047
29,30,1.1,2,20,0.049999999999999996,0.5,0.014758381243272157,2.694773276828517e-10,0.05285700780117266,4.070738847574541e-16,0.47455538670062025,0.6575348092167412,0.5660450979586807,0.98,27.97938144329897,0.4867863328916558,0.13988390557832198,-0.30548567322974585,18.90765915905826,0.2351071604662937
30,31,1.1,2,40,0.01,0.1,0.0010770975110890764,0.0310632088599694,8.091000196737351e-05,0.005709446182308908,0.36374501992031866,0.21856573705179275,0.2911553784860557,1.0,18.18,0.6321920903996971,-0.25934426229508195,-0.09803042035868229,10.654698494091702,0.20750753308417721
31,32,1.1,2,40,0.01,0.2,0.0007735428817355716,1.5452535397509703e-05,0.00016816353751519507,4.99490756866639e-07,0.5199819279582699,0.5132049123095247,0.5165934201338973,0.99,18.314432989690722,0.5730857589543671,-0.2538674435298861,-0.1823593984295384,12.045728932000818,0.2106695330198686
32,33,1.1,2,40,0.01,0.30000000000000004,0.022568422793065316,0.0001725283912609794,9.305690104692011e-05,1.4412786370427404e-08,0.32005312084993354,0.4210657370517928,0.37055942895086313,0.98,18.078125,0.5532365466677186,-0.26349466401558186,-0.21067893284680766,11.370495473712143,0.23512558146870557
