,Sim,kcc2_S_change,kcc2_D_change,trpc3_change,tonic_CL_S_change,tonic_CL_D_change,stn_change,noise_change,KS_FR_pval,KS_FR_statistic,KS_CV_pval,KS_CV_statistic,Ttest_FR_pval,Ttest_CV_pval,Rel. Error FR,Rel. Error CV,Avg. Error,Percent Firing,Avg. FR,Avg. CV,Avg. FR Rel. Error,Avg. CV Rel. Error,STD FR,STD CV
0,1,0.33,0.33,0.33,0.33,0.33,1.0,1.0,0.38616578290098436,0.09912088465704426,0.011359188611627505,0.17773747449557922,0.2580664132154522,0.09284531611704523,0.28242525000629737,0.3232827023350714,0.3028539761706844,1.0,21.41919191919192,0.8332087165373627,-0.09076420265749638,0.05621942087146956,12.386802008326042,0.26156237550001044
1,2,0.33,0.33,0.33,0.33,0.33,1.0,1.5,0.13103810053890366,0.12851709111060733,0.0002691886585997047,0.23360789944331092,0.8023916587233351,2.5333092600953347e-05,0.42383939142043886,0.4143177410010327,0.4190785662107358,1.0,23.085858585858585,0.90350385954475,-0.020014895153835508,0.14532926065554522,12.059624683013713,0.2858794786992297
2,3,0.33,0.33,0.33,0.33,0.33,1.0,2.0,0.008970683088130364,0.181072319201995,7.193698423198766e-07,0.300573566084788,0.44017617915572205,6.136803003073415e-09,0.47192019950124686,0.555860349127182,0.5138902743142144,1.0,25.015,0.9514535126901958,0.061876356322447534,0.20611277608339856,12.801651260677273,0.30844124803346745
3,4,0.33,0.33,0.33,0.33,0.33,1.25,1.0,0.20796671648343568,0.11633416458852867,0.4897969583917179,0.09094763092269327,0.7576317810940534,0.763737373871189,0.3231920199501248,0.19082294264339147,0.25700748129675816,1.0,24.145,0.7968464888184242,0.02494521780553647,0.0101247385420493,13.733953363835194,0.27410306942043505
4,5,0.33,0.33,0.33,0.33,0.33,1.25,1.5,0.008495812440518903,0.18144638403990024,0.022222209777526526,0.16553615960099752,0.23919072056141458,0.03420928063144971,0.4519201995012469,0.38603491271820434,0.41897755610972565,1.0,25.79,0.8449340229517668,0.09477478431164983,0.07108303919993557,13.249373570097568,0.2682440544066857
5,6,0.33,0.33,0.33,0.33,0.33,1.25,2.0,0.0008781282733736543,0.2175369656666415,1.6424016871868313e-05,0.26766417290108063,0.08447494723756784,5.03084998874842e-07,0.54505151263256,0.4639411572079899,0.5044963349202749,1.0,26.833333333333332,0.9234333038743752,0.13906385080894157,0.17059287795854902,12.783946688299858,0.26513175099374037
6,7,0.33,0.33,0.33,0.33,0.33,1.5,1.0,0.012984507858523698,0.1741147132169576,0.5751362008911524,0.08473815461346633,0.11068168360553535,0.07428326301583654,0.3871820448877806,0.20254364089775553,0.29486284289276804,1.0,26.615,0.7427737510781938,0.129795691525962,-0.05842072264595789,14.29000612316174,0.24205352710195585
7,8,0.33,0.33,0.33,0.33,0.33,1.5,1.5,0.00015679447583730053,0.23890274314214463,0.01104813549437966,0.17802992518703242,0.023214244787991865,0.07697984265243307,0.46718204488778065,0.39082294264339135,0.42900249376558597,1.0,27.89,0.8358941388427884,0.1839189117662627,0.059623604164245815,13.713785035503511,0.2734553365234952
8,9,0.33,0.33,0.33,0.33,0.33,1.5,2.0,5.891492404045178e-06,0.2790246605707952,8.790603697192766e-05,0.2478148064182977,0.005999577297217925,2.379190276240637e-05,0.6460616136426611,0.4537141993501095,0.5498879064963853,1.0,28.792929292929294,0.9003410716318108,0.22224788508597337,0.14131994348034,12.91268464543978,0.2530947419944986
9,10,0.33,0.33,0.33,0.33,0.66,1.0,1.0,0.29964126646424916,0.10723192019950124,0.0699661566540192,0.1433915211970075,0.3087278248968606,0.18580299215795187,0.33543691790930835,0.37884879637640595,0.35714285714285715,1.0,21.627551020408163,0.8238231232751616,-0.08191944538361577,0.044321746635493535,12.199722149832398,0.2595085390615284
