,Sim,kcc2_S_change,kcc2_D_change,trpc3_change,tonic_CL_S_change,tonic_CL_D_change,stn_change,noise_change,KS_FR_pval,KS_FR_statistic,KS_CV_pval,KS_CV_statistic,Ttest_FR_pval,Ttest_CV_pval,Rel. Error FR,Rel. Error CV,Avg. Error,Percent Firing,Avg. FR,Avg. CV,Avg. FR Rel. Error,Avg. CV Rel. Error,STD FR,STD CV
0,1,0.33,0.33,0.33,0.33,0.33,1.0,1.0,0.06934518884386774,0.14204488778054863,0.5361932443535504,0.08783042394014963,0.03694701227357837,0.9581608884781663,0.36783042394014975,0.21685785536159602,0.2923441396508729,1.0,19.675,0.7874690206250935,-0.1648044249192822,-0.0017626359270538146,10.83913626632676,0.27152147224793804
1,2,0.33,0.33,0.33,0.33,0.33,1.0,1.5,0.061657231134848195,0.1445635910224439,0.0006725223160828397,0.22082294264339153,0.1584081982936552,0.007913301698378943,0.42783042394014964,0.4868827930174563,0.457356608478803,1.0,20.935,0.8611295199702966,-0.1113179484465146,0.091613307477404,10.880637619183904,0.2946475248422103
2,3,0.33,0.33,0.33,0.33,0.33,1.0,2.0,0.07781116581833414,0.13960099750623442,1.1828148190840788e-06,0.2955361596009975,0.49487534333767,3.5431701520198544e-06,0.3678304239401496,0.5758603491271821,0.4718453865336658,1.0,22.285,0.9205718066889319,-0.05401100936854915,0.1669654928387743,11.297843820835903,0.329434835781569
3,4,0.33,0.33,0.33,0.33,0.33,1.25,1.0,0.09594467676830756,0.13577168190634525,0.5877593106996767,0.08443537620594978,0.4286411734808564,0.4975554279646843,0.4385500894229073,0.18186856092093,0.3102093251719187,0.99,22.065656565656564,0.7710113691139374,-0.06332204701971285,-0.022625225099497086,12.058704568984714,0.2596873905153667
4,5,0.33,0.33,0.33,0.33,0.33,1.25,1.5,0.09838040891443971,0.13423940149625935,0.00799646911053551,0.18334164588528679,0.7822847123469859,0.026340647288674482,0.3831920199501247,0.29725685785536166,0.3402244389027432,1.0,23.04,0.8477332816689621,-0.021961573069390773,0.07463152754680812,11.843073925294902,0.26901612653243573
5,6,0.33,0.33,0.33,0.33,0.33,1.25,2.0,0.0851883666246444,0.13825436408977557,1.2336138602896479e-05,0.27044887780548627,0.6083801675298695,2.1359226454382434e-05,0.4309226932668329,0.555860349127182,0.49339152119700747,1.0,24.52,0.9057089773046049,0.04086381199386019,0.14812458451262933,12.241511344601204,0.29930833281683605
6,7,0.33,0.33,0.33,0.33,0.33,1.5,1.0,0.09594467676830756,0.13577168190634525,0.11629740520621877,0.1313635104158795,0.7515003029062733,0.05344769981144211,0.3797576765157813,0.21955212977656863,0.29965490314617493,0.99,24.161616161616163,0.7394566390776829,0.02565056696216394,-0.06262566919369159,13.486773970653484,0.22682601669226296
7,8,0.33,0.33,0.33,0.33,0.33,1.5,1.5,0.004733326483933013,0.1922466560870551,0.31181040140714883,0.10567016801430766,0.36178781427260387,0.4392912852012776,0.3797576765157813,0.2587470717146528,0.319252374115217,1.0,25.28787878787879,0.8088912942586084,0.07345994748736515,0.025393370727524477,12.832859280715306,0.2426104769216394
8,9,0.33,0.33,0.33,0.33,0.33,1.5,2.0,0.003869694843630294,0.1940648379052369,0.00014919831044885533,0.2407730673316708,0.13623245613716997,0.00010078058857366875,0.5221945137157106,0.45586034912718193,0.4890274314214462,1.0,26.37,0.8932040515403529,0.11939554332292393,0.13227267947778001,12.670954975849295,0.27635833710253416
9,10,0.33,0.33,0.33,0.33,0.66,1.0,1.0,0.06934518884386774,0.14204488778054863,0.3644620482856831,0.10074812967581047,0.0496753720208989,0.5361197251722818,0.3878304239401496,0.2360099750623441,0.31192019950124683,1.0,19.905,0.7724722266941992,-0.15504102048377696,-0.020773364795140026,10.870992365005138,0.27063895532472787
10,11,0.33,0.33,0.33,0.33,0.66,1.0,1.5,0.0693316659131972,0.14211970074812968,0.02167763720656823,0.1658354114713217,0.2024653316790362,0.0494846042225923,0.3678304239401496,0.39810473815461356,0.3829675810473816,1.0,21.185,0.8415359846454022,-0.10070555232096545,0.06677550618832373,11.043924800540793,0.2814860519052835
11,12,0.33,0.33,0.33,0.33,0.66,1.0,2.0,0.12093692496347026,0.12962593516209475,3.1018600060135367e-06,0.2855112219451372,0.6521742087938665,1.6920234035345656e-05,0.3878304239401496,0.5260349127182045,0.456932668329177,1.0,22.715,0.9084022676795865,-0.03575768803260463,0.15153874178636,11.623092316591139,0.30955934084234804
12,13,0.33,0.33,0.33,0.33,0.66,1.25,1.0,0.2020098037650708,0.1176855840197486,0.8543795843294913,0.06584548729187133,0.5446732411791002,0.21360177240422687,0.3797576765157813,0.15098617093629563,0.26537192372603846,0.99,22.414141414141415,0.756602418286715,-0.048529009996219986,-0.040890772970072986,12.236937047449185,0.24355725001697295
