,Sim,kcc2_S_change,kcc2_D_change,trpc3_change,tonic_CL_S_change,tonic_CL_D_change,stn_change,noise_change,KS_FR_pval,KS_FR_statistic,KS_CV_pval,KS_CV_statistic,Ttest_FR_pval,Ttest_CV_pval,Rel. Error FR,Rel. Error CV,Avg. Error,Percent Firing,Avg. FR,Avg. CV,Avg. FR Rel. Error,Avg. CV Rel. Error,STD FR,STD CV
0,1,0.33,0.33,0.33,0.33,0.33,1.0,1.0,0.041242555249574604,0.15373183203607144,1.6981986395640267e-08,0.33638126904959825,0.010925989059724783,4.002669542892411e-08,0.28197183808156384,0.4987027381042344,0.39033728809289914,1.0,18.742424242424242,0.6476119954537296,-0.20439187834519437,-0.17905279528255844,12.16497780647953,0.2178655481191781
1,2,0.33,0.33,0.33,0.33,0.33,1.0,1.5,0.04229383560415074,0.15322804100858964,0.10277126818327327,0.13423511927252577,0.03264972979452584,0.04783122525952985,0.3425778986876244,0.1871079876067407,0.26484294314718254,1.0,19.54040404040404,0.7370029864157781,-0.1705179674798051,-0.0657360490326675,11.547372075799471,0.25349984400024556
2,3,0.33,0.33,0.33,0.33,0.33,1.0,2.0,0.023759188030233202,0.1657454302388359,0.3253297183937611,0.1052780420083811,0.0770736483240571,0.8156552921932156,0.3936036198164383,0.3007944057382318,0.34719901277733506,1.0,20.22680412371134,0.7826537420537424,-0.1413805691411372,-0.007866737628130057,10.701435643777948,0.2640588657396089
3,4,0.33,0.33,0.33,0.33,0.33,1.25,1.0,0.2005176651807103,0.11832663239859535,0.00010525464453985045,0.24657743396610515,0.09619451840611074,1.5408664903361846e-06,0.23665326479719073,0.351722733981373,0.29418799938928186,1.0,20.377551020408163,0.6662981171260383,-0.1349814260113615,-0.1553652795145034,13.033328788479995,0.20669269280223243
4,5,0.33,0.33,0.33,0.33,0.33,1.25,1.5,0.15242648303562098,0.1258451808622773,0.020462958304344605,0.16854770290767926,0.257769534510438,0.004756617551424445,0.3111293930123145,0.30408514795485525,0.3076072704835849,1.0,21.396907216494846,0.7154196902725091,-0.09171017902774217,-0.09309617633387869,12.45878527950762,0.23427792990478286
5,6,0.33,0.33,0.33,0.33,0.33,1.25,2.0,0.17055353276327695,0.12301719926986657,0.7259440488099206,0.07584132452374219,0.6832839988703204,0.3822704099191747,0.3936036198164383,0.17338098053834486,0.2834923001773916,1.0,22.778350515463917,0.765999489987135,-0.03306848497316139,-0.028978548058945168,12.544142484891609,0.24486712609002925
6,7,0.33,0.33,0.33,0.33,0.33,1.5,1.0,0.6078314754177978,0.08341391419410657,4.1676102223176236e-10,0.3692554328464553,0.5700337716253898,2.2976330781331785e-13,0.1928851341035167,0.5558043666344343,0.3743447503689755,1.0,22.459183673469386,0.6012494119420823,-0.04661698480270742,-0.2378244573341537,14.393286677282132,0.1915493165265011
7,8,0.33,0.33,0.33,0.33,0.33,1.5,1.5,0.14373661784494624,0.1273105895056174,0.0015798936015216816,0.21076175540530118,0.9549154430838002,2.9741636025442286e-05,0.31112939301231457,0.36666066791783425,0.3388950304650744,1.0,23.448453608247423,0.6818668886028032,-0.004622887110864661,-0.13562948166878855,13.54421635155555,0.21080308224869537
8,9,0.33,0.33,0.33,0.33,0.33,1.5,2.0,0.03065521243634599,0.16088644368460292,0.0995802521528972,0.13607733244209064,0.7573462198987058,0.05665694212620406,0.35236650641437645,0.14772347481810932,0.25004499061624286,1.0,24.149484536082475,0.7396884958704848,0.02513558449892268,-0.06233175526485504,12.971651276830524,0.22721202641173693
9,10,0.33,0.33,0.33,0.33,0.66,1.0,1.0,0.02450009959062811,0.16383284213708155,7.234856239248338e-07,0.30096475981762766,0.016663954812575585,3.237394694848267e-08,0.27325625330612857,0.4987027381042344,0.3859794957051815,1.0,19.03030303030303,0.6478271890490037,-0.19217154341274378,-0.17878000450389225,12.152818640886304,0.20770472553330963
10,11,0.33,0.33,0.33,0.33,0.66,1.0,1.5,0.03552441067755742,0.1573108046211003,0.18371571002393366,0.12066771845895466,0.06002207989881222,0.05957653949054721,0.39844266883810875,0.17838057916433409,0.28841162400122144,1.0,20.005102040816325,0.739817771537154,-0.1507917304433021,-0.06216787859497385,11.604778857717472,0.24213377619572538
11,12,0.33,0.33,0.33,0.33,0.66,1.0,2.0,0.024182184712522495,0.16541121423246008,0.6615547881883626,0.08018613260662776,0.12361611923589114,0.626505432744977,0.3936036198164382,0.17471784456384812,0.28416073219014315,1.0,20.65463917525773,0.7759815945506592,-0.123219148967517,-0.016324704559828075,10.840778499630593,0.2576176005025005
12,13,0.33,0.33,0.33,0.33,0.66,1.25,1.0,0.21838676204084112,0.11606188610107385,3.2237764461588367e-06,0.28670670263117715,0.14822967856494615,3.839575201797359e-09,0.186676166726042,0.5297979540943558,0.3582370604101989,1.0,20.790816326530614,0.6358453592478134,-0.11743848547729038,-0.1939688054398535,13.191471322795712,0.2215984821222166
13,14,0.33,0.33,0.33,0.33,0.66,1.25,1.5,0.26409677077357047,0.11084533564049061,0.0017230086326939025,0.20868746501094204,0.4692330957558155,8.067713750915e-06,0.3168100157768844,0.37213089724667914,0.34447045651178176,1.0,22.1734693877551,0.6728956680011333,-0.05874543751762069,-0.14700187521237082,13.20252411720537,0.2306003790949973
14,15,0.33,0.33,0.33,0.33,0.66,1.25,2.0,0.11658707538581274,0.1328969243557772,0.14153616632257368,0.1282470906068163,0.6292156225456352,0.27740104718805414,0.43033042394014964,0.2622090606816293,0.3462697423108895,1.0,22.635416666666668,0.7600375139062829,-0.039135967465904385,-0.03653626414902247,11.992071852953053,0.2557755727441321
