,Sim,kcc2_S_change,kcc2_D_change,trpc3_change,tonic_CL_S_change,tonic_CL_D_change,stn_change,noise_change,KS_FR_pval,KS_FR_statistic,KS_CV_pval,KS_CV_statistic,Ttest_FR_pval,Ttest_CV_pval,Rel. Error FR,Rel. Error CV,Avg. Error,Percent Firing,Avg. FR,Avg. CV,Avg. FR Rel. Error,Avg. CV Rel. Error,STD FR,STD CV
0,1,0.33,0.33,0.33,0.33,0.33,1.0,1.0,0.3176759593263719,0.1043640897755611,0.13241055710043248,0.12812967581047383,0.09824467307561054,0.15280166042850446,0.22783042394014966,0.18678304239401497,0.2073067331670823,1.0,20.44,0.7508928257873153,-0.1323304927751018,-0.04812855428876811,12.503255576048984,0.2724491877341979
1,2,0.33,0.33,0.33,0.33,0.33,1.0,1.5,0.352368893339965,0.10144638403990025,0.0019768171410739217,0.2055361596009975,0.41128944184569927,0.015886438468869567,0.31655860349127185,0.3660349127182045,0.34129675810473814,1.0,22.01,0.855080466440173,-0.06568464510665314,0.08394520740884068,12.49339425456509,0.30422506535577726
2,3,0.33,0.33,0.33,0.33,0.33,1.0,2.0,0.051011727862144404,0.1487281795511222,3.1047496777239237e-06,0.2854862842892768,0.9230066399731114,1.1132543014169182e-05,0.4519201995012469,0.576708229426434,0.5143142144638404,1.0,23.375,0.9113726652692233,-0.007740962261154882,0.15530417481606057,12.742129923996224,0.31250283288379327
3,4,0.33,0.33,0.33,0.33,0.33,1.25,1.0,0.6264421344338763,0.08144638403990025,0.12880314847645272,0.1285286783042394,0.6455213809803753,0.009799351077515835,0.18783042394014962,0.18164588528678305,0.18473815461346632,1.0,22.68,0.7219758079161458,-0.03724342349018152,-0.08478529498651981,13.895956246332961,0.2433200028168839
4,5,0.33,0.33,0.33,0.33,0.33,1.25,1.5,0.030789516668292896,0.1587281795511222,0.14856117192822985,0.1253366583541147,0.7750141663396966,0.4048836624222314,0.45192019950124684,0.23600997506234417,0.34396508728179553,1.0,24.1,0.8106201472365728,0.0230349865029377,0.027584956166940157,13.4139852392941,0.2560722774895935
5,6,0.33,0.33,0.33,0.33,0.33,1.25,2.0,0.002557710111595539,0.201072319201995,0.0004023080273417809,0.22793017456359102,0.3150737181103863,0.0012606609705695614,0.451920199501247,0.48603491271820437,0.4689775561097257,1.0,25.465,0.8760044367766553,0.08097866934843596,0.1104695384587789,13.381751566966113,0.28597032861911237
6,7,0.33,0.33,0.33,0.33,0.33,1.5,1.0,0.06836549901955301,0.14325297866445,0.15585218113759897,0.12428524647976019,0.41853083957138226,0.0041626787057916425,0.35582760271039576,0.22433814453764572,0.29008287362402074,1.0,25.12121212121212,0.7155060758734846,0.066385016736999,-0.09298666937887086,14.80719367028567,0.22503952721047366
7,8,0.33,0.33,0.33,0.33,0.33,1.5,1.5,0.015592427572887185,0.17124688279301745,0.053861808505321594,0.14815461346633416,0.19201278780965006,0.4082887927143082,0.41192019950124686,0.301645885286783,0.3567830423940149,1.0,26.05,0.810634148856449,0.105811676282221,0.027602705360561596,13.995981566149622,0.2644042236819534
8,9,0.33,0.33,0.33,0.33,0.33,1.5,2.0,0.0001383822977895962,0.241072319201995,0.005171658729628008,0.1906483790523691,0.049742973598528216,0.0031805267173142214,0.5119201995012469,0.3458354114713217,0.4288778054862843,1.0,27.305,0.8666918952246223,0.15908590483247767,0.09866446843285977,13.848807710413196,0.2623198541424354
9,10,0.33,0.33,0.33,0.33,0.66,1.0,1.0,0.3167539446443638,0.10443890274314215,0.25671487711368074,0.11092269326683292,0.1618740781572076,0.04427642202671136,0.2678304239401496,0.20164588528678307,0.23473815461346634,1.0,20.92,0.7356933400049408,-0.11195469221404741,-0.06739622606411955,12.550442223284405,0.26655820488863974
10,11,0.33,0.33,0.33,0.33,0.66,1.0,1.5,0.16980464875563622,0.12144638403990025,0.012770614343709075,0.17551122194513716,0.521369089549462,0.18951854716079056,0.3119201995012469,0.4268827930174563,0.3694014962593516,1.0,22.35,0.824435339248168,-0.05125178637590632,0.045097823970767205,12.482688011802585,0.29375517186486283
11,12,0.33,0.33,0.33,0.33,0.66,1.0,2.0,0.01597717111897867,0.171072319201995,3.6165798075215414e-05,0.25815461346633417,0.8977884875359758,0.0001284674817942544,0.39192019950124685,0.44603491271820445,0.41897755610972565,1.0,23.8,0.892487070475632,0.010300111152278696,0.13136379637331322,12.865263308615178,0.2852116317135115
12,13,0.33,0.33,0.33,0.33,0.66,1.25,1.0,0.3458319096056838,0.10184538653366583,0.009355008871935692,0.1807730673316708,0.8345333049600403,0.002055930881862726,0.3231920199501247,0.28164588528678297,0.30241895261845386,1.0,23.16,0.7084036826871746,-0.016867622929127142,-0.1019900384857391,13.622753025728683,0.2505019389408018
13,14,0.33,0.33,0.33,0.33,0.66,1.25,1.5,0.008729427012073878,0.18124688279301746,0.1749024576412538,0.12102244389027432,0.6643624421031991,0.49729088107259833,0.47192019950124703,0.28219451371571064,0.37705735660847883,1.0,24.38,0.8064968155782395,0.03492087016355264,0.02235800295607496,13.260867241624887,0.2504239594159624
14,15,0.33,0.33,0.33,0.33,0.66,1.25,2.0,0.0004419212818170344,0.22605985037406484,0.0002266574494475799,0.2355361596009975,0.22684050365629488,0.0016065576662264967,0.5319201995012468,0.48603491271820437,0.5089775561097256,1.0,25.85,0.8738312662756461,0.09732175938178173,0.10771471263606086,13.254716141811562,0.282878318274073
15,16,0.33,0.33,0.33,0.33,0.66,1.5,1.0,0.06184323077616146,0.1443640897755611,0.0007580982664444375,0.21860349127182044,0.39135505958719063,0.00023189560885742937,0.3631920199501247,0.3027431421446384,0.33296758104738156,1.0,25.205,0.6931351542292603,0.06994177737786479,-0.12134523240689463,14.664769858405553,0.24400698708142565
16,17,0.33,0.33,0.33,0.33,0.66,1.5,1.5,0.0012983506453547304,0.211072319201995,0.5298187827686075,0.08820448877805487,0.13077290413513346,0.8961646842684949,0.4519201995012469,0.136857855361596,0.2943890274314215,1.0,26.45,0.785448444888234,0.12279151008309958,-0.004324024559042554,14.16730390723655,0.2568932935739225
17,18,0.33,0.33,0.33,0.33,0.66,1.5,2.0,4.036965492127891e-05,0.2560598503740648,0.009142744080652493,0.18094763092269325,0.03161118109721756,0.042413343551567485,0.5271820448877805,0.3260349127182044,0.42660847880299246,1.0,27.665,0.8425783260917795,0.17436775525326842,0.0680968333143987,13.87462702201396,0.26802230418136225
18,19,0.33,0.33,0.33,0.33,1.0,1.0,1.0,0.2908636736386008,0.10690773067331671,0.09639170779344423,0.13556109725685786,0.19013514251889285,0.01879775612934417,0.2678304239401496,0.2824438902743142,0.2751371571072319,1.0,21.09,0.7269236623338426,-0.10473826284867407,-0.07851313313332373,12.430281573641041,0.2629944117645786
19,20,0.33,0.33,0.33,0.33,1.0,1.0,1.5,0.16980464875563622,0.12144638403990025,0.028323990380294255,0.16082294264339153,0.5787995510462862,0.19044431332264863,0.37655860349127185,0.3060349127182044,0.34129675810473814,1.0,22.515,0.8238971466183405,-0.044247604933043916,0.0444155825389251,12.17178191556191,0.28051751499128247
20,21,0.33,0.33,0.33,0.33,1.0,1.0,2.0,0.027525255003365258,0.16107231920199502,0.00022748078584017284,0.2354364089775561,0.839224991375589,0.0009006512966844948,0.4519201995012469,0.42603491271820443,0.43897755610972566,1.0,23.94,0.8798541328327067,0.016243052982586242,0.11534961671306287,12.691981720755827,0.29980798807526826
21,22,0.33,0.33,0.33,0.33,1.0,1.25,1.0,0.2908636736386008,0.10690773067331671,0.016915961489894042,0.17052369077306734,0.8676084872965992,0.000727108397467364,0.3278304239401496,0.3110224438902743,0.31942643391521197,1.0,23.24,0.7000261073376578,-0.013471656168951487,-0.11260989592163634,13.711032054517268,0.2569666924329284
22,23,0.33,0.33,0.33,0.33,1.0,1.25,1.5,0.0117795788250046,0.17620947630922693,0.21557584368942526,0.11576059850374065,0.6001453093470284,0.9793804374128401,0.47192019950124703,0.21685785536159602,0.3443890274314215,1.0,24.55,0.7895381191870114,0.042137299528926135,0.0008602628033832749,13.126023769596031,0.2617445112159282
23,24,0.33,0.33,0.33,0.33,1.0,1.25,2.0,0.0006370465512185897,0.22107231920199502,0.0016547697176226644,0.20815461346633415,0.19996580358470298,0.022350387015754855,0.5119201995012469,0.46603491271820435,0.4889775561097256,1.0,25.99,0.8518341040563914,0.10326470121208911,0.07982994681580896,13.30281549146646,0.3083473505296812
