,Sim,kcc2_S_change,kcc2_D_change,trpc3_change,tonic_CL_S_change,tonic_CL_D_change,stn_change,noise_change,KS_FR_pval,KS_FR_statistic,KS_CV_pval,KS_CV_statistic,Ttest_FR_pval,Ttest_CV_pval,Rel. Error FR,Rel. Error CV,Avg. Error,Percent Firing,Avg. FR,Avg. CV,Avg. FR Rel. Error,Avg. CV Rel. Error,STD FR,STD CV
0,1,0.33,0.33,0.33,0.33,0.33,1.0,1.0,0.02267113166660124,0.1659371978217721,0.306549730380375,0.10662120209679882,0.052907066352917594,0.9643280749933624,0.5208916484299455,0.3112626596773372,0.4160771540536413,0.99,19.95408163265306,0.7900537012490791,-0.15295752557096515,0.001513841884111055,9.674046579266914,0.27147895188253796
1,2,0.33,0.33,0.33,0.33,0.33,1.0,1.5,0.06933368743417284,0.14209476309226932,0.03773353549654689,0.15531172069825436,0.3016566507399171,0.05832773267770343,0.3878304239401496,0.4068827930174563,0.39735660847880294,1.0,21.64,0.8409363669278695,-0.08139099137246593,0.066015399067759,10.73873363111312,0.3069894843345997
2,3,0.33,0.33,0.33,0.33,0.33,1.0,2.0,0.020683046687915138,0.16703191516159097,8.919088321887407e-06,0.274490541323459,0.9239792048707025,3.646680404490706e-05,0.5280737550064233,0.60041814655281,0.5642459507796167,0.99,23.37878787878788,0.9053248125972212,-0.007580168380464739,0.1476375970187415,11.243873957007219,0.32158271868567734
3,4,0.33,0.33,0.33,0.33,0.33,1.25,1.0,0.021578939078141738,0.166200659966246,0.006984395854211759,0.18597445779490668,0.7068390268547862,0.016611951058714356,0.5243960805058062,0.30832010881886185,0.41635809466233403,0.99,22.853535353535353,0.7256153525258153,-0.029876919836163984,-0.08017161581638758,11.235372651246887,0.26062681587413516
4,5,0.33,0.33,0.33,0.33,0.33,1.25,1.5,0.012336988662665704,0.17627648051588202,0.07884465767376295,0.1402050429481851,0.7982040295962174,0.1479278658499424,0.5211718179299227,0.2367817829164463,0.3789768004231845,0.99,24.035353535353536,0.8279301777713398,0.02029077093915932,0.049528066055036464,11.121744223456249,0.28577923628584595
5,6,0.33,0.33,0.33,0.33,0.33,1.25,2.0,0.002557710111595539,0.201072319201995,0.0019792809930038874,0.20551122194513716,0.3884955111279902,0.0033047612655610972,0.5365586034912718,0.40603491271820447,0.47129675810473814,1.0,25.17,0.8702719869110269,0.06845604192028805,0.10320278193418218,11.670308479213393,0.31174792934984064
6,7,0.33,0.33,0.33,0.33,0.33,1.5,1.0,0.005395915750133459,0.19013073377163153,0.0034443105799392072,0.19730975591324718,0.4710754386802418,0.0004180560524293275,0.5248494924305398,0.3586992115670419,0.44177435199879084,0.99,24.914141414141415,0.697917148192088,0.05759495125927147,-0.11528332403534161,11.934171378233703,0.23043457940053738
7,8,0.33,0.33,0.33,0.33,0.33,1.5,1.5,0.0005881228233157477,0.2215211970074813,0.33472141970860647,0.10331670822942643,0.2560153735639954,0.9597438917899872,0.5165586034912719,0.21306733167082292,0.3648129675810474,1.0,25.685,0.7902213976011667,0.09031757793891917,0.00172642264613223,11.83441063171293,0.2896692318643325
8,9,0.33,0.33,0.33,0.33,0.33,1.5,2.0,0.00018236703972973088,0.23862062016675484,0.027400472145491742,0.16176729892440617,0.07403845522634991,0.07619899553160188,0.6056575732386206,0.3133076399909317,0.45948260661477613,1.0,26.92929292929293,0.8372550758690527,0.1431372957864252,0.061348799891550634,12.092866688778814,0.2960125352325531
9,10,0.33,0.33,0.33,0.33,0.66,1.0,1.0,0.03803252356625686,0.15596213547763246,0.24332404904498423,0.11318642170084992,0.09707743506722921,0.30219206971509366,0.5004834851646395,0.23095322917196803,0.36571835716830375,0.99,20.464285714285715,0.7615799468416866,-0.13129957429433417,-0.034580994611594265,9.94840003544822,0.26047145263132504
10,11,0.33,0.33,0.33,0.33,0.66,1.0,1.5,0.08457238465963275,0.1386181012116174,0.007362330389712461,0.18509282349681352,0.5177270858473144,0.06989359501373472,0.504194060303786,0.3781959243305876,0.4411949923171868,0.99,22.353535353535353,0.8386829802405237,-0.051101712087262274,0.06315888696620657,10.51243912658543,0.30300476937429194
11,12,0.33,0.33,0.33,0.33,0.66,1.0,2.0,0.02769351698635869,0.1610224438902743,8.404048952192529e-05,0.24802992518703243,0.9861578612213371,0.0036159435091645477,0.5565586034912718,0.5260349127182045,0.5412967581047381,1.0,23.525,0.8704288928352284,-0.001373524585825455,0.10340168417932445,11.388234059765368,0.32296933313337883
12,13,0.33,0.33,0.33,0.33,0.66,1.25,1.0,0.022421719257107064,0.1643640897755611,0.028323990380294255,0.16082294264339153,0.7019823853302535,0.009470943683830672,0.5478304239401496,0.2910224438902742,0.4194264339152119,1.0,22.845,0.7207391483737615,-0.03023924204731912,-0.08635295000470124,11.159232724520086,0.25810426965415273
13,14,0.33,0.33,0.33,0.33,0.66,1.25,1.5,0.008495812440518903,0.18144638403990024,0.13310331196910813,0.1280299251870324,0.7303210257634976,0.5953933905679009,0.5165586034912718,0.3468827930174563,0.43172069825436404,1.0,24.2,0.8032415281142045,0.02727994495315727,0.018231428459444556,11.339532618234315,0.29327193282702047
14,15,0.33,0.33,0.33,0.33,0.66,1.25,2.0,0.001767286680551128,0.20743595556563138,0.0024902119565599888,0.20229728708531702,0.2531249642298588,0.0025790269666859772,0.5482757752084436,0.3739137005969924,0.46109473790271804,0.99,25.7020202020202,0.8720018695077643,0.0910400784428202,0.10539567257279041,11.514356254658262,0.30367089498547434
15,16,0.33,0.33,0.33,0.33,0.66,1.5,1.0,0.002920518792165762,0.20059545015013486,0.007823301882218634,0.18484401241793474,0.31646082033744183,0.0004185109780930403,0.5380426484808388,0.30530815817598855,0.4216754033284137,0.99,25.45408163265306,0.6972700257217965,0.08051518919111607,-0.11610365069208223,12.04711980454967,0.23397406963499376
16,17,0.33,0.33,0.33,0.33,0.66,1.5,1.5,0.00020603372693100652,0.23605985037406485,0.26050654748664487,0.11064837905236907,0.15507492148084637,0.8732284176928664,0.5319201995012469,0.2776558603491271,0.40478802992518703,1.0,26.225,0.7846353490181751,0.11324035357010544,-0.0053547478723506015,11.98214817968798,0.2703115405638309
17,18,0.33,0.33,0.33,0.33,0.66,1.5,2.0,5.642846878905936e-05,0.2514463840399003,0.01925095431516557,0.16815461346633417,0.047359810323017434,0.12611942646253466,0.5719201995012468,0.26603491271820456,0.4189775561097257,1.0,27.285,0.8303806551498137,0.15823691314243377,0.05263442073685802,12.089717738640552,0.2945380893225451
18,19,0.33,0.33,0.33,0.33,1.0,1.0,1.0,0.042584049814627545,0.15369738918011094,0.09912116429356709,0.13563031197516412,0.11712655962653896,0.06872043900082964,0.5004834851646395,0.21054506590666194,0.35551427553565074,0.99,20.637755102040817,0.7399197647657503,-0.12393587086027968,-0.06203858658601785,9.897118889220838,0.27689772432678195
19,20,0.33,0.33,0.33,0.33,1.0,1.0,1.5,0.07038527595536635,0.14321339508371927,0.03714499817875884,0.15652196040510968,0.583158068316112,0.5770912681647531,0.4800753218993333,0.2976741818922082,0.3888747518957707,0.99,22.53061224489796,0.8039691268406349,-0.04358487162397903,0.019153771073250787,10.604873813711693,0.28645203615820636
20,21,0.33,0.33,0.33,0.33,1.0,1.0,2.0,0.004871191424827256,0.19107231920199502,0.00012587589189475207,0.24301745635910224,0.9539687033208402,0.0013718058789746422,0.5165586034912718,0.4860349127182045,0.5012967581047382,1.0,23.665,0.8792045836348531,0.004569417244482091,0.1145262138081633,11.375424167915673,0.3288049430920175
21,22,0.33,0.33,0.33,0.33,1.0,1.25,1.0,0.043793307574468185,0.1515211970074813,0.0008196300436357656,0.21820448877805487,0.819002187412084,0.0003011351708983936,0.4878304239401497,0.40104738154613456,0.44443890274314213,1.0,23.13,0.6933320218275592,-0.01814111046419309,-0.12109567263089073,11.55305587279833,0.2617630148288342
22,23,0.33,0.33,0.33,0.33,1.0,1.25,1.5,0.0015506402042349391,0.20932517191868813,0.2206376454004397,0.11536814529333232,0.5791064146338443,0.6671323904386799,0.5280737550064233,0.3983979445326078,0.46323584976951554,0.99,24.595959595959595,0.8003676281042447,0.04408826528129975,0.014588320863574693,11.295095200764228,0.27741944104478505
23,24,0.33,0.33,0.33,0.33,1.0,1.25,2.0,0.00036230588460356054,0.22860349127182045,0.0169692462473672,0.1704488778054863,0.2290943502187301,0.07467800237440377,0.5919201995012469,0.38603491271820445,0.48897755610972565,1.0,25.81,0.8382307611109582,0.09562377600169374,0.06258563008872016,11.814986246289074,0.3139697384698092
