,Sim,kcc2_S_change,kcc2_D_change,trpc3_change,tonic_CL_S_change,tonic_CL_D_change,stn_change,noise_change,KS_FR_pval,KS_FR_statistic,KS_CV_pval,KS_CV_statistic,Ttest_FR_pval,Ttest_CV_pval,Rel. Error FR,Rel. Error CV,Avg. Error,Percent Firing,Avg. FR,Avg. CV,Avg. FR Rel. Error,Avg. CV Rel. Error,STD FR,STD CV
0,1,0.33,0.33,0.33,0.33,0.33,1.0,1.0,0.40227507041091154,0.09723192019950125,0.07449861940047028,0.14099750623441396,0.40405440256828784,0.033218390019789774,0.2878304239401496,0.256857855361596,0.2723441396508728,1.0,21.985,0.7315593745763544,-0.06674588471920816,-0.07263665920436546,12.559748206074834,0.2846471068462553
1,2,0.33,0.33,0.33,0.33,0.33,1.0,1.5,0.09949031711551014,0.1340648379052369,0.04280088939601955,0.15276807980049875,0.9376049284528457,0.22774078616004206,0.3519201995012469,0.38603491271820445,0.3689775561097257,1.0,23.705,0.8221363649463711,0.006267400624569918,0.04218352259891704,12.698050047152908,0.3109181566145242
2,3,0.33,0.33,0.33,0.33,0.33,1.0,2.0,0.04612229586242065,0.1510224438902743,0.000333849494547646,0.23027431421446384,0.38935848464251244,0.004380662602171699,0.39192019950124696,0.5068827930174564,0.44940149625935166,1.0,25.19,0.8705788469232577,0.06930503361033197,0.10359177390939094,13.274370041549993,0.34490055981961043
3,4,0.33,0.33,0.33,0.33,0.33,1.25,1.0,0.046661884403011514,0.1512380664500365,0.00315231735285373,0.19869518123882213,0.5475877473028399,0.002122862642084672,0.2989495957077004,0.2275120280107811,0.26323081185924074,0.99,24.707070707070706,0.7073558394468744,0.048804885781543794,-0.10331833997667086,13.673503482277283,0.2635421380732738
4,5,0.33,0.33,0.33,0.33,0.33,1.25,1.5,0.02693631919588376,0.16124688279301747,0.19906598305908577,0.11795511221945137,0.2104825514173957,0.6818028353999199,0.411920199501247,0.3916708229426433,0.4017955112219451,1.0,25.945,0.777621189053891,0.10135446990949035,-0.014246267882083727,13.790194886222602,0.3052152957102425
5,6,0.33,0.33,0.33,0.33,0.33,1.25,2.0,0.002557710111595539,0.201072319201995,0.0016784190673338661,0.20785536159600998,0.045785345074913386,0.006275903703338024,0.4519201995012469,0.5060349127182044,0.4789775561097257,1.0,27.37,0.8666328622262636,0.1618451278251205,0.0985896350830625,13.780170535954916,0.3378286462134911
6,7,0.33,0.33,0.33,0.33,0.33,1.5,1.0,0.012737258510622585,0.17574749993702612,0.002814338855309476,0.20043326028363434,0.07355264831426107,0.0012710579746990386,0.42016171691982174,0.30434015970175565,0.3622509383107887,0.99,27.02020202020202,0.702708799481759,0.1469963489229885,-0.10920917352569876,14.786343547839792,0.2712148713023848
7,8,0.33,0.33,0.33,0.33,0.33,1.5,1.5,0.0018533977108233055,0.20600997506234414,0.14608245217447371,0.12571072319201995,0.02361344410675214,0.5226824543509498,0.4319201995012469,0.4068827930174563,0.4194014962593516,1.0,27.91,0.7711649756652519,0.18476790345630661,-0.022430505313864414,14.488854337041284,0.3147174102713034
8,9,0.33,0.33,0.33,0.33,0.33,1.5,2.0,0.0001383822977895962,0.241072319201995,0.008283779674591102,0.1827930174563591,0.0029342699335496644,0.12982967661655287,0.47192019950124686,0.4068827930174563,0.43940149625935154,1.0,29.29,0.8316501519282958,0.24334833006933787,0.05424370197162343,14.517434346329933,0.3333163317576377
9,10,0.33,0.33,0.33,0.33,0.66,1.0,1.0,0.4053398486151197,0.0969077306733167,0.0004713931880902263,0.22576059850374064,0.49182362069350805,0.003317289494765442,0.30783042394014964,0.36623441396508727,0.3370324189526185,1.0,22.26,0.7092799563340475,-0.05507224898110401,-0.10087922768232914,12.744504698104198,0.2896496638684223
10,11,0.33,0.33,0.33,0.33,0.66,1.0,1.5,0.09914123509178432,0.13411471321695762,0.19866206465627065,0.11800498753117207,0.7858582280326338,0.8354643364974725,0.37192019950124694,0.38603491271820445,0.3789775561097257,1.0,24.07,0.7946208475974026,0.021761498967871756,0.0073033980605137355,12.739705648090933,0.316905158972533
11,12,0.33,0.33,0.33,0.33,0.66,1.0,2.0,0.02693631919588376,0.16124688279301747,0.0004851573299176413,0.2252369077306733,0.3052267363834005,0.013246141989314791,0.45192019950124684,0.5668827930174565,0.5094014962593516,1.0,25.505,0.8593730555978979,0.0826766527285238,0.08938672037458753,13.42227532872128,0.33877489070963035
12,13,0.33,0.33,0.33,0.33,0.66,1.25,1.0,0.03661154538170959,0.1560996498652359,0.0019253864566055809,0.20617647799692687,0.4433237824982359,0.0009580738670538319,0.3393536361117409,0.36892616942492246,0.3541399027683317,0.99,25.025252525252526,0.7002606335295181,0.062311571759515516,-0.11231259812142216,13.829841424438673,0.2745324870565574
13,14,0.33,0.33,0.33,0.33,0.66,1.25,1.5,0.01597717111897867,0.171072319201995,0.09692765232757082,0.1354364089775561,0.15365691207384283,0.771287323977884,0.4031920199501247,0.45167082294264327,0.427431421446384,1.0,26.275,0.7808240667454136,0.11536283279521514,-0.010186130783997497,13.660595704433977,0.31350052246605054
14,15,0.33,0.33,0.33,0.33,0.66,1.25,2.0,0.0013692476675026541,0.21079800498753118,0.0027691699124183793,0.2003491271820449,0.028560831643528337,0.2026416656979512,0.45192019950124684,0.46688279301745617,0.4594014962593515,1.0,27.755,0.8250044125382917,0.1781882178584661,0.04581921136026278,14.191281654593428,0.3377012405948812
15,16,0.33,0.33,0.33,0.33,0.66,1.5,1.0,0.012468009779159166,0.17612534320763748,0.0007631255560204872,0.2195017506738205,0.059743837368979556,2.317228287216229e-05,0.4353258268470239,0.429532230030983,0.43242902843900344,0.99,27.207070707070706,0.6756657702334777,0.15492884703703524,-0.14349034716720016,14.943160000922909,0.2677598429967203
16,17,0.33,0.33,0.33,0.33,0.66,1.5,1.5,0.0007580982664444375,0.21860349127182044,0.3675975493649703,0.10054862842892769,0.014997746377580359,0.30889965510591805,0.39192019950124685,0.336857855361596,0.36438902743142143,1.0,28.255,0.7610466016312357,0.1994130101095644,-0.03525709119835118,14.874053751415584,0.3020344249407881
17,18,0.33,0.33,0.33,0.33,0.66,1.5,2.0,4.036965492127891e-05,0.2560598503740648,0.008283779674591102,0.1827930174563591,0.0017054846049428,0.5685057476110088,0.4671820448877805,0.46688279301745633,0.4670324189526184,1.0,29.615,0.8047656272529398,0.25714444503255174,0.020163457106907128,14.657737717669807,0.32211936227074384
18,19,0.33,0.33,0.33,0.33,1.0,1.0,1.0,0.37202419507225126,0.09962593516209477,0.004449907032495858,0.19306733167082293,0.5702804057488313,0.010849180810687486,0.28783042394014957,0.40104738154613456,0.34443890274314204,1.0,22.485,0.7194354605703737,-0.04552109246810986,-0.08800557359031848,12.861464729959804,0.2963505717507022
19,20,0.33,0.33,0.33,0.33,1.0,1.0,1.5,0.09949031711551014,0.1340648379052369,0.05449392775673786,0.14793017456359103,0.756012557956049,0.9596533905839029,0.39192019950124685,0.48603491271820437,0.4389775561097256,1.0,24.145,0.7902745240394132,0.02494521780553647,0.0017937685280510918,12.994671023154067,0.3249712153474709
20,21,0.33,0.33,0.33,0.33,1.0,1.0,2.0,0.016545204096061604,0.17079800498753117,0.0009988768691299732,0.2152369077306733,0.26935756047403814,0.03227255454038143,0.4319201995012468,0.4860349127182045,0.4589775561097257,1.0,25.655,0.850415968707143,0.08904409040385337,0.07803224347021112,13.385009338808846,0.348910275298853
21,22,0.33,0.33,0.33,0.33,1.0,1.25,1.0,0.08673135595015431,0.13808912063276152,0.0015998845178015495,0.2088969495453286,0.4249194681250935,0.001170172410999006,0.3191516159097206,0.34474420010579604,0.3319479080077583,0.99,25.085858585858585,0.7017069834750712,0.06488427385055766,-0.11047912846184123,13.870621595831583,0.275550374302984
