,Sim,kcc2_S_change,kcc2_D_change,trpc3_change,tonic_CL_S_change,tonic_CL_D_change,stn_change,noise_change,KS_FR_pval,KS_FR_statistic,KS_CV_pval,KS_CV_statistic,Ttest_FR_pval,Ttest_CV_pval,Rel. Error FR,Rel. Error CV,Avg. Error,Percent Firing,Avg. FR,Avg. CV,Avg. FR Rel. Error,Avg. CV Rel. Error,STD FR,STD CV
0,1,0.33,0.33,0.33,0.33,0.33,1.0,1.0,0.9774539448215807,0.051109599738028665,0.003409744307673946,0.1974608932214917,0.7625344374001467,0.01207091452983587,0.09244565354291044,0.30690949394191297,0.1996775737424117,1.0,22.964646464646464,0.723731006543891,-0.025160299335919938,-0.08256031240854614,16.258681057315123,0.2413882239469352
1,2,0.33,0.33,0.33,0.33,0.33,1.0,1.5,0.3973735979411103,0.09860552699882946,0.3476462834579201,0.10282966054252125,0.6143800827495521,0.3368010787500024,0.28454374268410604,0.2024530510458548,0.24349839686498043,1.0,24.540816326530614,0.813894175816967,0.041747456405946806,0.0317352878935112,15.363731720999148,0.24497498267735998
2,3,0.33,0.33,0.33,0.33,0.33,1.0,2.0,0.13103810053890366,0.12851709111060733,0.03636926973718825,0.15627597672485452,0.25896392007863167,0.007116098448956971,0.33381193480944105,0.2821229753898083,0.30796745509962464,1.0,25.747474747474747,0.8603632154479606,0.09296960501110191,0.09064189935033037,15.137313209379572,0.26632816618960753
3,4,0.33,0.33,0.33,0.33,0.33,1.25,1.0,0.5338941869184378,0.08811305070656691,0.003942639034708308,0.19519383359782363,0.3043447064474514,8.868399128277862e-05,0.19980352149928204,0.27789113075896105,0.23884732612912155,1.0,25.595959595959595,0.6874974428939626,0.08653784978349634,-0.12849189336161304,17.29638789401376,0.2325338435114972
4,5,0.33,0.33,0.33,0.33,0.33,1.25,1.5,0.07284906278618683,0.14250089063056645,0.7808105059930966,0.07170848389231003,0.0902106462937166,0.5305940475463886,0.3357931701358848,0.18123059697694538,0.2585118835564151,1.0,26.918367346938776,0.7726180532012112,0.14267350935504683,-0.020588507404996507,16.786427625807843,0.2382061334134428
5,6,0.33,0.33,0.33,0.33,0.33,1.25,2.0,0.005662162204134335,0.18860349127182044,0.12880314847645272,0.1285286783042394,0.010017075732547455,0.1619997738038165,0.39216957605985037,0.25725685785536156,0.32471321695760597,1.0,28.63,0.8258600536756744,0.2153316042978881,0.04690386730380105,16.725372940535586,0.26875232297337287
6,7,0.33,0.33,0.33,0.33,0.33,1.5,1.0,0.09798477729423803,0.1353434595329857,1.967767012879038e-06,0.2907378019597471,0.03474422671342206,1.7539692899663774e-08,0.24176931408851607,0.5001133529811833,0.3709413335348497,1.0,27.803030303030305,0.6421419644690033,0.18022708426561718,-0.18598689575962365,18.313738589384034,0.23091784043462296
7,8,0.33,0.33,0.33,0.33,0.33,1.5,1.5,0.009040523262091194,0.1810224438902743,0.5722557443859372,0.08536159600997506,0.003380439442801718,0.24267988087185702,0.36219451371571065,0.1716708229426434,0.26693266832917706,1.0,29.435,0.7585024992050774,0.24950351982215635,-0.038482129940578674,18.24289656277204,0.24989033667766983
8,9,0.33,0.33,0.33,0.33,0.33,1.5,2.0,0.0003060047948791498,0.23102244389027432,0.5226285357783843,0.0885785536159601,0.0004364590860070888,0.591647634709236,0.4221945137157107,0.15725685785536153,0.28972568578553615,1.0,30.57,0.8027453996254139,0.2976837982321495,0.017602509756714336,17.567444321813007,0.24635881577397833
9,10,0.33,0.33,0.33,0.33,0.66,1.0,1.0,0.8235066806349729,0.06855310702834749,0.007797832073328942,0.18489490559315996,0.9437729374773254,0.0018238451036955438,0.122754338643188,0.24968191765484246,0.18621812814901523,1.0,23.418367346938776,0.7072922343009556,-0.005900036402641221,-0.10339896922244503,16.300853533047665,0.24430920286524432
