,Sim,kcc2_S_change,kcc2_D_change,trpc3_change,tonic_CL_S_change,tonic_CL_D_change,stn_change,noise_change,KS_FR_pval,KS_FR_statistic,KS_CV_pval,KS_CV_statistic,Ttest_FR_pval,Ttest_CV_pval,Rel. Error FR,Rel. Error CV,Avg. Error,Percent Firing,Avg. FR,Avg. CV,Avg. FR Rel. Error,Avg. CV Rel. Error,STD FR,STD CV
0,1,0.33,0.33,0.33,0.33,0.33,1.0,1.0,0.15332959109084623,0.12468827930174564,0.1208282599979826,0.13048187611778633,0.09227814377927528,0.15271403413429718,0.34257789868762445,0.2970855689060178,0.3198317337968211,1.0,20.393939393939394,0.7496955399999475,-0.1342857463642939,-0.04964629705339812,11.575241936794098,0.2999987109080094
1,2,0.33,0.33,0.33,0.33,0.33,1.0,1.5,0.15332959109084623,0.12468827930174564,0.07576564411121617,0.14106148769490415,0.41274290254907453,0.26505264652593524,0.3866596135922819,0.418599964734628,0.40262978916345493,1.0,22.02020202020202,0.8199651680372821,-0.06525157358799442,0.039431198605660994,11.553546657335497,0.3189749174004306
2,3,0.33,0.33,0.33,0.33,0.33,1.0,2.0,0.04545226262118398,0.1518174261316406,0.00031316236317387294,0.2315927353333837,0.9964756658301324,0.0005066417915392406,0.4642434318244793,0.4749238016070933,0.4695836167157863,1.0,23.565656565656564,0.8877932175116786,0.00035232973358202094,0.12541362019195257,11.745544279747422,0.3323073553370006
3,4,0.33,0.33,0.33,0.33,0.33,1.25,1.0,0.36686880305173347,0.10073301594498602,0.014671165282343386,0.1732537343509912,0.6792266078998027,0.0035282215989082804,0.29894959570770047,0.30832010881886185,0.30363485226328113,1.0,22.772727272727273,0.7095650697708789,-0.033307189290886885,-0.1005178028158393,12.862181807330035,0.28906816828313836
4,5,0.33,0.33,0.33,0.33,0.33,1.25,1.5,0.05183905891657964,0.14909695458323888,0.18500181521798922,0.1200030227461649,0.7206859710030928,0.2630651108961435,0.4403637371218419,0.23945187536209983,0.33990780624197087,1.0,24.232323232323232,0.8194543652763003,0.02865205273504646,0.038783678019671586,12.285187173808987,0.29856691620146225
5,6,0.33,0.33,0.33,0.33,0.33,1.25,2.0,0.006466682220836304,0.1872339353636112,0.002255888036377363,0.20378347061638832,0.29253628000129706,0.0021406464176493946,0.46424343182447925,0.4345197612030529,0.4493815965137661,1.0,25.550505050505052,0.8752621885721246,0.08460832321521476,0.1095286253920141,12.580346815869198,0.32311743787669533
6,7,0.33,0.33,0.33,0.33,0.33,1.5,1.0,0.10758390680074925,0.1331519685634399,0.0016130605402064377,0.20879619133983224,0.5687734804138344,0.0031172390952914036,0.3797576765157813,0.28811808861684174,0.3339378825663115,1.0,24.646464646464647,0.7095525829713091,0.04623218369050166,-0.1005336317431517,13.641560925017796,0.2757544756970835
7,8,0.33,0.33,0.33,0.33,0.33,1.5,1.5,0.008756289410115066,0.182145645986045,0.3173496829519708,0.10516637698682586,0.17080130023777026,0.8096834586874248,0.4605153782211139,0.2437340990956951,0.3521247386584045,1.0,26.166666666666668,0.7954353285806157,0.1107641278074773,0.008335877216487158,13.213285325418092,0.29797605537363087
8,9,0.33,0.33,0.33,0.33,0.33,1.5,2.0,0.0004462577363577286,0.2268822892264289,0.00014475896265673876,0.24156779767752337,0.040365495490088714,0.0009289838370913734,0.54505151263256,0.5086274213456258,0.5268394669890929,1.0,27.454545454545453,0.8819146265169744,0.1654340472421243,0.11796160744565011,12.849378185067298,0.3209476214781755
9,10,0.33,0.33,0.33,0.33,0.66,1.0,1.0,0.13846604831209175,0.12718204488778054,0.029421267338914092,0.16040706315020528,0.13036197528162588,0.15948497322774347,0.31915161590972063,0.2437340990956951,0.28144285750270787,1.0,20.72222222222222,0.7508259762586867,-0.12035027670448196,-0.04821329628559578,11.294099250936803,0.28704503947146653
10,11,0.33,0.33,0.33,0.33,0.66,1.0,1.5,0.18952381816053707,0.11932290485906447,0.05362960682259441,0.14841683669613845,0.5188946773261978,0.14254481425983095,0.4036373712184186,0.3781959243305877,0.39091664777450313,1.0,22.348484848484848,0.8296604970063153,-0.05131610392818247,0.05172151019936041,11.39853227869081,0.31555713531398005
11,12,0.33,0.33,0.33,0.33,0.66,1.0,2.0,0.0718413338732347,0.1422202070581123,0.00046768642227805224,0.22622736089070253,0.9131529309657915,0.0010249193898342781,0.4642434318244793,0.41431774100103275,0.439280586412756,1.0,23.762626262626263,0.8811639827132336,0.008713611529469313,0.11701005167345085,11.94015875449496,0.32129970059613583
12,13,0.33,0.33,0.33,0.33,0.66,1.25,1.0,0.09540193173879158,0.1358976296632157,0.02430757972575111,0.16403435854807427,0.8032847163540684,0.0316884155285165,0.3797576765157813,0.26393611929771527,0.32184689790674825,1.0,23.085858585858585,0.731591357032201,-0.020014895153835508,-0.07259611655242022,12.59349687961091,0.2712187888434676
