,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,gTON_STN_MEAN_nS_pF,gTON_STN_SIGMA,gTON_STN_THETA,gTON_CL_S_MEAN_nS_pF,gTON_CL_S_SIGMA,gTON_CL_S_THETA,gTON_CL_D_MEAN_nS_pF,gTON_CL_D_SIGMA,gTON_CL_D_THETA,gKCC2_S_nS_pF,gKCC2_D_nS_pF,gTRPC3_nS_pF,gHCN_nS_pF,gCA_nS_pF,gL_nS_pF,gSK_nS_pF,gNAP_nS_pF,gNAF_nS_pF,gKDR_nS_pF,gSD_nS,soma_noise_intensity,soma_noise_intensity_theta,dend_noise_intensity,dend_noise_intensity_theta,Eleak_mV,CL_in_S,CL_in_D,Iapp,Iapp_dend,gpe_stim,gpe_stim_freqs,gpe_poisson,W_gpe,gpe_start_time,gpe_base_length,gpe_stim_length,gpe_post_length,str_stim,str_stim_freqs,str_poisson,W_str,str_start_time,str_base_length,str_stim_length,str_post_length,tausyn,tauexc,tausyn_dend,pre_exp_fr,pre_exp_cv,pre_exp_fr_zscore,pre_exp_cv_zscore,connections,total_weight,sim,rel_error
0,0.0,223.0,48987.0,87.0,0.0,0.0,0.0,0.002513,0.001,0.001,0.002513,0.0004,0.0004,0.003514,0.003514,0.092705,0.0,0.430305,0.048689,0.008068,0.169934,31.1721,38.8836,26.5,0.006052,0.1,0.002421,0.04,-57.8398,6.658056471325513,6.658056471325513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,6.44555e-314,4.0,0.3617382682855741,-0.5472940684483523,1.1759202138682998,3.0,0.67847,490.0,0.0782889064418901
1,1.0,12.0,49416.0,16.0,0.0,0.0,0.0,0.008683,0.001,0.001,0.008683,0.0004,0.0004,0.003642,0.003642,0.123701,0.0,0.886504,0.058769,0.008748,0.223165,30.9851,67.8636,26.5,0.000875,0.1,0.00035,0.04,-61.4437,9.867684621776908,9.867684621776908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,4.0,0.1677900456071654,-0.7893587085799616,-0.0904319003841219,2.0,0.4212789999999999,495.0,0.0039566297733759
2,2.0,96.0,92307.0,7.0,0.0,0.0,0.0,0.00252,0.001,0.001,0.00252,0.0004,0.0004,0.002859,0.002859,0.076186,0.0,1.06154,0.035062,0.008455,0.128097,39.7854,27.1872,26.5,0.004823,0.1,0.001929,0.04,-57.8084,7.128015861407147,7.128015861407147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,4.0,0.1035066399256608,-0.3414357566149363,0.021572847003538,1.0,0.236075,924.0,0.0152651620365879
3,3.0,172.0,124120.0,20.0,0.0,0.0,0.0,0.003992,0.001,0.001,0.003992,0.0004,0.0004,0.002592,0.002592,0.110732,0.0,0.764274,0.054807,0.008124,0.1595,43.4084,63.5912,26.5,0.008849,0.1,0.00354,0.04,-58.9219,8.599691229521886,8.599691229521886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,6.47844e-314,4.0,0.1989401832901281,-0.4660118681991761,0.21086965607091,1.0,0.238459,1242.0,0.0065670445809396
4,4.0,188.0,58164.0,64.0,0.0,0.0,0.0,0.000987,0.001,0.001,0.000987,0.0004,0.0004,0.002959,0.002959,0.074683,0.0,0.636782,0.044076,0.010724,0.15529,50.4488,63.0627,26.5,0.007673,0.1,0.003069,0.04,-60.5303,5.386679465933858,5.386679465933858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,3.14384e-319,3.0,0.1471589176676803,-0.7329459941620562,0.0061029771133743,2.0,0.090351,582.0,0.0240742555080489
5,5.0,197.0,58161.0,61.0,0.0,0.0,0.0,0.002954,0.001,0.001,0.002954,0.0004,0.0004,0.00912,0.00912,0.102077,0.0,0.656789,0.037469,0.005557,0.235087,18.626,55.3847,26.5,0.011251,0.1,0.0045,0.04,-59.3461,5.350748044488272,5.350748044488272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,4.25287e-314,3.5,0.2052738035614249,-0.6658263976270694,0.3880631632932877,2.0,0.401877,582.0,0.0070577079726187
6,6.0,129.0,100410.0,10.0,0.0,0.0,0.0,0.001431,0.001,0.001,0.001431,0.0004,0.0004,0.001247,0.001247,0.171525,0.0,0.78543,0.077307,0.009171,0.258877,15.1649,50.7399,26.5,0.001556,0.1,0.000622,0.04,-60.5516,7.789998396545591,7.789998396545591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,1e-323,2.0,0.2510161869900741,-0.5500417121811177,0.8460911995902759,2.0,0.815914,1005.0,0.0018187091584212
7,7.0,108.0,40340.0,40.0,0.0,0.0,0.0,0.00456,0.001,0.001,0.00456,0.0004,0.0004,0.004858,0.004858,0.097175,0.0,0.670463,0.05095,0.009722,0.164694,36.7917,51.0825,26.5,0.010623,0.1,0.004249,0.04,-58.5843,7.279262530422219,7.279262530422219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,6.47676e-314,4.0,0.1255235477773912,-0.9693743240202708,-0.4991599899044349,3.0,0.678953,404.0,0.0031166807798857
8,8.0,224.0,124005.0,5.0,0.0,0.0,0.0,0.004745,0.001,0.001,0.004745,0.0004,0.0004,0.001109,0.001109,0.113634,0.0,0.546054,0.049139,0.009404,0.197402,39.4139,30.6725,26.5,0.001448,0.1,0.000579,0.04,-57.8008,11.478766957014898,11.478766957014898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,4.0,0.391251457272221,-0.5207775555713372,1.3999410852843266,3.0,1.5485,1241.0,0.0353312884318853
9,9.0,102.0,1853.0,53.0,0.0,0.0,0.0,0.00246,0.001,0.001,0.00246,0.0004,0.0004,0.006799,0.006799,0.086169,0.0,0.798471,0.036765,0.008085,0.171093,33.7487,47.2315,26.5,0.001102,0.1,0.000441,0.04,-57.287,5.490753478534281,5.490753478534281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,4.26863e-314,8.5,0.1154294022543187,0.0809781793206134,-0.3109615887683641,2.0,0.227193,19.0,0.0083678699331265
