,Sim,kcc2_S_change,kcc2_D_change,trpc3_change,tonic_CL_S_change,tonic_CL_D_change,stn_change,noise_change,KS_FR_pval,KS_FR_statistic,KS_CV_pval,KS_CV_statistic,Ttest_FR_pval,Ttest_CV_pval,Rel. Error FR,Rel. Error CV,Avg. Error,Percent Firing,Avg. FR,Avg. CV,Avg. FR Rel. Error,Avg. CV Rel. Error,STD FR,STD CV
0,1,0.33,0.33,0.33,0.33,0.33,1.0,1.0,0.5036639390335014,0.08960099750623442,0.1816360284585911,0.12027431421446384,0.25218287715097865,0.05528820213396726,0.30783042394014964,0.2867830423940149,0.2973067331670823,1.0,21.385,0.737820268257117,-0.09221563542052602,-0.06470001936085233,13.269109804353869,0.27448755776291006
1,2,0.33,0.33,0.33,0.33,0.33,1.0,1.5,0.09949031711551014,0.1340648379052369,0.019287573408632002,0.1681296758104738,0.860432230805547,0.24365513315784426,0.31192019950124683,0.3668827930174563,0.33940149625935156,1.0,23.225,0.8205385753725227,-0.01410839993648431,0.04015808005988796,12.94341048564867,0.29597972448733006
2,3,0.33,0.33,0.33,0.33,0.33,1.0,2.0,0.005662162204134335,0.18860349127182044,0.00012571438288692998,0.24304239401496258,0.5289015718043162,0.0027192240896772584,0.4319201995012468,0.5060349127182044,0.46897755610972564,1.0,24.75,0.8730779490371822,0.05062721642936542,0.10675976787666192,13.14068110867926,0.3248144576098174
3,4,0.33,0.33,0.33,0.33,0.33,1.25,1.0,0.2600787263250337,0.11083402604599613,0.159493962626136,0.12373107634953022,0.8628964047693177,0.010529260516113246,0.31915161590972063,0.30514622534572655,0.3121489206277236,1.0,23.227272727272727,0.7215120111887189,-0.014011923608070314,-0.08537322823916356,13.671520336800851,0.2571270868261921
4,5,0.33,0.33,0.33,0.33,0.33,1.25,1.5,0.022765271393307047,0.1640648379052369,0.18039502014008485,0.12049875311720698,0.34486995115738506,0.6017298762102208,0.3519201995012469,0.30688279301745636,0.32940149625935167,1.0,25.36,0.7749284296495774,0.0765214629757053,-0.01765975206932308,13.918706836484487,0.2786222395016491
5,6,0.33,0.33,0.33,0.33,0.33,1.25,2.0,0.0012983506453547304,0.211072319201995,0.0068839081319751255,0.18583541147132168,0.10184663575818863,0.030472751552445842,0.5119201995012469,0.37670822942643395,0.44431421446384045,1.0,26.68,0.847858955382988,0.13255491451860482,0.07479083819108327,13.844406812861287,0.2977554443305318
6,7,0.33,0.33,0.33,0.33,0.33,1.5,1.0,0.07335095956514351,0.14174160558200458,0.012386988960168918,0.17622610141313383,0.35718697877322614,3.670454298396352e-05,0.31915161590972074,0.31829517116300154,0.31872339353636114,1.0,25.338383838383837,0.6798383532316886,0.0756038658965669,-0.13820096035398527,14.860262971086339,0.254947523011359
7,8,0.33,0.33,0.33,0.33,0.33,1.5,1.5,0.003869694843630294,0.1940648379052369,0.24073749118178678,0.11286783042394015,0.06017380659680979,0.19104905496208813,0.4319700748129676,0.26304239401496254,0.3475062344139651,1.0,27.185,0.75413492338912,0.15399195469221405,-0.044018699958849564,14.933294177776046,0.27272926658296637
8,9,0.33,0.33,0.33,0.33,0.33,1.5,2.0,6.219031476317134e-05,0.25102244389027434,0.0282508328407346,0.16084788029925187,0.008557019011983495,0.16224917813584616,0.5119700748129676,0.26743142144638393,0.3897007481296758,1.0,28.615,0.8263647534777434,0.21469486053035514,0.04754365145640884,14.424433264430183,0.28324312121426853
9,10,0.33,0.33,0.33,0.33,0.66,1.0,1.0,0.5432453785450655,0.08688279301745636,0.06151938006120677,0.14536159600997506,0.2899926075593902,0.005268521953552947,0.3078304239401496,0.23102244389027432,0.2694264339152119,1.0,21.55,0.7144916583993514,-0.08521145397766361,-0.0942725986013874,13.274693970107183,0.2732813679595132
10,11,0.33,0.33,0.33,0.33,0.66,1.0,1.5,0.07144356648247455,0.14144638403990026,0.053861808505321594,0.14815461346633416,0.9652568346588967,0.5485564259162039,0.3319201995012469,0.267431421446384,0.2996758104738154,1.0,23.475,0.8048921911795134,-0.0034960038109351638,0.02032389623167331,12.971772238210166,0.27980932900269967
11,12,0.33,0.33,0.33,0.33,0.66,1.0,2.0,0.0049136352255078255,0.1910224438902743,0.0038046826809973442,0.19553615960099752,0.4293799298767744,0.00842145067367793,0.4319201995012468,0.42603491271820443,0.42897755610972566,1.0,25.055,0.8623235213545147,0.06357433970253537,0.0931268867589549,13.191833648132466,0.31857734342730415
12,13,0.33,0.33,0.33,0.33,0.66,1.25,1.0,0.14653445984118443,0.12579661956220559,0.008234906291285456,0.18320360714375677,0.9592617009574564,0.00016332941799387487,0.3393536361117409,0.2374870903549208,0.28842036323333087,1.0,23.45959595959596,0.6889738687021902,-0.0041498989257418364,-0.12662029794839355,13.807785237686915,0.25974515805111836
13,14,0.33,0.33,0.33,0.33,0.66,1.25,1.5,0.009879079138349376,0.178927680798005,0.46520584816593513,0.0928927680798005,0.31371685428639,0.28703248621853505,0.3519201995012469,0.23306733167082289,0.2924937655860349,1.0,25.48,0.7608555437765304,0.08161541311596894,-0.035499286236214456,13.913647975998243,0.263003626078756
14,15,0.33,0.33,0.33,0.33,0.66,1.25,2.0,7.462577801355518e-05,0.24860349127182044,0.014467015861702737,0.17324189526184539,0.06936223548386787,0.07012405447670611,0.5319201995012469,0.30603491271820443,0.41897755610972565,1.0,27.025,0.8379122689212395,0.1472000211718626,0.062181892550333906,13.849796929919226,0.2918232107226083
15,16,0.33,0.33,0.33,0.33,0.66,1.5,1.0,0.013912598666731052,0.17416055820045845,0.005107150738988406,0.19106274717247285,0.35316324259852916,2.6419158000177396e-06,0.3393536361117409,0.358699211567042,0.3490264238393914,1.0,25.348484848484848,0.663114390774872,0.07603264957840727,-0.15940113936102157,14.58594427630891,0.2665165128919069
16,17,0.33,0.33,0.33,0.33,0.66,1.5,1.5,0.00107921859484431,0.21456459860449886,0.14416131422063522,0.12622484193556513,0.06689245263320816,0.03603136018477861,0.4844454520264994,0.26695886546260617,0.3757021587445528,1.0,27.08080808080808,0.7323448551013387,0.14956905101403065,-0.07164094256249867,14.122964154833877,0.28280713501069554
17,18,0.33,0.33,0.33,0.33,0.66,1.5,2.0,2.267257908493033e-05,0.2633416458852868,0.028323990380294255,0.16082294264339153,0.006646125607838786,0.593794073513739,0.5119700748129675,0.3082793017456359,0.4101246882793017,1.0,28.795,0.8035590984801229,0.22233578574075066,0.01863399744524468,14.72669260221045,0.3105318786027383
18,19,0.33,0.33,0.33,0.33,1.0,1.0,1.0,0.38768630514680696,0.0989949369001738,0.049574218734931105,0.15005415753545429,0.23660283766980564,0.005048790470253226,0.2617698178795435,0.3253482455477468,0.29355903171364517,1.0,21.31313131313131,0.7145561314556333,-0.09526643131682039,-0.09419086914655048,12.72089386403049,0.2633064218178512
19,20,0.33,0.33,0.33,0.33,1.0,1.0,1.5,0.11198774346597014,0.13144638403990025,0.1322192269963978,0.12815461346633417,0.9653038411604825,0.7635976371551058,0.3519201995012468,0.31221945137157103,0.33206982543640895,1.0,23.475,0.7806757380127037,-0.0034960038109351638,-0.010374160127728434,13.120094321307297,0.2980310854187148
20,21,0.33,0.33,0.33,0.33,1.0,1.0,2.0,0.010346248843750577,0.17860349127182046,0.0014146072854935143,0.21034912718204488,0.4342636314249717,0.020844896846281935,0.39655860349127187,0.48603491271820437,0.4412967581047381,1.0,25.04,0.8534271346156389,0.0629375959350024,0.08184935657632067,13.250977322446824,0.32137874651098924
21,22,0.33,0.33,0.33,0.33,1.0,1.25,1.0,0.07335095956514351,0.14174160558200458,0.009754204957318456,0.1803319982871105,0.9528658767415557,0.001069106498008359,0.31915161590972074,0.2374870903549208,0.27831935313232076,1.0,23.444444444444443,0.701959977785644,-0.004793074448502408,-0.11015841949793663,13.606832970211576,0.2642275188680961
22,23,0.33,0.33,0.33,0.33,1.0,1.25,1.5,0.015206688210702526,0.17144638403990026,0.5948198405590446,0.08364089775561097,0.3033170005992811,0.7375465482537709,0.3519201995012469,0.27306733167082287,0.3124937655860349,1.0,25.52,0.7799783020374274,0.08331339649605676,-0.011258266843465509,13.816461196703012,0.2713951725887748
23,24,0.33,0.33,0.33,0.33,1.0,1.25,2.0,0.0001383822977895962,0.241072319201995,0.0602153058985692,0.14576059850374065,0.07409928568365581,0.3264616317754081,0.5119201995012469,0.3260349127182044,0.41897755610972565,1.0,26.965,0.815561061101548,0.14465304610173085,0.033848319808558874,13.775023593446221,0.2976368072851051
24,25,0.33,0.33,0.33,0.33,1.0,1.5,1.0,0.031894114459030856,0.15882012141363763,0.005389426070960577,0.19018111287437972,0.3353515424274265,1.4266745086208166e-07,0.359555656313761,0.35441698783344666,0.3569863220736038,1.0,25.41919191919192,0.6466784426590368,0.07903413535128995,-0.18023621616209637,14.764601926705513,0.27321212349535734
25,26,0.33,0.33,0.33,0.33,1.0,1.5,1.5,0.001767286680551128,0.20743595556563138,0.1814626782710776,0.1204816242222726,0.07465609381323113,0.04793272222841618,0.444041411622459,0.19013073377163153,0.31708607269704525,1.0,26.98989898989899,0.7360671521375288,0.14570999787746736,-0.06692236204138384,14.280377827595736,0.2728738636391565
26,27,0.33,0.33,0.33,0.33,1.0,1.5,2.0,1.0995103751792253e-05,0.2710224438902743,0.25635101371858776,0.11094763092269326,0.006201153350160053,0.6158565196949477,0.5319700748129675,0.2460349127182045,0.38900249376558604,1.0,28.835,0.8023464088531119,0.2240337691208385,0.0170967279590812,14.641559855425243,0.28577078975730374
27,28,0.33,0.33,0.33,0.66,0.33,1.0,1.0,0.35936071665601665,0.10136275472933827,0.3254546800385404,0.10441069044560317,0.3207108532004934,0.014565175624138102,0.3021738582835839,0.21159223154235623,0.2568830449129701,1.0,21.67676767676768,0.7246443325406493,-0.07983021877056695,-0.08140253208746177,12.60257171352382,0.2556663636989404
28,29,0.33,0.33,0.33,0.66,0.33,1.0,1.5,0.044094142234298986,0.15144638403990024,0.21950773694831732,0.11536159600997506,0.8897040888518855,0.31911711752496397,0.37655860349127185,0.3130673316708229,0.3448129675810474,1.0,23.82,0.7620041394506879,0.011149102842322609,-0.03404326563333867,13.153425409375307,0.28820339574064024
29,30,0.33,0.33,0.33,0.66,0.33,1.0,2.0,0.002557710111595539,0.201072319201995,0.0016355281510760905,0.20825436408977557,0.33491469830577547,0.02601060207797549,0.47192019950124686,0.48603491271820437,0.4789775561097256,1.0,25.385,0.8507710476352276,0.07758270258826032,0.07848236029249281,13.18879353845529,0.31707112207583904
30,31,0.33,0.33,0.33,0.66,0.33,1.25,1.0,0.09594467676830756,0.13577168190634525,0.007144134302245204,0.18557142497292123,0.9229843868739647,3.38125776619066e-05,0.359555656313761,0.2736089070253659,0.3165822816695635,1.0,23.742424242424242,0.6778454903632164,0.00785604416578855,-0.14072721868882543,13.832578226262628,0.26921580854368926
31,32,0.33,0.33,0.33,0.66,0.33,1.25,1.5,0.015718247115002863,0.17201944633366079,0.31043268288132936,0.10579611577117812,0.3198285960198491,0.4834535679975619,0.46424343182447925,0.33159525428852116,0.39791934305650023,1.0,25.454545454545453,0.769962211814598,0.08053487823773114,-0.023955192361141374,13.374385836761258,0.2852291110286511
32,33,0.33,0.33,0.33,0.66,0.33,1.25,2.0,2.66121550245387e-05,0.2610224438902743,0.031534537252323865,0.1585286783042394,0.044277476199500836,0.29970954494111823,0.5119201995012469,0.36827930174563583,0.44009975062344137,1.0,27.405,0.8172024781649069,0.16333086328269739,0.03592906685987911,13.997623905506249,0.30189156755043006
33,34,0.33,0.33,0.33,0.66,0.33,1.5,1.0,0.013912598666731052,0.17416055820045845,0.00944216766774478,0.18088616841734048,0.27098190668966293,2.3927602245937895e-06,0.3432832061260989,0.35300637295649767,0.3481447895412983,1.0,25.681818181818183,0.662065804664262,0.09018251107913958,-0.16073038255363364,14.610335096900064,0.27061112253822006
34,35,0.33,0.33,0.33,0.66,0.33,1.5,1.5,0.0008781282733736543,0.2175369656666415,0.10926983386318241,0.13282450439557672,0.04967585840527267,0.02063704076133538,0.4644953273382201,0.21033275397365175,0.33741404065593594,1.0,27.338383838383837,0.726769462256095,0.16050303490096007,-0.07870860530444293,14.287422646260246,0.27736054996248116
35,36,0.33,0.33,0.33,0.66,0.33,1.5,2.0,2.8495965755014496e-06,0.28685861104813726,0.22154739883031302,0.11526738708783596,0.006725502501412713,0.9657730643193427,0.5251013879442807,0.2667069699488652,0.395904178946573,1.0,28.782828282828284,0.7876962798802358,0.221819101404133,-0.0014745500800266117,14.197944369663116,0.29076377447534046
36,37,0.33,0.33,0.33,0.66,0.66,1.0,1.0,0.2545231154469388,0.11143857527897429,0.016527155119049973,0.17111262248419357,0.40389230690279276,0.00011476567582009274,0.28564951258218085,0.27789113075896116,0.28177032167057103,1.0,21.974747474747474,0.6861672803454204,-0.06718110015627614,-0.13017807773390916,12.74980168936165,0.2645227649660078
37,38,0.33,0.33,0.33,0.66,0.66,1.0,1.5,0.0458761687867288,0.15107231920199501,0.432370291455704,0.09536159600997507,0.8092707980816448,0.5122425755410163,0.39192019950124685,0.25306733167082285,0.3224937655860348,1.0,24.015,0.771016527348315,0.019426771820250956,-0.022618686248883878,13.274308833231204,0.29845836091167
38,39,0.33,0.33,0.33,0.66,0.66,1.0,2.0,0.00016729942920696843,0.23860349127182046,0.0038094485394403947,0.19551122194513715,0.24740646113292902,0.03515613890741198,0.5319201995012469,0.40827930174563587,0.4700997506234414,1.0,25.75,0.847186297206219,0.093076800931562,0.07393814112273756,13.181900469962592,0.3129853324367901
39,40,0.33,0.33,0.33,0.66,0.66,1.25,1.0,0.09505425033244222,0.13599838786871205,0.015412469022044056,0.17237210005289805,0.8233984602648934,7.032099138687691e-06,0.302173858283584,0.3140129474294063,0.3080934028564951,1.0,23.984848484848484,0.6680977620399583,0.01814685252995741,-0.153083954474297,13.894707688350982,0.271685586300981
40,41,0.33,0.33,0.33,0.66,0.66,1.25,1.5,0.003997947753395103,0.19496712763545682,0.16612564277336123,0.12272349429456661,0.256076164640321,0.056703227796707785,0.4844454520264994,0.27688354870399756,0.38066450036524846,1.0,25.727272727272727,0.7367215718704913,0.09211203764742114,-0.06609278498867494,13.557634683769477,0.29823183736408926
41,42,0.33,0.33,0.33,0.66,0.66,1.25,2.0,2.66121550245387e-05,0.2610224438902743,0.07548679306629631,0.14084788029925188,0.028496359653428293,0.9771025837938483,0.5119201995012469,0.28603491271820447,0.3989775561097257,1.0,27.755,0.7880679132474226,0.1781882178584661,-0.0010034479755049119,14.149292385133611,0.3113259973144617
42,43,0.33,0.33,0.33,0.66,0.66,1.5,1.0,0.01084215611199921,0.17851835058817603,0.0003315187825253362,0.23083704879216102,0.20072477981677492,3.815238921230177e-08,0.3800095720295222,0.4193052721731025,0.39965742210131233,1.0,26.03030303030303,0.6392186979834635,0.1049755481026323,-0.18969258290994684,14.737744126167161,0.2791009426439882
43,44,0.33,0.33,0.33,0.66,0.66,1.5,1.5,8.772838864965397e-05,0.24783999596967177,0.06831670734252282,0.14330335776719816,0.03180577045626037,0.023670061104023647,0.4846973475402404,0.3008640016121313,0.3927806745761858,1.0,27.69191919191919,0.7281288464514796,0.17551046376537296,-0.07698537802765941,14.220256406840852,0.2781399522183156
44,45,0.33,0.33,0.33,0.66,0.66,1.5,2.0,1.0769975532181768e-06,0.2969596211491473,0.15536665224677496,0.12438600468525655,0.004178541181380448,0.8684789772372399,0.5213733343409155,0.3677170709589662,0.44454520264994085,1.0,29.08080808080808,0.7843601345262837,0.2344682200184238,-0.005703624312876796,14.164742662700963,0.2931067101585766
45,46,0.33,0.33,0.33,0.66,1.0,1.0,1.0,0.35936071665601665,0.10136275472933827,0.011359188611627505,0.17773747449557922,0.40140748679963534,6.59990958509907e-05,0.3021738582835839,0.2980931509609813,0.3001335046222826,1.0,21.964646464646464,0.6827192738320177,-0.06760988383811652,-0.13454895308658432,12.870421128561718,0.26298301458223844
46,47,0.33,0.33,0.33,0.66,1.0,1.0,1.5,0.04453627948138379,0.15134663341645885,0.24166719772297238,0.1125436408977556,0.7070708139455703,0.19725471277319592,0.4165586034912719,0.3330673316708229,0.37481296758104743,1.0,24.27,0.7539053896499304,0.03025141586831104,-0.044309669062107246,13.288231635548803,0.2935238230061063
47,48,0.33,0.33,0.33,0.66,1.0,1.0,2.0,0.0001383822977895962,0.241072319201995,0.03686875587400205,0.15576059850374066,0.21349580761262665,0.260038059458135,0.571920199501247,0.40603491271820447,0.4889775561097257,1.0,25.92,0.8198757074486545,0.10029323029693549,0.03931779363373051,13.373615816225616,0.30923514473042324
48,49,0.33,0.33,0.33,0.66,1.0,1.25,1.0,0.08457238465963275,0.1386181012116174,0.006093589925208796,0.1881911383158266,0.7885815628386139,1.5713860467019306e-06,0.3797576765157813,0.2736089070253659,0.3266832917705736,1.0,24.07070707070707,0.6599424657922256,0.021791513825600503,-0.16342203916886497,13.833061352019584,0.2689058259752272
49,50,0.33,0.33,0.33,0.66,1.0,1.25,1.5,0.0034381647128996075,0.19733494546462127,0.15180619921553035,0.12496536436686062,0.23680114758483933,0.10925128179986487,0.5046474722285196,0.2706869190659714,0.3876671956472455,1.0,25.818181818181817,0.7457724051304151,0.09597109078398443,-0.05461947023036453,13.57665378535323,0.281750878393557
50,51,0.33,0.33,0.33,0.66,1.0,1.25,2.0,1.1580809939698003e-05,0.2708728179551122,0.03686875587400205,0.15576059850374066,0.02719237240825019,0.5288994682939789,0.5519201995012468,0.28827930174563593,0.4200997506234414,1.0,27.79,0.8061453278690212,0.179673953316043,0.021912438552696107,14.140576367319687,0.3065789184702662
51,52,0.33,0.33,0.33,0.66,1.0,1.5,1.0,0.01263300910513138,0.1765484248562268,0.0014566860195326327,0.21113033742175175,0.1593615728229552,1.232599877848718e-07,0.3548272176701105,0.358745992162451,0.3567866049162808,0.99,26.290816326530614,0.6434163764651445,0.11603422928479082,-0.18437138373508574,14.786908762895049,0.28733605279550517
52,53,0.33,0.33,0.33,0.66,1.0,1.5,1.5,0.00019568807704985856,0.23773898586866168,0.03140484917261182,0.1591223960301267,0.038372035151793965,0.017008753990905245,0.4846973475402403,0.4220761228242525,0.45338673518224637,1.0,27.555555555555557,0.7237058266320755,0.16972188406052813,-0.08259223179602673,14.493796807720164,0.2950057865090319
53,54,0.33,0.33,0.33,0.66,1.0,1.5,2.0,2.8495965755014496e-06,0.28685861104813726,0.06706303975687598,0.1437063905891836,0.0036657698675367782,0.8723345616379701,0.5415753545429356,0.3001586941736568,0.4208670243582962,1.0,29.161616161616163,0.7931606219142464,0.23789848947314685,0.0054523387823362185,14.176881928915309,0.2778208046675053
54,55,0.33,0.33,0.33,1.0,0.33,1.0,1.0,0.35936071665601665,0.10136275472933827,0.03140484916541398,0.1591475855815008,0.3490550394011893,8.508774339618095e-05,0.3021738582835839,0.2980931509609813,0.3001335046222826,1.0,21.782828282828284,0.683961309185408,-0.07532799011124308,-0.13297448340615228,12.677858217006264,0.2669744079912078
55,56,0.33,0.33,0.33,1.0,0.33,1.0,1.5,0.039648153778533354,0.1545630872314164,0.38750671657078245,0.0990201264515479,0.7913556505514565,0.24060996879804375,0.4270636539963223,0.24353258268470235,0.3352981183405123,0.99,24.060606060606062,0.757204658843906,0.02136273014376027,-0.04012734099928779,13.149542513698307,0.2851033482389308
56,57,0.33,0.33,0.33,1.0,0.33,1.0,2.0,0.00030206381287305574,0.231072319201995,0.022347038248015462,0.16538653366583542,0.2654857585538408,0.14921794388085358,0.5119201995012469,0.44603491271820445,0.4789775561097257,1.0,25.67,0.8287855608221488,0.08968083417138635,0.050612394834388896,13.279725147758143,0.313925194560883
57,58,0.33,0.33,0.33,1.0,0.33,1.25,1.0,0.08225917580525131,0.13980355234363073,0.007376732664067579,0.1858109827472136,0.8197606019217879,9.121623599850372e-06,0.3576263423074966,0.3179296656318387,0.3377780039696677,0.99,23.994897959183675,0.6683634635703083,0.01857344853995172,-0.1527471371667715,13.68961599951136,0.27870840043705963
