1.000000	0.330000	0.330000	0.330000	0.330000	0.330000	1.000000	1.000000	0.503664	0.089601	0.181636	0.120274	0.252183	0.055288	0.307830	0.286783	0.297307	1.000000	21.385000	0.737820	-0.092216	-0.064700	13.269110	0.274488
2.000000	0.330000	0.330000	0.330000	0.330000	0.330000	1.000000	1.500000	0.099490	0.134065	0.019288	0.168130	0.860432	0.243655	0.311920	0.366883	0.339401	1.000000	23.225000	0.820539	-0.014108	0.040158	12.943410	0.295980
3.000000	0.330000	0.330000	0.330000	0.330000	0.330000	1.000000	2.000000	0.005662	0.188603	0.000126	0.243042	0.528902	0.002719	0.431920	0.506035	0.468978	1.000000	24.750000	0.873078	0.050627	0.106760	13.140681	0.324814
4.000000	0.330000	0.330000	0.330000	0.330000	0.330000	1.250000	1.000000	0.260079	0.110834	0.159494	0.123731	0.862896	0.010529	0.319152	0.305146	0.312149	1.000000	23.227273	0.721512	-0.014012	-0.085373	13.671520	0.257127
5.000000	0.330000	0.330000	0.330000	0.330000	0.330000	1.250000	1.500000	0.022765	0.164065	0.180395	0.120499	0.344870	0.601730	0.351920	0.306883	0.329401	1.000000	25.360000	0.774928	0.076521	-0.017660	13.918707	0.278622
6.000000	0.330000	0.330000	0.330000	0.330000	0.330000	1.250000	2.000000	0.001298	0.211072	0.006884	0.185835	0.101847	0.030473	0.511920	0.376708	0.444314	1.000000	26.680000	0.847859	0.132555	0.074791	13.844407	0.297755
7.000000	0.330000	0.330000	0.330000	0.330000	0.330000	1.500000	1.000000	0.073351	0.141742	0.012387	0.176226	0.357187	0.000037	0.319152	0.318295	0.318723	1.000000	25.338384	0.679838	0.075604	-0.138201	14.860263	0.254948
8.000000	0.330000	0.330000	0.330000	0.330000	0.330000	1.500000	1.500000	0.003870	0.194065	0.240737	0.112868	0.060174	0.191049	0.431970	0.263042	0.347506	1.000000	27.185000	0.754135	0.153992	-0.044019	14.933294	0.272729
9.000000	0.330000	0.330000	0.330000	0.330000	0.330000	1.500000	2.000000	0.000062	0.251022	0.028251	0.160848	0.008557	0.162249	0.511970	0.267431	0.389701	1.000000	28.615000	0.826365	0.214695	0.047544	14.424433	0.283243
10.000000	0.330000	0.330000	0.330000	0.330000	0.660000	1.000000	1.000000	0.543245	0.086883	0.061519	0.145362	0.289993	0.005269	0.307830	0.231022	0.269426	1.000000	21.550000	0.714492	-0.085211	-0.094273	13.274694	0.273281
11.000000	0.330000	0.330000	0.330000	0.330000	0.660000	1.000000	1.500000	0.071444	0.141446	0.053862	0.148155	0.965257	0.548556	0.331920	0.267431	0.299676	1.000000	23.475000	0.804892	-0.003496	0.020324	12.971772	0.279809
12.000000	0.330000	0.330000	0.330000	0.330000	0.660000	1.000000	2.000000	0.004914	0.191022	0.003805	0.195536	0.429380	0.008421	0.431920	0.426035	0.428978	1.000000	25.055000	0.862324	0.063574	0.093127	13.191834	0.318577
13.000000	0.330000	0.330000	0.330000	0.330000	0.660000	1.250000	1.000000	0.146534	0.125797	0.008235	0.183204	0.959262	0.000163	0.339354	0.237487	0.288420	1.000000	23.459596	0.688974	-0.004150	-0.126620	13.807785	0.259745
14.000000	0.330000	0.330000	0.330000	0.330000	0.660000	1.250000	1.500000	0.009879	0.178928	0.465206	0.092893	0.313717	0.287032	0.351920	0.233067	0.292494	1.000000	25.480000	0.760856	0.081615	-0.035499	13.913648	0.263004
15.000000	0.330000	0.330000	0.330000	0.330000	0.660000	1.250000	2.000000	0.000075	0.248603	0.014467	0.173242	0.069362	0.070124	0.531920	0.306035	0.418978	1.000000	27.025000	0.837912	0.147200	0.062182	13.849797	0.291823
