,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,gTON_STN_MEAN_nS_pF,gTON_STN_SIGMA,gTON_STN_THETA,gTON_CL_S_MEAN_nS_pF,gTON_CL_S_SIGMA,gTON_CL_S_THETA,gTON_CL_D_MEAN_nS_pF,gTON_CL_D_SIGMA,gTON_CL_D_THETA,gKCC2_S_nS_pF,gKCC2_D_nS_pF,gTRPC3_nS_pF,gHCN_nS_pF,gCA_nS_pF,gL_nS_pF,gSK_nS_pF,gNAP_nS_pF,gNAF_nS_pF,gKDR_nS_pF,gSD_nS,soma_noise_intensity,soma_noise_intensity_theta,dend_noise_intensity,dend_noise_intensity_theta,Eleak_mV,CL_in_S,CL_in_D,Iapp,Iapp_dend,gpe_stim,gpe_stim_freqs,gpe_poisson,W_gpe,gpe_start_time,gpe_base_length,gpe_stim_length,gpe_post_length,str_stim,str_stim_freqs,str_poisson,W_str,str_start_time,str_base_length,str_stim_length,str_post_length,tausyn,tauexc,tausyn_dend,pre_exp_fr,pre_exp_cv,pre_exp_fr_zscore,pre_exp_cv_zscore,connections,total_weight,sim,rel_error
10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,156.0,71137.0,37.0,0.0262066001844348,0.01,0.001,0.0012342,0.01,0.001,0.0024684,0.004,0.0004,0.001885,0.001885,0.06415464,0.0,0.747414,0.03819,0.009838,0.194663,36.0366,51.5338,26.5,0.80056,0.1,0.3202399999999999,0.04,-55.9385,6.475443802975513,8.145636367992916,0.0,0.0,1.0,20.0,0.0,0.059007065325768084,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.673907794858666,5.0,0.0,9.5,0.2824409159624964,0.188819648256702,0.3690583864324014,3.0,0.886979,712.0,0.0082042934133776
11,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,122.0,75850.0,50.0,0.0257049297240501,0.01,0.001,0.000930732,0.01,0.001,0.001861464,0.004,0.0004,0.001453,0.001453,0.0810084,0.0,0.391837,0.04124,0.010711,0.129274,39.0439,48.4102,26.5,0.06536,0.1,0.02616,0.04,-56.399,6.431570871132162,8.085651295802974,0.0,0.0,1.0,20.0,0.0,0.08691361249688936,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.386499999806103,5.0,0.0,8.5,0.4780396929864523,-0.0688713525107662,1.775647028339732,1.0,0.432949,759.0,2.9392843788103915e-05
12,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,151.0,75615.0,15.0,0.0344867135388639,0.01,0.001,0.002568951,0.01,0.001,0.005137902,0.004,0.0004,0.003449,0.003449,0.08106714,0.0,0.51575,0.049081,0.008338,0.211983,43.2186,56.8005,26.5,0.09368,0.1,0.03752,0.04,-56.6847,6.745465583872388,8.505208392244038,0.0,0.0,1.0,20.0,0.0,0.10577374829931585,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.16263601043075,5.0,0.0,9.0,0.3725361130790491,-0.1477942860075781,0.9943932815425996,3.0,0.872954,757.0,0.0084398847678001
13,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,167.0,42252.0,52.0,0.0168799502305034,0.01,0.001,0.000702042,0.01,0.001,0.001404084,0.004,0.0004,0.000746,0.000746,0.07450806,0.0,0.732641,0.044424,0.00803,0.146116,44.1692,53.0108,26.5,0.07944,0.1,0.03176,0.04,-57.7285,7.285538113160389,9.178175604803476,0.0,0.0,1.0,20.0,0.0,0.06603385611652415,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.033615822254221,5.0,0.0,8.5,0.494507504299548,-0.1418973249540882,1.3162429017963329,2.0,0.240822,423.0,0.0083864631114698
14,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,89.0,74804.0,4.0,0.0352209241435207,0.01,0.001,0.000816387,0.01,0.001,0.001632774,0.004,0.0004,0.000865,0.000865,0.06368274,0.0,0.655395,0.04531,0.009221,0.16168,41.1366,52.1033,26.5,0.0832,0.1,0.03328,0.04,-55.8911,7.292601918816962,9.186596946251637,0.0,0.0,1.0,20.0,0.0,0.06654894377663055,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.54303290787533,5.0,0.0,7.0,0.3495862436722388,-0.0164055077626972,1.627848448769258,3.0,0.952438,749.0,0.0177092187246343
15,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,97.0,102394.0,94.0,0.0354549375838259,0.01,0.001,0.001795035,0.01,0.001,0.00359007,0.004,0.0004,0.000484,0.000484,0.0740157,0.0,0.707563,0.03049,0.010409,0.17571,36.0426,54.3682,26.5,0.75312,0.1,0.30128,0.04,-60.7226,11.10737475808762,12.70998176386403,0.0,0.0,1.0,20.0,0.0,0.030216158279355598,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.551351568843631,5.0,0.0,8.0,0.2531674228492009,-0.218622931393375,0.5495789551185586,1.0,0.375307,1024.0,0.0039239489357266
16,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0,103745.0,45.0,0.0293695225379551,0.01,0.001,0.002163843,0.01,0.001,0.004327686,0.004,0.0004,0.001011,0.001011,0.0681516,0.0,0.677797,0.039555,0.008847,0.149091,38.5793,40.4266,26.5,0.86944,0.1,0.34776,0.04,-57.1206,9.553288359499136,11.479932465847318,0.0,0.0,1.0,20.0,0.0,0.1037074160948271,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.242625534462755,5.0,0.0,8.5,0.2896728434639072,0.0929826880266719,1.1388045429097051,1.0,0.40011,1038.0,0.007382733772461
17,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,242.0,101264.0,64.0,0.0209653315863068,0.01,0.001,0.000803319,0.01,0.001,0.001606638,0.004,0.0004,0.002352,0.002352,0.06513078,0.0,0.710446,0.042193,0.009053,0.158258,31.4235,53.4951,26.5,0.0856,0.1,0.03424,0.04,-58.816,5.416265083677743,6.561981946037548,0.0,0.0,1.0,20.0,0.0,0.04207467696707347,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.704389550504822,5.0,0.0,6.5,0.1179341149823996,-0.7103791575335612,-0.3601692531625181,1.0,0.354322,1013.0,0.0036510233765261
18,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,147.0,15971.0,71.0,0.0484129906279306,0.01,0.001,0.000300927,0.01,0.001,0.000601854,0.004,0.0004,0.003182,0.003182,0.08595114,0.0,0.845157,0.039258,0.009076,0.160524,32.49,37.8645,26.5,0.98096,0.1,0.3923999999999999,0.04,-57.7729,4.442783451962036,4.829585780288233,0.0,0.0,1.0,20.0,0.0,0.06705937625944207,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.037963521486134,5.0,0.0,13.5,0.1779471608211121,0.6892917961675734,-0.0043208840240037,1.0,0.109984,160.0,0.0582987287684869
19,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,181.0,4182.0,82.0,0.033217418893956,0.01,0.001,0.001375044,0.01,0.001,0.002750088,0.004,0.0004,0.001549,0.001549,0.05868588,0.0,0.70937,0.037866,0.008004,0.191805,39.1543,56.2533,26.5,0.9104,0.1,0.36416,0.04,-57.9234,7.144840257107465,9.008460484040777,0.0,0.0,1.0,20.0,0.0,0.04613679090449939,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.098812252295157,5.0,0.0,10.5,0.176292471497847,0.5799926735248576,-0.2080246074023296,1.0,0.102979,42.0,0.0207079786065759
20,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,26.0,61006.0,6.0,0.0281274747690955,0.01,0.001,0.000967395,0.01,0.001,0.00193479,0.004,0.0004,0.005734,0.005734,0.07102392,0.0,0.49744,0.038593,0.012606,0.205416,34.2086,51.1983,26.5,0.09256,0.1,0.03704,0.04,-54.8263,4.747436258471864,5.401011599244703,0.0,0.0,1.0,20.0,0.0,0.03895412264682554,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.112131303945695,5.0,0.0,11.5,0.0793573006786904,0.423548662576226,-0.0486815412663126,1.0,0.137736,611.0,0.0383820043228952
21,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,216.0,12499.0,99.0,0.0194599798477306,0.01,0.001,0.00099462,0.01,0.001,0.00198924,0.004,0.0004,0.003275,0.003275,0.05946468,0.0,0.738179,0.040877,0.00875,0.174312,43.957,30.5623,26.5,0.05672,0.1,0.02272,0.04,-56.1126,5.274949382092228,6.327584866931561,0.0,0.0,1.0,20.0,0.0,0.041555828859784046,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.585992688196924,5.0,0.0,11.5,0.1682809982308427,0.3461069019321245,0.0153514841665969,1.0,0.115171,125.0,0.0807423050556524
22,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,192.0,101332.0,32.0,0.0428749445594908,0.01,0.001,0.001783782,0.01,0.001,0.003567564,0.004,0.0004,0.012083,0.012083,0.07827534,0.0,0.667799,0.039405,0.010344,0.148101,35.7266,51.0389,26.5,0.71992,0.1,0.288,0.04,-56.3912,4.661826331729517,5.24301495810849,0.0,0.0,1.0,20.0,0.0,0.051959266261046924,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.910987764004756,5.0,0.0,12.0,0.2783722412017607,0.5214831997315156,0.5137914117129497,1.0,0.403306,1014.0,0.0365327382077299
23,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,76.0,34591.0,91.0,0.0381405142302819,0.01,0.001,0.001042173,0.01,0.001,0.002084346,0.004,0.0004,0.003891,0.003891,0.06768432,0.0,0.814171,0.035675,0.008939,0.16557,34.0964,43.6397,26.5,0.81568,0.1,0.32624,0.04,-56.09,5.138369371182977,6.0955158485514,0.0,0.0,1.0,20.0,0.0,0.10685261720882548,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.207337594534382,5.0,0.0,15.0,0.1958913195968947,1.104092728703738,-0.2986610040864502,2.0,0.38007,346.0,0.039987468953693
24,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,141.0,24121.0,21.0,0.0185046073559684,0.01,0.001,0.000357555,0.01,0.001,0.00071511,0.004,0.0004,0.000322,0.000322,0.07371672,0.0,0.785676,0.037941,0.011605,0.242746,37.1989,36.0446,26.5,0.57104,0.1,0.2284,0.04,-56.0436,7.7036945313966045,9.661100984595084,0.0,0.0,1.0,20.0,0.0,0.07783796389305547,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.048788250999715,5.0,0.0,13.5,0.1086859170487177,0.337601707425912,-0.1698934610330177,1.0,0.059864,242.0,0.2015567140014074
25,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,59.0,110357.0,57.0,0.032406811026841,0.01,0.001,0.002051676,0.01,0.001,0.004103352,0.004,0.0004,0.002942,0.002942,0.06115296,0.0,0.697925,0.024272,0.009788,0.18375,32.4448,32.8596,26.5,0.784,0.1,0.3136,0.04,-57.757,6.605023708511051,8.320224831545179,0.0,0.0,1.0,20.0,0.0,0.10018307370796067,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.387134661639808,5.0,0.0,13.5,0.2518934281777235,0.7180236346487233,0.2727755679555085,1.0,0.449987,1104.0,0.0185065540179815
26,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,154.0,78338.0,38.0,0.0267129387611963,0.01,0.001,0.002782758,0.01,0.001,0.005565516,0.004,0.0004,0.00312,0.00312,0.08299434,0.0,0.940776,0.048429,0.010012,0.17853,37.8195,45.6847,26.5,0.84152,0.1,0.33664,0.04,-58.1594,7.156105044502159,9.022188831612496,0.0,0.0,1.0,20.0,0.0,0.03524664347039201,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.255462636926082,5.0,0.0,12.5,0.0584414759591098,0.4138199439413568,-0.9554411060123882,0.0,0.0,784.0,0.1349879172091372
27,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,44.0,120838.0,38.0,0.0493566118583792,0.01,0.001,0.000663564,0.01,0.001,0.001327128,0.004,0.0004,0.007051,0.007051,0.0822261,0.0,1.14184,0.023016,0.009319,0.186819,29.6224,43.9336,26.5,0.09584,0.1,0.03832,0.04,-57.5248,4.4408521512842025,4.825884345034536,0.0,0.0,1.0,20.0,0.0,0.07235257505239445,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.524804065889293,5.0,0.0,13.0,0.2656944401746637,0.4747132992542164,0.6714451026462563,2.0,0.858376,1209.0,0.0233075898357955
28,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,76101.0,1.0,0.0267885330061351,0.01,0.001,0.002349336,0.01,0.001,0.004698672,0.004,0.0004,0.004877,0.004877,0.0919083,0.0,0.959344,0.03745,0.011965,0.176048,35.9093,46.1476,26.5,0.89392,0.1,0.3576,0.04,-58.5398,5.914282665523151,7.343165712010759,0.0,0.0,1.0,20.0,0.0,0.10524401730072268,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.939169410017236,5.0,0.0,15.0,0.1151673104546604,0.7673168766386821,-0.6258785066599097,1.0,0.236578,762.0,0.0530191944756597
29,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,50.0,49470.0,70.0,0.0352483767657202,0.01,0.001,0.0015576329999999,0.01,0.001,0.0031152659999999,0.004,0.0004,0.002082,0.002082,0.06425298,0.0,0.800857,0.02436,0.00954,0.110521,39.2931,38.8521,26.5,0.07368,0.1,0.02944,0.04,-54.1004,6.755091461571435,8.51772940796461,0.0,0.0,1.0,20.0,0.0,0.05964787133687679,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.996637288739034,5.0,0.0,11.5,0.2307279149835355,0.4042280483453833,0.3482490937500056,1.0,0.202567,495.0,0.0110902251156885
30,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,180.0,124678.0,78.0,0.0389919232306525,0.01,0.001,0.002100681,0.01,0.001,0.004201362,0.004,0.0004,0.003793,0.003793,0.07090974,0.0,0.7163,0.039062,0.006143,0.181688,40.9857,62.7941,26.5,0.07136,0.1,0.02856,0.04,-56.2396,6.155174686529075,7.697212252697492,0.0,0.0,1.0,20.0,0.0,0.08869442962706267,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.045284720969032,5.0,0.0,15.5,0.1963284117764628,0.7335809276288251,0.7181443123102257,1.0,0.297461,1247.0,0.0234841943090343
31,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,218.0,44251.0,51.0,0.0304674740304686,0.01,0.001,0.001722435,0.01,0.001,0.00344487,0.004,0.0004,0.001109,0.001109,0.08296596,0.0,0.836427,0.031761,0.009391,0.187284,37.5066,51.4729,26.5,0.06888,0.1,0.0276,0.04,-57.6745,8.623662380738843,10.62356434827346,0.0,0.0,1.0,20.0,0.0,0.023826744563498713,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.056438461169481,5.0,0.0,18.5,0.1820104393419271,1.2784960396933365,-0.007075049278676,1.0,0.237329,443.0,0.1168613417180725
32,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,163.0,29282.0,82.0,0.0235466698893723,0.01,0.001,0.000833085,0.01,0.001,0.00166617,0.004,0.0004,0.00096,0.00096,0.08673324,0.0,0.907811,0.029565,0.008505,0.146514,40.2116,29.4384,26.5,0.05048,0.1,0.02016,0.04,-58.2404,7.091228776271263,8.942784033668929,0.0,0.0,1.0,20.0,0.0,0.03159490471040231,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.512118227453263,5.0,0.0,17.0,0.1613452548061742,0.6255045953442887,0.3054190898036529,2.0,0.207413,293.0,0.2510448104607579
33,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,64.0,111143.0,43.0,0.0185018709850974,0.01,0.001,0.002404875,0.01,0.001,0.00480975,0.004,0.0004,0.006236,0.006236,0.08946828,0.0,0.925473,0.0365,0.009581,0.188346,40.5837,50.866,26.5,0.77256,0.1,0.30904,0.04,-57.8781,5.577235110959968,6.822004554551554,0.0,0.0,1.0,20.0,0.0,0.0650550711145861,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.235555297478454,5.0,0.0,17.0,0.2933701528645736,1.156987173353478,0.6452197602342306,3.0,1.17067,1112.0,0.0995130480478412
34,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,48.0,972.0,72.0,0.022541466308683,0.01,0.001,0.002010657,0.01,0.001,0.004021314,0.004,0.0004,0.00464,0.00464,0.07844298,0.0,0.671788,0.039536,0.009775,0.159926,35.6932,45.2528,26.5,0.74888,0.1,0.29952,0.04,-55.5296,5.746861211494784,7.088153666701282,0.0,0.0,1.0,20.0,0.0,0.1053760563305548,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.04708373677352,5.0,0.0,17.0,0.1445085339506019,1.4313599986629175,-0.5257292179711585,1.0,0.099615,10.0,0.1206927222962443
35,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,190.0,44100.0,0.0,0.0316204136738806,0.01,0.001,0.002223738,0.01,0.001,0.004447476,0.004,0.0004,0.000972,0.000972,0.08531226,0.0,0.566293,0.051587,0.007175,0.221182,34.3363,58.2285,26.5,0.95104,0.1,0.3803999999999999,0.04,-56.8218,9.747692517975318,11.646468413460513,0.0,0.0,1.0,20.0,0.0,0.09826987418212327,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.506087191700235,5.0,0.0,18.0,0.1390749749688081,1.38398715790221,-0.4544725203008993,1.0,0.210109,442.0,0.098451872204086
36,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,86.0,80365.0,65.0,0.0344669440808481,0.01,0.001,0.000976833,0.01,0.001,0.001953666,0.004,0.0004,0.000959,0.000959,0.06449322,0.0,0.634003,0.047309,0.006194,0.236617,30.5806,47.8137,26.5,0.57552,0.1,0.23024,0.04,-54.3827,7.482119161070481,9.409092780876136,0.0,0.0,1.0,20.0,0.0,0.05766399889147905,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.313180090150385,5.0,0.0,16.0,0.2746524719487551,1.320252683460153,0.891061521546561,2.0,0.577625,804.0,0.0596327337802593
