,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,gTON_STN_MEAN_nS_pF,gTON_STN_SIGMA,gTON_STN_THETA,gTON_CL_S_MEAN_nS_pF,gTON_CL_S_SIGMA,gTON_CL_S_THETA,gTON_CL_D_MEAN_nS_pF,gTON_CL_D_SIGMA,gTON_CL_D_THETA,gKCC2_S_nS_pF,gKCC2_D_nS_pF,gTRPC3_nS_pF,gHCN_nS_pF,gCA_nS_pF,gL_nS_pF,gSK_nS_pF,gNAP_nS_pF,gNAF_nS_pF,gKDR_nS_pF,gSD_nS,soma_noise_intensity,soma_noise_intensity_theta,dend_noise_intensity,dend_noise_intensity_theta,Eleak_mV,CL_in_S,CL_in_D,Iapp,Iapp_dend,gpe_stim,gpe_stim_freqs,gpe_poisson,W_gpe,gpe_start_time,gpe_base_length,gpe_stim_length,gpe_post_length,str_stim,str_stim_freqs,str_poisson,W_str,str_start_time,str_base_length,str_stim_length,str_post_length,tausyn,tauexc,tausyn_dend,pre_exp_fr,pre_exp_cv,pre_exp_fr_zscore,pre_exp_cv_zscore,connections,total_weight,sim,rel_error
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,100410.0,10.0,0.0286160598983916,0.01,0.001,0.003442692,0.01,0.001,0.0052162,0.004,0.0004,0.003392,0.00111936,0.1132065,0.0,0.78543,0.077307,0.009171,0.258877,15.1649,50.7399,26.5,0.18672,0.1,0.07464,0.04,-60.5516,7.473061188468443,11.69135864127112,0.0,0.0,1.0,20.0,0.0,0.05520993161773641,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.890982020925772,5.0,0.0,2.0,0.2510161869900741,-0.5500417121811177,0.8460911995902759,2.0,0.815914,1005.0,0.0018187091584212
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,223.0,48987.0,87.0,0.0320425939587257,0.01,0.001,0.000855228,0.01,0.001,0.0012958,0.004,0.0004,0.008546,0.00282018,0.0611853,0.0,0.430305,0.048689,0.008068,0.169934,31.1721,38.8836,26.5,0.72624,0.1,0.29052,0.04,-57.8398,4.465731896030739,5.837901953875796,0.0,0.0,1.0,20.0,0.0,0.03847352787090238,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.51169996054625,5.0,0.0,4.0,0.3617382682855741,-0.5472940684483523,1.1759202138682998,3.0,0.67847,490.0,0.0782889064418901
2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,221.0,104463.0,63.0,0.0188388209412703,0.01,0.001,0.002144604,0.01,0.001,0.0032494,0.004,0.0004,0.00912,0.0030096,0.05994912,0.0,0.7338,0.042583,0.009785,0.183954,38.1829,51.1943,26.5,0.11148,0.1,0.0446399999999998,0.04,-56.615,5.011607426536761,7.630832307493723,0.0,0.0,1.0,20.0,0.0,0.056822774351466834,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.576820417557546,5.0,0.0,4.0,0.0705989198123984,-1.0087926415777893,-0.8299131407662823,2.0,0.846957,1045.0,0.0061029615368163
3,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,150.0,78859.0,59.0,0.0421774770110988,0.01,0.001,0.003386064,0.01,0.001,0.0051304,0.004,0.0004,0.001953,0.00064449,0.0623766,0.0,0.533496,0.03053,0.007169,0.115043,12.8204,60.4706,26.5,0.13152,0.1,0.05256,0.04,-55.5179,8.939751904806581,12.843146576635045,0.0,0.0,1.0,20.0,0.0,0.05506171582155924,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.252441855336241,5.0,0.0,3.0,0.3560571026154536,-0.90280820983851,1.1003922868336986,2.0,0.651833,789.0,0.0776641284698416
4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,61.0,89698.0,98.0,0.0357822373924056,0.01,0.001,0.007139484,0.01,0.001,0.0108174,0.004,0.0004,0.004207,0.00138831,0.02912778,0.0,0.809074,0.025437,0.011965,0.163143,41.0137,64.4101,26.5,0.10248,0.1,0.04104,0.04,-61.0014,8.877883094945153,12.80339177258199,0.0,0.0,1.0,20.0,0.0,0.033687761524467244,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.576738489756041,5.0,0.0,2.5,0.052821874679596,-0.7767360365327276,-0.5980756794776787,2.0,0.5510539999999999,897.0,0.1970366442995458
5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,197.0,58161.0,61.0,0.0317407750954884,0.01,0.001,0.00151734,0.01,0.001,0.002299,0.004,0.0004,0.007687,0.00253671,0.06737082,0.0,0.656789,0.037469,0.005557,0.235087,18.626,55.3847,26.5,1.35012,0.1,0.54,0.04,-59.3461,4.862517226278409,7.19436021339525,0.0,0.0,1.0,20.0,0.0,0.024164293010877334,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.071954237085976,5.0,0.0,3.5,0.2052738035614249,-0.6658263976270694,0.3880631632932877,2.0,0.401877,582.0,0.0070577079726187
6,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,188.0,58164.0,64.0,0.0327888571198722,0.01,0.001,0.006157206,0.01,0.001,0.0093291,0.004,0.0004,0.006941,0.00229053,0.04929078,0.0,0.636782,0.044076,0.010724,0.15529,50.4488,63.0627,26.5,0.92076,0.1,0.36828,0.04,-60.5303,7.143179034301074,11.352832102231618,0.0,0.0,1.0,20.0,0.0,0.06610209957668754,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.884327816393497,5.0,0.0,3.0,0.1471589176676803,-0.7329459941620562,0.0061029771133743,2.0,0.090351,582.0,0.0240742555080489
7,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,134.0,83141.0,41.0,0.0388934731444841,0.01,0.001,0.003574098,0.01,0.001,0.0054153,0.004,0.0004,0.000387,0.00012771,0.07042926,0.0,0.613854,0.048737,0.006151,0.126082,32.6539,48.2419,26.5,1.57092,0.1,0.62832,0.04,-59.5337,13.104545831692036,14.607531371778515,0.0,0.0,1.0,20.0,0.0,0.05779841096770716,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.724279254546272,5.0,0.0,1.5,0.3396957864020186,-1.2288385601237133,1.1028568221413688,6.0,1.429099,832.0,0.0350690184902967
8,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,183.0,100149.0,49.0,0.0167804172411174,0.01,0.001,0.002111208,0.01,0.001,0.0031988,0.004,0.0004,0.000994,0.00032802,0.10560132,0.0,0.499531,0.046096,0.009387,0.165796,30.4724,38.8417,26.5,1.18044,0.1,0.4722,0.04,-58.2929,9.53089833643154,13.19405358392054,0.0,0.0,1.0,20.0,0.0,0.0879453175205521,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.386797953585482,5.0,0.0,4.5,0.4096910142616522,-0.3922539140480572,1.4586193589853491,2.0,0.7943830000000001,1002.0,0.0018205478575616
9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,102.0,1853.0,53.0,0.0176561945672951,0.01,0.001,0.001697388,0.01,0.001,0.0025718,0.004,0.0004,0.005904,0.00194832,0.05687154,0.0,0.798471,0.036765,0.008085,0.171093,33.7487,47.2315,26.5,0.1322399999999998,0.1,0.0529199999999999,0.04,-57.287,5.213558420886766,8.167616956357417,0.0,0.0,1.0,20.0,0.0,0.047259647732528165,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.834645977187535,5.0,0.0,8.5,0.1154294022543187,0.0809781793206134,-0.3109615887683641,2.0,0.227193,19.0,0.0083678699331265
10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,156.0,71137.0,37.0,0.0262066001844348,0.01,0.001,0.0024684,0.01,0.001,0.00374,0.004,0.0004,0.001885,0.00062205,0.06415464,0.0,0.747414,0.03819,0.009838,0.194663,36.0366,51.5338,26.5,1.20084,0.1,0.4803599999999999,0.04,-55.9385,8.145636367992916,12.279962625015376,0.0,0.0,1.0,20.0,0.0,0.08390925343994411,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.018710480734883,5.0,0.0,9.5,0.2824409159624964,0.188819648256702,0.3690583864324014,3.0,0.886979,712.0,0.0082042934133776
11,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,122.0,75850.0,50.0,0.0257049297240501,0.01,0.001,0.001861464,0.01,0.001,0.0028204,0.004,0.0004,0.001453,0.00047949,0.0810084,0.0,0.391837,0.04124,0.010711,0.129274,39.0439,48.4102,26.5,0.09804,0.1,0.03924,0.04,-56.399,8.085651295802974,12.232181931849947,0.0,0.0,1.0,20.0,0.0,0.07143501596286257,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5658833580022185,5.0,0.0,8.5,0.4780396929864523,-0.0688713525107662,1.775647028339732,1.0,0.432949,759.0,2.9392843788103915e-05
12,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,151.0,75615.0,15.0,0.0344867135388639,0.01,0.001,0.005137902,0.01,0.001,0.0077847,0.004,0.0004,0.003449,0.00113817,0.08106714,0.0,0.51575,0.049081,0.008338,0.211983,43.2186,56.8005,26.5,0.14052,0.1,0.05628,0.04,-56.6847,8.505208392244038,12.54996425737994,0.0,0.0,1.0,20.0,0.0,0.08825120770931949,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.64559717467135,5.0,0.0,9.0,0.3725361130790491,-0.1477942860075781,0.9943932815425996,3.0,0.872954,757.0,0.0084398847678001
13,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,167.0,42252.0,52.0,0.0168799502305034,0.01,0.001,0.001404084,0.01,0.001,0.0021274,0.004,0.0004,0.000746,0.00024618,0.07450806,0.0,0.732641,0.044424,0.00803,0.146116,44.1692,53.0108,26.5,0.1191599999999999,0.1,0.0476399999999999,0.04,-57.7285,9.178175604803476,12.9907303734199,0.0,0.0,1.0,20.0,0.0,0.04174935170888143,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4332631231523125,5.0,0.0,8.5,0.494507504299548,-0.1418973249540882,1.3162429017963329,2.0,0.240822,423.0,0.0083864631114698
14,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,89.0,74804.0,4.0,0.0352209241435207,0.01,0.001,0.001632774,0.01,0.001,0.0024739,0.004,0.0004,0.000865,0.00028545,0.06368274,0.0,0.655395,0.04531,0.009221,0.16168,41.1366,52.1033,26.5,0.1248,0.1,0.0499199999999999,0.04,-55.8911,9.186596946251637,12.995786693545265,0.0,0.0,1.0,20.0,0.0,0.045200332250426176,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.394678316807701,5.0,0.0,7.0,0.3495862436722388,-0.0164055077626972,1.627848448769258,3.0,0.952438,749.0,0.0177092187246343
15,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,97.0,102394.0,94.0,0.0354549375838259,0.01,0.001,0.00359007,0.01,0.001,0.0054395,0.004,0.0004,0.000484,0.00015972,0.0740157,0.0,0.707563,0.03049,0.010409,0.17571,36.0426,54.3682,26.5,1.12968,0.1,0.45192,0.04,-60.7226,12.70998176386403,14.491193980434922,0.0,0.0,1.0,20.0,0.0,0.07186466633197562,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.461747616158071,5.0,0.0,8.0,0.2531674228492009,-0.218622931393375,0.5495789551185586,1.0,0.375307,1024.0,0.0039239489357266
16,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0,103745.0,45.0,0.0293695225379551,0.01,0.001,0.004327686,0.01,0.001,0.0065571,0.004,0.0004,0.001011,0.00033363,0.0681516,0.0,0.677797,0.039555,0.008847,0.149091,38.5793,40.4266,26.5,1.30416,0.1,0.52164,0.04,-57.1206,11.479932465847318,14.077364710205543,0.0,0.0,1.0,20.0,0.0,0.10469273008021693,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5964065431581,5.0,0.0,8.5,0.2896728434639072,0.0929826880266719,1.1388045429097051,1.0,0.40011,1038.0,0.007382733772461
17,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,242.0,101264.0,64.0,0.0209653315863068,0.01,0.001,0.001606638,0.01,0.001,0.0024343,0.004,0.0004,0.002352,0.00077616,0.06513078,0.0,0.710446,0.042193,0.009053,0.158258,31.4235,53.4951,26.5,0.1284,0.1,0.05136,0.04,-58.816,6.561981946037548,10.650408373165591,0.0,0.0,1.0,20.0,0.0,0.03514216305430085,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.922411231556129,5.0,0.0,6.5,0.1179341149823996,-0.7103791575335612,-0.3601692531625181,1.0,0.354322,1013.0,0.0036510233765261
18,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,147.0,15971.0,71.0,0.0484129906279306,0.01,0.001,0.000601854,0.01,0.001,0.0009119,0.004,0.0004,0.003182,0.00105006,0.08595114,0.0,0.845157,0.039258,0.009076,0.160524,32.49,37.8645,26.5,1.47144,0.1,0.5885999999999999,0.04,-57.7729,4.829585780288233,7.09293487039244,0.0,0.0,1.0,20.0,0.0,0.04392797293401429,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.274201402897294,5.0,0.0,13.5,0.1779471608211121,0.6892917961675734,-0.0043208840240037,1.0,0.109984,160.0,0.0582987287684869
19,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,181.0,4182.0,82.0,0.033217418893956,0.01,0.001,0.002750088,0.01,0.001,0.0041668,0.004,0.0004,0.001549,0.00051117,0.05868588,0.0,0.70937,0.037866,0.008004,0.191805,39.1543,56.2533,26.5,1.3656,0.1,0.54624,0.04,-57.9234,9.008460484040777,12.88657601001733,0.0,0.0,1.0,20.0,0.0,0.06535143432705126,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.993661398954865,5.0,0.0,10.5,0.176292471497847,0.5799926735248576,-0.2080246074023296,1.0,0.102979,42.0,0.0207079786065759
20,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,26.0,61006.0,6.0,0.0281274747690955,0.01,0.001,0.00193479,0.01,0.001,0.0029315,0.004,0.0004,0.005734,0.00189222,0.07102392,0.0,0.49744,0.038593,0.012606,0.205416,34.2086,51.1983,26.5,0.13884,0.1,0.05556,0.04,-54.8263,5.401011599244703,8.616491702314352,0.0,0.0,1.0,20.0,0.0,0.04524609769192735,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.602531815492599,5.0,0.0,11.5,0.0793573006786904,0.423548662576226,-0.0486815412663126,1.0,0.137736,611.0,0.0383820043228952
21,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,216.0,12499.0,99.0,0.0194599798477306,0.01,0.001,0.00198924,0.01,0.001,0.003014,0.004,0.0004,0.003275,0.00108075,0.05946468,0.0,0.738179,0.040877,0.00875,0.174312,43.957,30.5623,26.5,0.08508,0.1,0.03408,0.04,-56.1126,6.327584866931561,10.319321841090089,0.0,0.0,1.0,20.0,0.0,0.022990440236728683,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.388210226548188,5.0,0.0,11.5,0.1682809982308427,0.3461069019321245,0.0153514841665969,1.0,0.115171,125.0,0.0807423050556524
22,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,192.0,101332.0,32.0,0.0428749445594908,0.01,0.001,0.003567564,0.01,0.001,0.0054054,0.004,0.0004,0.012083,0.00398739,0.07827534,0.0,0.667799,0.039405,0.010344,0.148101,35.7266,51.0389,26.5,1.07988,0.1,0.4319999999999999,0.04,-56.3912,5.24301495810849,8.241127464035555,0.0,0.0,1.0,20.0,0.0,0.03651553889291182,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.530975121865074,5.0,0.0,12.0,0.2783722412017607,0.5214831997315156,0.5137914117129497,1.0,0.403306,1014.0,0.0365327382077299
23,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,76.0,34591.0,91.0,0.0381405142302819,0.01,0.001,0.002084346,0.01,0.001,0.0031581,0.004,0.0004,0.003891,0.00128403,0.06768432,0.0,0.814171,0.035675,0.008939,0.16557,34.0964,43.6397,26.5,1.22352,0.1,0.4893599999999999,0.04,-56.09,6.0955158485514,9.95800854694282,0.0,0.0,1.0,20.0,0.0,0.031823215373266864,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.417408630831702,5.0,0.0,15.0,0.1958913195968947,1.104092728703738,-0.2986610040864502,2.0,0.38007,346.0,0.039987468953693
24,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,141.0,24121.0,21.0,0.0185046073559684,0.01,0.001,0.00071511,0.01,0.001,0.0010835,0.004,0.0004,0.000322,0.00010626,0.07371672,0.0,0.785676,0.037941,0.011605,0.242746,37.1989,36.0446,26.5,0.85656,0.1,0.3426,0.04,-56.0436,9.661100984595084,13.264986451305685,0.0,0.0,1.0,20.0,0.0,0.025537732905596588,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.263250258871198,5.0,0.0,13.5,0.1086859170487177,0.337601707425912,-0.1698934610330177,1.0,0.059864,242.0,0.2015567140014074
